#EXPORTTYPE:DATA SINGLE
#FORMAT:NETZSCH5
#FTYPE:ANSI
#IDENTITY:001922
#DECIMAL:POINT
#SEPARATOR:SEMICOLON
#TEMPCAL:TCALZERO.TMX
#SENSITIVITY:SENSZERO.EXX
#SAMPLE:bline
#SAMPLE MASS /mg:6.17
#MATERIAL:íåò
#REFERENCE:
#REFERENCE MASS /mg:0
#TYPE OF CRUCIBLE:Pan Al, closed
#SAMPLE CRUCIBLE MASS /mg:0
#REFERENCE CRUCIBLE MASS /mg:0
#M.RANGE /µV:5000
#TAU-R:---
#CORR. CODE:020
#EXO:+1
#RANGE:-10°C/16,0(K/min)/250°C
#SEGMENT:S2/2
#SEG. 2:-10°C/16,0(K/min)/250°C

##Temp./°C;Time/min;DSC/(uV/mg);Sensit./(uV/mW)
 89.06152;12.91100;    -1.67544;1.00000
 89.23806;12.92200;    -1.67597;1.00000
 89.41453;12.93300;    -1.67567;1.00000
 89.59095;12.94400;    -1.67384;1.00000
 89.76736;12.95500;    -1.67448;1.00000
 89.94370;12.96600;    -1.67587;1.00000
 90.11992;12.97700;    -1.67543;1.00000
 90.29621;12.98800;    -1.67448;1.00000
 90.47243;12.99900;    -1.67403;1.00000
 90.64872;13.01000;    -1.67457;1.00000
 90.82486;13.02100;    -1.67511;1.00000
 91.00111;13.03200;    -1.67510;1.00000
 91.17739;13.04300;    -1.67444;1.00000
 91.35352;13.05400;    -1.67421;1.00000
 91.52961;13.06500;    -1.67504;1.00000
 91.70595;13.07600;    -1.67676;1.00000
 91.88220;13.08700;    -1.67629;1.00000
 92.05849;13.09800;    -1.67615;1.00000
 92.23493;13.10900;    -1.67628;1.00000
 92.41137;13.12000;    -1.67522;1.00000
 92.58780;13.13100;    -1.67549;1.00000
 92.76432;13.14200;    -1.67628;1.00000
 92.94076;13.15300;    -1.67714;1.00000
 93.11711;13.16400;    -1.67815;1.00000
 93.29364;13.17500;    -1.67795;1.00000
 93.47001;13.18600;    -1.67879;1.00000
 93.64651;13.19700;    -1.67813;1.00000
 93.82295;13.20800;    -1.67823;1.00000
 93.99945;13.21900;    -1.67829;1.00000
 94.17577;13.23000;    -1.67870;1.00000
 94.35226;13.24100;    -1.67796;1.00000
 94.52861;13.25200;    -1.67828;1.00000
 94.70501;13.26300;    -1.67848;1.00000
 94.88155;13.27400;    -1.67906;1.00000
 95.05804;13.28500;    -1.67881;1.00000
 95.23446;13.29600;    -1.67860;1.00000
 95.41117;13.30700;    -1.67823;1.00000
 95.58789;13.31800;    -1.67887;1.00000
 95.76449;13.32900;    -1.67903;1.00000
 95.94120;13.34000;    -1.67947;1.00000
 96.11773;13.35100;    -1.67945;1.00000
 96.29421;13.36200;    -1.68042;1.00000
 96.47070;13.37300;    -1.68132;1.00000
 96.64715;13.38400;    -1.68200;1.00000
 96.82363;13.39500;    -1.68294;1.00000
 96.99991;13.40600;    -1.68197;1.00000
 97.17613;13.41700;    -1.68180;1.00000
 97.35241;13.42800;    -1.68137;1.00000
 97.52863;13.43900;    -1.67984;1.00000
 97.70482;13.45000;    -1.68031;1.00000
 97.88075;13.46100;    -1.67920;1.00000
 98.05667;13.47200;    -1.67902;1.00000
 98.23262;13.48300;    -1.67964;1.00000
 98.40867;13.49400;    -1.68033;1.00000
 98.58483;13.50500;    -1.68086;1.00000
 98.76104;13.51600;    -1.68160;1.00000
 98.93713;13.52700;    -1.68230;1.00000
 99.11327;13.53800;    -1.68177;1.00000
 99.28959;13.54900;    -1.68137;1.00000
 99.46596;13.56000;    -1.68224;1.00000
 99.64225;13.57100;    -1.68262;1.00000
 99.81845;13.58200;    -1.68313;1.00000
 99.99468;13.59300;    -1.68469;1.00000
100.17093;13.60400;    -1.68604;1.00000
100.34733;13.61500;    -1.68589;1.00000
100.52357;13.62600;    -1.68564;1.00000
100.69986;13.63700;    -1.68577;1.00000
100.87601;13.64800;    -1.68563;1.00000
101.05223;13.65900;    -1.68560;1.00000
101.22855;13.67000;    -1.68637;1.00000
101.40494;13.68100;    -1.68665;1.00000
101.58118;13.69200;    -1.68719;1.00000
101.75726;13.70300;    -1.68712;1.00000
101.93342;13.71400;    -1.68698;1.00000
102.10962;13.72500;    -1.68645;1.00000
102.28583;13.73600;    -1.68778;1.00000
102.46212;13.74700;    -1.68858;1.00000
102.63821;13.75800;    -1.68951;1.00000
102.81445;13.76900;    -1.68978;1.00000
102.99069;13.78000;    -1.69028;1.00000
103.16678;13.79100;    -1.69012;1.00000
103.34304;13.80200;    -1.68926;1.00000
103.51921;13.81300;    -1.68852;1.00000
103.69535;13.82400;    -1.68794;1.00000
103.87146;13.83500;    -1.68847;1.00000
104.04757;13.84600;    -1.68930;1.00000
104.22385;13.85700;    -1.68979;1.00000
104.40000;13.86800;    -1.69111;1.00000
104.57617;13.87900;    -1.69094;1.00000
104.75240;13.89000;    -1.69093;1.00000
104.92870;13.90100;    -1.69061;1.00000
105.10496;13.91200;    -1.69081;1.00000
105.28123;13.92300;    -1.69111;1.00000
105.45770;13.93400;    -1.69127;1.00000
105.63417;13.94500;    -1.69190;1.00000
105.81054;13.95600;    -1.69262;1.00000
105.98692;13.96700;    -1.69282;1.00000
106.16315;13.97800;    -1.69310;1.00000
106.33959;13.98900;    -1.69434;1.00000
106.51592;14.00000;    -1.69494;1.00000
106.69227;14.01100;    -1.69475;1.00000
106.86867;14.02200;    -1.69565;1.00000
107.04491;14.03300;    -1.69617;1.00000
107.22109;14.04400;    -1.69525;1.00000
107.39728;14.05500;    -1.69419;1.00000
107.57357;14.06600;    -1.69500;1.00000
107.74966;14.07700;    -1.69377;1.00000
107.92560;14.08800;    -1.69255;1.00000
108.10154;14.09900;    -1.69291;1.00000
108.27751;14.11000;    -1.69351;1.00000
108.45350;14.12100;    -1.69353;1.00000
108.62962;14.13200;    -1.69373;1.00000
108.80563;14.14300;    -1.69435;1.00000
108.98167;14.15400;    -1.69420;1.00000
109.15765;14.16500;    -1.69470;1.00000
109.33389;14.17600;    -1.69536;1.00000
109.51019;14.18700;    -1.69576;1.00000
109.68641;14.19800;    -1.69630;1.00000
109.86263;14.20900;    -1.69683;1.00000
110.03884;14.22000;    -1.69772;1.00000
110.21501;14.23100;    -1.69864;1.00000
110.39135;14.24200;    -1.69914;1.00000
110.56767;14.25300;    -1.69996;1.00000
110.74406;14.26400;    -1.70003;1.00000
110.92046;14.27500;    -1.70058;1.00000
111.09676;14.28600;    -1.70037;1.00000
111.27299;14.29700;    -1.70017;1.00000
111.44942;14.30800;    -1.69837;1.00000
111.62575;14.31900;    -1.69986;1.00000
111.80183;14.33000;    -1.70046;1.00000
111.97812;14.34100;    -1.70175;1.00000
112.15446;14.35200;    -1.70098;1.00000
112.33073;14.36300;    -1.70072;1.00000
112.50713;14.37400;    -1.70099;1.00000
112.68350;14.38500;    -1.70099;1.00000
112.85958;14.39600;    -1.70127;1.00000
113.03591;14.40700;    -1.70191;1.00000
113.21208;14.41800;    -1.70282;1.00000
113.38824;14.42900;    -1.70213;1.00000
113.56453;14.44000;    -1.70295;1.00000
113.74066;14.45100;    -1.70237;1.00000
113.91674;14.46200;    -1.70247;1.00000
114.09317;14.47300;    -1.70210;1.00000
114.26944;14.48400;    -1.70365;1.00000
114.44550;14.49500;    -1.70375;1.00000
114.62166;14.50600;    -1.70297;1.00000
114.79767;14.51700;    -1.70294;1.00000
114.97374;14.52800;    -1.70321;1.00000
115.14997;14.53900;    -1.70380;1.00000
115.32624;14.55000;    -1.70458;1.00000
115.50243;14.56100;    -1.70539;1.00000
115.67880;14.57200;    -1.70594;1.00000
115.85504;14.58300;    -1.70573;1.00000
116.03130;14.59400;    -1.70543;1.00000
116.20767;14.60500;    -1.70595;1.00000
116.38384;14.61600;    -1.70661;1.00000
116.56006;14.62700;    -1.70700;1.00000
116.73621;14.63800;    -1.70767;1.00000
116.91243;14.64900;    -1.70785;1.00000
117.08868;14.66000;    -1.70779;1.00000
117.26501;14.67100;    -1.70903;1.00000
117.44115;14.68200;    -1.71029;1.00000
117.61739;14.69300;    -1.71117;1.00000
117.79352;14.70400;    -1.71113;1.00000
117.96954;14.71500;    -1.71051;1.00000
118.14553;14.72600;    -1.71005;1.00000
118.32159;14.73700;    -1.70963;1.00000
118.49780;14.74800;    -1.70976;1.00000
118.67373;14.75900;    -1.71047;1.00000
118.84973;14.77000;    -1.71122;1.00000
119.02578;14.78100;    -1.70947;1.00000
119.20203;14.79200;    -1.70977;1.00000
119.37821;14.80300;    -1.70993;1.00000
119.55439;14.81400;    -1.71067;1.00000
119.73061;14.82500;    -1.71071;1.00000
119.90690;14.83600;    -1.71149;1.00000
120.08319;14.84700;    -1.71183;1.00000
120.25954;14.85800;    -1.71247;1.00000
120.43576;14.86900;    -1.71265;1.00000
120.61208;14.88000;    -1.71373;1.00000
120.78833;14.89100;    -1.71279;1.00000
120.96463;14.90200;    -1.71341;1.00000
121.14107;14.91300;    -1.71387;1.00000
121.31734;14.92400;    -1.71478;1.00000
121.49359;14.93500;    -1.71549;1.00000
121.66994;14.94600;    -1.71573;1.00000
121.84638;14.95700;    -1.71610;1.00000
122.02262;14.96800;    -1.71457;1.00000
122.19899;14.97900;    -1.71554;1.00000
122.37534;14.99000;    -1.71520;1.00000
122.55171;15.00100;    -1.71702;1.00000
122.72810;15.01200;    -1.71772;1.00000
122.90460;15.02300;    -1.71895;1.00000
123.08098;15.03400;    -1.71959;1.00000
123.25726;15.04500;    -1.72022;1.00000
123.43367;15.05600;    -1.72091;1.00000
123.61011;15.06700;    -1.72138;1.00000
123.78662;15.07800;    -1.72116;1.00000
123.96305;15.08900;    -1.72208;1.00000
124.13933;15.10000;    -1.72097;1.00000
124.31562;15.11100;    -1.72138;1.00000
124.49192;15.12200;    -1.72170;1.00000
124.66798;15.13300;    -1.72138;1.00000
124.84394;15.14400;    -1.72140;1.00000
125.01987;15.15500;    -1.72122;1.00000
125.19593;15.16600;    -1.72170;1.00000
125.37187;15.17700;    -1.72151;1.00000
125.54793;15.18800;    -1.72149;1.00000
125.72385;15.19900;    -1.72142;1.00000
125.89988;15.21000;    -1.72099;1.00000
126.07593;15.22100;    -1.71923;1.00000
126.25183;15.23200;    -1.71967;1.00000
126.42775;15.24300;    -1.71979;1.00000
126.60372;15.25400;    -1.72015;1.00000
126.77979;15.26500;    -1.72055;1.00000
126.95585;15.27600;    -1.72132;1.00000
127.13205;15.28700;    -1.72268;1.00000
127.30828;15.29800;    -1.72336;1.00000
127.48458;15.30900;    -1.72376;1.00000
127.66087;15.32000;    -1.72490;1.00000
127.83715;15.33100;    -1.72422;1.00000
128.01352;15.34200;    -1.72361;1.00000
128.18987;15.35300;    -1.72362;1.00000
128.36601;15.36400;    -1.72415;1.00000
128.54220;15.37500;    -1.72494;1.00000
128.71861;15.38600;    -1.72617;1.00000
128.89492;15.39700;    -1.72681;1.00000
129.07107;15.40800;    -1.72681;1.00000
129.24731;15.41900;    -1.72695;1.00000
129.42359;15.43000;    -1.72738;1.00000
129.59981;15.44100;    -1.72819;1.00000
129.77595;15.45200;    -1.72809;1.00000
129.95192;15.46300;    -1.72767;1.00000
130.12798;15.47400;    -1.72715;1.00000
130.30405;15.48500;    -1.72702;1.00000
130.48011;15.49600;    -1.72735;1.00000
130.65620;15.50700;    -1.72792;1.00000
130.83220;15.51800;    -1.72769;1.00000
131.00825;15.52900;    -1.72846;1.00000
131.18413;15.54000;    -1.72806;1.00000
131.36023;15.55100;    -1.72712;1.00000
131.53630;15.56200;    -1.72718;1.00000
131.71233;15.57300;    -1.72841;1.00000
131.88838;15.58400;    -1.72899;1.00000
132.06445;15.59500;    -1.72977;1.00000
132.24058;15.60600;    -1.73031;1.00000
132.41666;15.61700;    -1.73089;1.00000
132.59268;15.62800;    -1.73064;1.00000
132.76882;15.63900;    -1.73112;1.00000
132.94488;15.65000;    -1.73124;1.00000
133.12098;15.66100;    -1.73088;1.00000
133.29713;15.67200;    -1.73078;1.00000
133.47332;15.68300;    -1.72993;1.00000
133.64944;15.69400;    -1.73041;1.00000
133.82556;15.70500;    -1.73172;1.00000
134.00166;15.71600;    -1.73157;1.00000
134.17779;15.72700;    -1.73184;1.00000
134.35387;15.73800;    -1.73248;1.00000
134.52994;15.74900;    -1.73193;1.00000
134.70600;15.76000;    -1.73307;1.00000
134.88204;15.77100;    -1.73379;1.00000
135.05814;15.78200;    -1.73339;1.00000
135.23416;15.79300;    -1.73267;1.00000
135.41029;15.80400;    -1.73269;1.00000
135.58648;15.81500;    -1.73368;1.00000
135.76271;15.82600;    -1.73346;1.00000
135.93880;15.83700;    -1.73481;1.00000
136.11501;15.84800;    -1.73421;1.00000
136.29122;15.85900;    -1.73470;1.00000
136.46738;15.87000;    -1.73489;1.00000
136.64361;15.88100;    -1.73437;1.00000
136.81982;15.89200;    -1.73437;1.00000
136.99606;15.90300;    -1.73435;1.00000
137.17243;15.91400;    -1.73553;1.00000
137.34869;15.92500;    -1.73612;1.00000
137.52497;15.93600;    -1.73601;1.00000
137.70112;15.94700;    -1.73547;1.00000
137.87727;15.95800;    -1.73584;1.00000
138.05341;15.96900;    -1.73561;1.00000
138.22951;15.98000;    -1.73549;1.00000
138.40572;15.99100;    -1.73363;1.00000
138.58184;16.00200;    -1.73306;1.00000
138.75808;16.01300;    -1.73345;1.00000
138.93433;16.02400;    -1.73320;1.00000
139.11055;16.03500;    -1.73383;1.00000
139.28676;16.04600;    -1.73505;1.00000
139.46304;16.05700;    -1.73617;1.00000
139.63929;16.06800;    -1.73643;1.00000
139.81557;16.07900;    -1.73565;1.00000
139.99181;16.09000;    -1.73602;1.00000
140.16819;16.10100;    -1.73640;1.00000
140.34452;16.11200;    -1.73603;1.00000
140.52082;16.12300;    -1.73655;1.00000
140.69702;16.13400;    -1.73644;1.00000
140.87316;16.14500;    -1.73592;1.00000
141.04944;16.15600;    -1.73650;1.00000
