#EXPORTTYPE:DATA SINGLE
#FTYPE:ANSI
#IDENTITY:001926
#DECIMAL:POINT
#SEPARATOR:SEMICOLON
#DATE/TIME:15.12.2016 08:08
#TEMPCAL:TCALZERO.TMX
#SENSITIVITY:SENSZERO.EXX
#REMARK:
#SAMPLE:ÂÊ-36
#SAMPLE MASS /mg:8.16
#MATERIAL:íåò
#REFERENCE:
#REFERENCE MASS /mg:0
#TYPE OF CRUCIBLE:Pan Al, closed
#SAMPLE CRUCIBLE MASS /mg:0
#REFERENCE CRUCIBLE MASS /mg:0
#M.RANGE /µV:5000
#TAU-R:---
#CORR. CODE:020
#EXO:+1
#RANGE:-10°C/4,0(K/min)/270°C
#SEGMENT:S2/3
#SEG. 2:-10°C/4,0(K/min)/270°C

##Temp./°C;Time/min;DSC/(uV/mg);Sensit./(uV/mW)
205.54628;55.57300;-8.7137e-003;1.00000
205.74625;55.62300;-1.7604e-002;1.00000
205.94625;55.67300;-2.3571e-002;1.00000
206.14625;55.72300;-3.1643e-002;1.00000
206.34630;55.77300;-3.8492e-002;1.00000
206.54620;55.82300;-4.6378e-002;1.00000
206.74603;55.87300;-5.3400e-002;1.00000
206.94574;55.92300;-6.0394e-002;1.00000
207.14555;55.97300;-6.8885e-002;1.00000
207.34545;56.02300;-7.4842e-002;1.00000
207.54538;56.07300;-8.1920e-002;1.00000
207.74523;56.12300;-8.8633e-002;1.00000
207.94519;56.17300;-9.6853e-002;1.00000
208.14506;56.22300;    -0.10605;1.00000
208.34506;56.27300;    -0.11293;1.00000
208.54505;56.32300;    -0.12081;1.00000
208.74511;56.37300;    -0.12935;1.00000
208.94537;56.42300;    -0.13948;1.00000
209.14563;56.47300;    -0.14656;1.00000
209.34569;56.52300;    -0.15523;1.00000
209.54585;56.57300;    -0.16204;1.00000
209.74594;56.62300;    -0.16799;1.00000
209.94606;56.67300;    -0.17351;1.00000
210.14620;56.72300;    -0.17065;1.00000
210.34634;56.77300;    -0.16282;1.00000
210.54664;56.82300;    -0.15849;1.00000
210.74684;56.87300;    -0.16086;1.00000
210.94696;56.92300;    -0.16306;1.00000
211.14700;56.97300;    -0.16193;1.00000
211.34716;57.02300;    -0.16307;1.00000
211.54726;57.07300;    -0.16795;1.00000
211.74739;57.12300;    -0.16976;1.00000
211.94751;57.17300;    -0.17332;1.00000
212.14769;57.22300;    -0.17804;1.00000
212.34771;57.27300;    -0.18165;1.00000
212.54755;57.32300;    -0.18583;1.00000
212.74754;57.37300;    -0.18879;1.00000
212.94743;57.42300;    -0.19154;1.00000
213.14747;57.47300;    -0.19649;1.00000
213.34745;57.52300;    -0.19873;1.00000
213.54736;57.57300;    -0.20258;1.00000
213.74731;57.62300;    -0.20469;1.00000
213.94715;57.67300;    -0.20807;1.00000
214.14700;57.72300;    -0.21154;1.00000
214.34687;57.77300;    -0.21366;1.00000
214.54687;57.82300;    -0.21684;1.00000
214.74680;57.87300;    -0.21810;1.00000
214.94688;57.92300;    -0.22264;1.00000
215.14698;57.97300;    -0.22482;1.00000
215.34698;58.02300;    -0.22789;1.00000
215.54707;58.07300;    -0.22882;1.00000
215.74715;58.12300;    -0.23225;1.00000
215.94722;58.17300;    -0.23567;1.00000
216.14734;58.22300;    -0.23666;1.00000
216.34738;58.27300;    -0.23819;1.00000
216.54750;58.32300;    -0.23953;1.00000
216.74758;58.37300;    -0.24221;1.00000
216.94761;58.42300;    -0.24333;1.00000
217.14751;58.47300;    -0.24666;1.00000
217.34746;58.52300;    -0.24686;1.00000
217.54746;58.57300;    -0.24921;1.00000
217.74745;58.62300;    -0.25151;1.00000
217.94747;58.67300;    -0.25342;1.00000
218.14731;58.72300;    -0.25367;1.00000
218.34738;58.77300;    -0.25493;1.00000
218.54742;58.82300;    -0.25692;1.00000
218.74741;58.87300;    -0.25801;1.00000
218.94741;58.92300;    -0.25863;1.00000
219.14741;58.97300;    -0.25920;1.00000
219.34738;59.02300;    -0.26251;1.00000
219.54730;59.07300;    -0.26352;1.00000
219.74713;59.12300;    -0.26436;1.00000
219.94709;59.17300;    -0.26451;1.00000
220.14714;59.22300;    -0.26488;1.00000
220.34716;59.27300;    -0.26729;1.00000
220.54708;59.32300;    -0.26598;1.00000
220.74703;59.37300;    -0.26600;1.00000
220.94702;59.42300;    -0.26769;1.00000
221.14708;59.47300;    -0.26806;1.00000
221.34712;59.52300;    -0.27053;1.00000
221.54716;59.57300;    -0.27160;1.00000
221.74733;59.62300;    -0.27227;1.00000
221.94745;59.67300;    -0.27247;1.00000
222.14749;59.72300;    -0.27255;1.00000
222.34759;59.77300;    -0.27264;1.00000
222.54761;59.82300;    -0.27314;1.00000
222.74758;59.87300;    -0.27300;1.00000
222.94755;59.92300;    -0.27449;1.00000
223.14733;59.97300;    -0.27235;1.00000
223.34722;60.02300;    -0.27463;1.00000
223.54708;60.07300;    -0.27397;1.00000
223.74691;60.12300;    -0.27506;1.00000
223.94676;60.17300;    -0.27437;1.00000
224.14657;60.22300;    -0.27359;1.00000
224.34643;60.27300;    -0.27461;1.00000
224.54624;60.32300;    -0.27555;1.00000
224.74617;60.37300;    -0.27450;1.00000
224.94612;60.42300;    -0.27544;1.00000
225.14626;60.47300;    -0.27586;1.00000
225.34646;60.52300;    -0.27677;1.00000
225.54654;60.57300;    -0.27657;1.00000
225.74664;60.62300;    -0.27863;1.00000
225.94677;60.67300;    -0.27757;1.00000
226.14693;60.72300;    -0.27796;1.00000
226.34710;60.77300;    -0.27693;1.00000
226.54730;60.82300;    -0.27594;1.00000
226.74737;60.87300;    -0.27582;1.00000
226.94749;60.92300;    -0.27592;1.00000
227.14745;60.97300;    -0.27686;1.00000
227.34742;61.02300;    -0.27620;1.00000
227.54748;61.07300;    -0.27580;1.00000
227.74743;61.12300;    -0.27704;1.00000
227.94747;61.17300;    -0.27516;1.00000
228.14743;61.22300;    -0.27572;1.00000
228.34736;61.27300;    -0.27514;1.00000
228.54732;61.32300;    -0.27610;1.00000
228.74727;61.37300;    -0.27525;1.00000
228.94721;61.42300;    -0.27547;1.00000
229.14716;61.47300;    -0.27551;1.00000
229.34712;61.52300;    -0.27571;1.00000
229.54705;61.57300;    -0.27581;1.00000
229.74707;61.62300;    -0.27508;1.00000
229.94702;61.67300;    -0.27496;1.00000
230.14694;61.72300;    -0.27358;1.00000
230.34696;61.77300;    -0.27534;1.00000
230.54701;61.82300;    -0.27392;1.00000
230.74693;61.87300;    -0.27442;1.00000
230.94698;61.92300;    -0.27366;1.00000
231.14710;61.97300;    -0.27387;1.00000
231.34702;62.02300;    -0.27367;1.00000
231.54689;62.07300;    -0.27448;1.00000
231.74670;62.12300;    -0.27291;1.00000
231.94661;62.17300;    -0.27369;1.00000
232.14667;62.22300;    -0.27262;1.00000
232.34671;62.27300;    -0.27077;1.00000
232.54675;62.32300;    -0.27156;1.00000
232.74682;62.37300;    -0.27352;1.00000
232.94686;62.42300;    -0.27350;1.00000
233.14669;62.47300;    -0.27407;1.00000
233.34669;62.52300;    -0.27367;1.00000
233.54669;62.57300;    -0.27237;1.00000
233.74676;62.62300;    -0.27114;1.00000
233.94680;62.67300;    -0.27124;1.00000
234.14684;62.72300;    -0.26983;1.00000
234.34691;62.77300;    -0.27150;1.00000
234.54689;62.82300;    -0.27114;1.00000
234.74676;62.87300;    -0.27164;1.00000
234.94671;62.92300;    -0.27142;1.00000
235.14691;62.97300;    -0.27275;1.00000
235.34705;63.02300;    -0.27249;1.00000
235.54728;63.07300;    -0.27083;1.00000
235.74747;63.12300;    -0.27004;1.00000
235.94767;63.17300;    -0.27199;1.00000
236.14778;63.22300;    -0.27093;1.00000
236.34787;63.27300;    -0.27040;1.00000
236.54795;63.32300;    -0.26926;1.00000
236.74805;63.37300;    -0.26935;1.00000
236.94808;63.42300;    -0.27013;1.00000
237.14786;63.47300;    -0.26794;1.00000
237.34775;63.52300;    -0.26746;1.00000
237.54765;63.57300;    -0.26846;1.00000
237.74750;63.62300;    -0.26793;1.00000
237.94729;63.67300;    -0.26529;1.00000
238.14718;63.72300;    -0.26694;1.00000
238.34708;63.77300;    -0.26777;1.00000
238.54691;63.82300;    -0.26737;1.00000
238.74676;63.87300;    -0.26544;1.00000
238.94674;63.92300;    -0.26663;1.00000
239.14685;63.97300;    -0.26655;1.00000
239.34687;64.02300;    -0.26562;1.00000
239.54686;64.07300;    -0.26586;1.00000
239.74699;64.12300;    -0.26471;1.00000
239.94728;64.17300;    -0.26573;1.00000
240.14740;64.22300;    -0.26478;1.00000
240.34749;64.27300;    -0.26431;1.00000
240.54757;64.32300;    -0.26292;1.00000
240.74788;64.37300;    -0.26505;1.00000
240.94796;64.42300;    -0.26458;1.00000
241.14803;64.47300;    -0.26339;1.00000
241.34816;64.52300;    -0.26268;1.00000
241.54829;64.57300;    -0.26173;1.00000
241.74834;64.62300;    -0.26245;1.00000
241.94827;64.67300;    -0.26030;1.00000
242.14824;64.72300;    -0.26013;1.00000

