#EXPORTTYPE:DATA SINGLE
#FORMAT:NETZSCH5
#FTYPE:ANSI
#IDENTITY:001924
#DECIMAL:POINT
#SEPARATOR:SEMICOLON
#DATE/TIME:13.12.2016 15:32
#CORR. FILE:001923_bline_Al_250_16_N2_20.ngb-bd3
#TEMPCAL:TCALZERO.TMX
#SENSITIVITY:SENSZERO.EXX
#SAMPLE MASS /mg:8.19
#MATERIAL:íåò
#REFERENCE:
#REFERENCE MASS /mg:0
#TYPE OF CRUCIBLE:Pan Al, closed
#SAMPLE CRUCIBLE MASS /mg:0
#REFERENCE CRUCIBLE MASS /mg:0
#M.RANGE /µV:5000
#TAU-R:---
#CORR. CODE:020
#EXO:+1
#RANGE:-10°C/10,0(K/min)/270°C
#SEGMENT:S2/2
#SEG. 2:-10°C/10,0(K/min)/270°C

##Temp./°C;Time/min;DSC/(uV/mg);Sensit./(uV/mW)
159.49831;20.31000;    -0.99845;1.00000
159.66885;20.32700;    -0.99602;1.00000
159.83938;20.34400;    -0.99442;1.00000
160.00977;20.36100;    -0.99371;1.00000
160.18029;20.37800;    -0.99144;1.00000
160.35061;20.39500;    -0.99063;1.00000
160.52098;20.41200;    -0.99157;1.00000
160.69146;20.42900;    -0.99187;1.00000
160.86181;20.44600;    -0.98868;1.00000
161.03217;20.46300;    -0.98667;1.00000
161.20241;20.48000;    -0.98186;1.00000
161.37244;20.49700;    -0.98031;1.00000
161.54226;20.51400;    -0.97696;1.00000
161.71195;20.53100;    -0.97244;1.00000
161.88145;20.54800;    -0.96718;1.00000
162.05082;20.56500;    -0.96417;1.00000
162.22000;20.58200;    -0.96098;1.00000
162.38922;20.59900;    -0.95976;1.00000
162.55835;20.61600;    -0.95550;1.00000
162.72762;20.63300;    -0.95241;1.00000
162.89712;20.65000;    -0.94862;1.00000
163.06668;20.66700;    -0.94548;1.00000
163.23648;20.68400;    -0.94231;1.00000
163.40638;20.70100;    -0.93857;1.00000
163.57632;20.71800;    -0.93811;1.00000
163.74636;20.73500;    -0.93569;1.00000
163.91657;20.75200;    -0.93395;1.00000
164.08690;20.76900;    -0.93240;1.00000
164.25737;20.78600;    -0.93084;1.00000
164.42796;20.80300;    -0.92831;1.00000
164.59853;20.82000;    -0.92457;1.00000
164.76880;20.83700;    -0.92172;1.00000
164.93917;20.85400;    -0.91878;1.00000
165.10930;20.87100;    -0.91448;1.00000
165.27908;20.88800;    -0.91103;1.00000
165.44879;20.90500;    -0.90666;1.00000
165.61840;20.92200;    -0.90040;1.00000
165.78795;20.93900;    -0.89413;1.00000
165.95738;20.95600;    -0.88802;1.00000
166.12674;20.97300;    -0.88284;1.00000
166.29602;20.99000;    -0.87773;1.00000
166.46536;21.00700;    -0.87307;1.00000
166.63474;21.02400;    -0.86951;1.00000
166.80420;21.04100;    -0.86600;1.00000
166.97359;21.05800;    -0.86096;1.00000
167.14318;21.07500;    -0.85582;1.00000
167.31273;21.09200;    -0.85137;1.00000
167.48249;21.10900;    -0.84826;1.00000
167.65226;21.12600;    -0.84434;1.00000
167.82201;21.14300;    -0.83879;1.00000
167.99192;21.16000;    -0.83218;1.00000
168.16195;21.17700;    -0.82672;1.00000
168.33204;21.19400;    -0.82158;1.00000
168.50198;21.21100;    -0.81578;1.00000
168.67214;21.22800;    -0.81168;1.00000
168.84239;21.24500;    -0.80714;1.00000
169.01268;21.26200;    -0.80163;1.00000
169.18316;21.27900;    -0.79464;1.00000
169.35357;21.29600;    -0.78935;1.00000
169.52410;21.31300;    -0.78141;1.00000
169.69501;21.33000;    -0.77474;1.00000
169.86616;21.34700;    -0.76926;1.00000
170.03734;21.36400;    -0.76318;1.00000
170.20863;21.38100;    -0.75590;1.00000
170.37985;21.39800;    -0.74830;1.00000
170.55096;21.41500;    -0.74291;1.00000
170.72210;21.43200;    -0.73842;1.00000
170.89314;21.44900;    -0.73325;1.00000
171.06417;21.46600;    -0.72640;1.00000
171.23538;21.48300;    -0.71643;1.00000
171.40673;21.50000;    -0.70423;1.00000
171.57792;21.51700;    -0.69194;1.00000
171.74892;21.53400;    -0.68075;1.00000
171.91960;21.55100;    -0.67354;1.00000
172.09017;21.56800;    -0.66476;1.00000
172.26053;21.58500;    -0.65533;1.00000
172.43096;21.60200;    -0.64617;1.00000
172.60148;21.61900;    -0.63471;1.00000
172.77203;21.63600;    -0.62428;1.00000
172.94266;21.65300;    -0.61214;1.00000
173.11334;21.67000;    -0.60178;1.00000
173.28380;21.68700;    -0.58957;1.00000
173.45420;21.70400;    -0.57689;1.00000
173.62462;21.72100;    -0.56403;1.00000
173.79502;21.73800;    -0.55217;1.00000
173.96537;21.75500;    -0.54034;1.00000
174.13594;21.77200;    -0.52749;1.00000
174.30622;21.78900;    -0.51562;1.00000
174.47650;21.80600;    -0.50050;1.00000
174.64667;21.82300;    -0.48745;1.00000
174.81655;21.84000;    -0.47273;1.00000
174.98634;21.85700;    -0.45809;1.00000
175.15590;21.87400;    -0.44304;1.00000
175.32547;21.89100;    -0.42628;1.00000
175.49480;21.90800;    -0.40686;1.00000
175.66403;21.92500;    -0.39081;1.00000
175.83324;21.94200;    -0.37297;1.00000
176.00245;21.95900;    -0.35543;1.00000
176.17164;21.97600;    -0.33706;1.00000
176.34084;21.99300;    -0.31906;1.00000
176.51004;22.01000;    -0.30134;1.00000
176.67949;22.02700;    -0.28247;1.00000
176.84903;22.04400;    -0.26383;1.00000
177.01863;22.06100;    -0.24629;1.00000
177.18848;22.07800;    -0.22635;1.00000
177.35817;22.09500;    -0.20628;1.00000
177.52799;22.11200;    -0.18487;1.00000
177.69795;22.12900;    -0.16363;1.00000
177.86796;22.14600;    -0.14190;1.00000
178.03795;22.16300;    -0.11859;1.00000
178.20806;22.18000;-9.4798e-002;1.00000
178.37822;22.19700;-6.9796e-002;1.00000
178.54854;22.21400;-4.4850e-002;1.00000
178.71884;22.23100;-1.9492e-002;1.00000
178.88911;22.24800; 4.7936e-003;1.00000
179.05943;22.26500; 2.9219e-002;1.00000
179.22953;22.28200; 5.4935e-002;1.00000
179.39952;22.29900; 8.2028e-002;1.00000
179.56947;22.31600;     0.11154;1.00000
179.73950;22.33300;     0.14148;1.00000
179.90951;22.35000;     0.17159;1.00000
180.07938;22.36700;     0.20292;1.00000
180.24933;22.38400;     0.23874;1.00000
180.41918;22.40100;     0.27388;1.00000
180.58880;22.41800;     0.30779;1.00000
180.75835;22.43500;     0.34041;1.00000
180.92788;22.45200;     0.37369;1.00000
181.09735;22.46900;     0.40778;1.00000
181.26707;22.48600;     0.44425;1.00000
181.43712;22.50300;     0.48342;1.00000
181.60733;22.52000;     0.52276;1.00000
181.77751;22.53700;     0.56258;1.00000
181.94763;22.55400;     0.60428;1.00000
182.11779;22.57100;     0.64515;1.00000
182.28781;22.58800;     0.68499;1.00000
182.45786;22.60500;     0.72510;1.00000
182.62803;22.62200;     0.76933;1.00000
182.79810;22.63900;     0.81465;1.00000
182.96815;22.65600;     0.86301;1.00000
183.13825;22.67300;     0.91220;1.00000
183.30790;22.69000;     0.96230;1.00000
183.47753;22.70700;     1.01365;1.00000
183.64713;22.72400;     1.06827;1.00000
183.81669;22.74100;     1.12120;1.00000
183.98618;22.75800;     1.17611;1.00000
184.15577;22.77500;     1.23154;1.00000
184.32528;22.79200;     1.28988;1.00000
184.49497;22.80900;     1.34820;1.00000
184.66470;22.82600;     1.40828;1.00000
184.83440;22.84300;     1.46733;1.00000
185.00415;22.86000;     1.52921;1.00000
185.17409;22.87700;     1.59219;1.00000
185.34401;22.89400;     1.65641;1.00000
185.51413;22.91100;     1.72184;1.00000
185.68424;22.92800;     1.78956;1.00000
185.85431;22.94500;     1.85818;1.00000
186.02442;22.96200;     1.93053;1.00000
186.19472;22.97900;     2.00202;1.00000
186.36493;22.99600;     2.07668;1.00000
186.53511;23.01300;     2.15194;1.00000
186.70541;23.03000;     2.22957;1.00000
186.87565;23.04700;     2.30799;1.00000
187.04585;23.06400;     2.38780;1.00000
187.21604;23.08100;     2.47069;1.00000
187.38605;23.09800;     2.55407;1.00000
187.55590;23.11500;     2.63838;1.00000
187.72593;23.13200;     2.72655;1.00000
187.89592;23.14900;     2.81460;1.00000
188.06587;23.16600;     2.90448;1.00000
188.23577;23.18300;     2.99753;1.00000
188.40579;23.20000;     3.09157;1.00000
188.57557;23.21700;     3.18744;1.00000
188.74544;23.23400;     3.28470;1.00000
188.91535;23.25100;     3.38312;1.00000
189.08529;23.26800;     3.48271;1.00000
189.25520;23.28500;     3.58902;1.00000
189.42528;23.30200;     3.69528;1.00000
189.59546;23.31900;     3.80642;1.00000
189.76552;23.33600;     3.92138;1.00000
189.93571;23.35300;     4.04061;1.00000
190.10574;23.37000;     4.16547;1.00000
190.27594;23.38700;     4.29620;1.00000
190.44598;23.40400;     4.42776;1.00000
190.61597;23.42100;     4.56239;1.00000
190.78580;23.43800;     4.69941;1.00000
190.95556;23.45500;     4.83886;1.00000
191.12533;23.47200;     4.98358;1.00000
191.29514;23.48900;     5.12843;1.00000
191.46501;23.50600;     5.27328;1.00000
191.63500;23.52300;     5.41754;1.00000
191.80493;23.54000;     5.55745;1.00000
191.97476;23.55700;     5.69579;1.00000
192.14470;23.57400;     5.82830;1.00000
192.31450;23.59100;     5.95835;1.00000
192.48437;23.60800;     6.08202;1.00000
192.65437;23.62500;     6.20019;1.00000
192.82443;23.64200;     6.30963;1.00000
192.99438;23.65900;     6.41252;1.00000
193.16443;23.67600;     6.50465;1.00000
193.33448;23.69300;     6.58826;1.00000
193.50457;23.71000;     6.66012;1.00000
193.67466;23.72700;     6.72357;1.00000
193.84465;23.74400;     6.77570;1.00000
194.01471;23.76100;     6.81725;1.00000
194.18481;23.77800;     6.84721;1.00000
194.35484;23.79500;     6.86512;1.00000
194.52489;23.81200;     6.87262;1.00000
194.69506;23.82900;     6.87170;1.00000
194.86535;23.84600;     6.86080;1.00000
195.03562;23.86300;     6.83981;1.00000
195.20600;23.88000;     6.80862;1.00000
195.37634;23.89700;     6.76780;1.00000
195.54640;23.91400;     6.71937;1.00000
195.71641;23.93100;     6.66209;1.00000
195.88638;23.94800;     6.59890;1.00000
196.05646;23.96500;     6.53054;1.00000
196.22643;23.98200;     6.45570;1.00000
196.39638;23.99900;     6.37866;1.00000
196.56625;24.01600;     6.29656;1.00000
196.73609;24.03300;     6.21104;1.00000
196.90571;24.05000;     6.12123;1.00000
197.07503;24.06700;     6.02875;1.00000
197.24418;24.08400;     5.93418;1.00000
197.41334;24.10100;     5.83898;1.00000
197.58255;24.11800;     5.74216;1.00000
197.75168;24.13500;     5.64419;1.00000
197.92103;24.15200;     5.54702;1.00000
198.09037;24.16900;     5.45161;1.00000
198.25963;24.18600;     5.35463;1.00000
198.42905;24.20300;     5.25564;1.00000
198.59845;24.22000;     5.15656;1.00000
198.76793;24.23700;     5.05788;1.00000
198.93759;24.25400;     4.95983;1.00000
199.10748;24.27100;     4.86448;1.00000
199.27747;24.28800;     4.77218;1.00000
199.44751;24.30500;     4.68121;1.00000
199.61762;24.32200;     4.59051;1.00000
199.78759;24.33900;     4.50111;1.00000
199.95764;24.35600;     4.41237;1.00000
200.12752;24.37300;     4.32738;1.00000
200.29737;24.39000;     4.24406;1.00000
200.46707;24.40700;     4.16234;1.00000
200.63680;24.42400;     4.08093;1.00000
200.80640;24.44100;     4.00199;1.00000
200.97583;24.45800;     3.92541;1.00000
201.14522;24.47500;     3.84789;1.00000
201.31458;24.49200;     3.77285;1.00000
201.48405;24.50900;     3.69822;1.00000
201.65352;24.52600;     3.62816;1.00000
201.82304;24.54300;     3.55805;1.00000
201.99255;24.56000;     3.48677;1.00000
202.16221;24.57700;     3.41844;1.00000
202.33175;24.59400;     3.35029;1.00000
202.50127;24.61100;     3.28252;1.00000
202.67089;24.62800;     3.21676;1.00000
202.84050;24.64500;     3.15440;1.00000
203.01016;24.66200;     3.09287;1.00000
203.18007;24.67900;     3.03112;1.00000
203.35004;24.69600;     2.97284;1.00000
203.51985;24.71300;     2.91503;1.00000
203.68989;24.73000;     2.85767;1.00000
203.85977;24.74700;     2.80070;1.00000
204.02955;24.76400;     2.74413;1.00000
204.19946;24.78100;     2.68802;1.00000
204.36942;24.79800;     2.63298;1.00000
204.53938;24.81500;     2.58000;1.00000
204.70942;24.83200;     2.52894;1.00000
204.87938;24.84900;     2.48011;1.00000
205.04937;24.86600;     2.43156;1.00000
205.21937;24.88300;     2.38213;1.00000
205.38931;24.90000;     2.33338;1.00000
205.55910;24.91700;     2.28723;1.00000
205.72884;24.93400;     2.24234;1.00000
205.89857;24.95100;     2.19676;1.00000
206.06832;24.96800;     2.15361;1.00000
206.23802;24.98500;     2.10786;1.00000
206.40768;25.00200;     2.06319;1.00000
206.57735;25.01900;     2.02304;1.00000
206.74697;25.03600;     1.98145;1.00000
206.91670;25.05300;     1.93960;1.00000
207.08640;25.07000;     1.89902;1.00000
207.25606;25.08700;     1.85866;1.00000
207.42588;25.10400;     1.81906;1.00000
207.59586;25.12100;     1.77905;1.00000
207.76585;25.13800;     1.73976;1.00000
207.93605;25.15500;     1.69944;1.00000
208.10613;25.17200;     1.66059;1.00000
208.27615;25.18900;     1.62187;1.00000
208.44628;25.20600;     1.57982;1.00000
208.61622;25.22300;     1.53898;1.00000
208.78625;25.24000;     1.49560;1.00000
208.95619;25.25700;     1.45826;1.00000
209.12622;25.27400;     1.41993;1.00000
209.29600;25.29100;     1.38044;1.00000
209.46560;25.30800;     1.33991;1.00000
209.63515;25.32500;     1.29684;1.00000
209.80445;25.34200;     1.25378;1.00000
209.97369;25.35900;     1.21108;1.00000
210.14313;25.37600;     1.17230;1.00000
210.31270;25.39300;     1.13948;1.00000
210.48233;25.41000;     1.11902;1.00000
210.65206;25.42700;     1.10755;1.00000
210.82180;25.44400;     1.10084;1.00000
210.99162;25.46100;     1.09485;1.00000
211.16141;25.47800;     1.08308;1.00000
211.33134;25.49500;     1.06720;1.00000
211.50129;25.51200;     1.04949;1.00000
211.67112;25.52900;     1.03156;1.00000
211.84104;25.54600;     1.01157;1.00000
212.01096;25.56300;     0.99058;1.00000
212.18092;25.58000;     0.96926;1.00000
212.35081;25.59700;     0.94864;1.00000
212.52065;25.61400;     0.92639;1.00000
212.69043;25.63100;     0.90467;1.00000
212.86043;25.64800;     0.88242;1.00000
213.03011;25.66500;     0.85815;1.00000
213.19993;25.68200;     0.83200;1.00000
213.36967;25.69900;     0.80894;1.00000
213.53933;25.71600;     0.78660;1.00000
213.70918;25.73300;     0.76628;1.00000
213.87906;25.75000;     0.74458;1.00000
214.04881;25.76700;     0.72339;1.00000
214.21866;25.78400;     0.70337;1.00000
214.38854;25.80100;     0.68299;1.00000
214.55838;25.81800;     0.66167;1.00000
214.72830;25.83500;     0.64036;1.00000
214.89827;25.85200;     0.61964;1.00000
215.06819;25.86900;     0.59931;1.00000
215.23805;25.88600;     0.57793;1.00000
215.40803;25.90300;     0.55792;1.00000
215.57804;25.92000;     0.53761;1.00000
215.74781;25.93700;     0.51882;1.00000
215.91765;25.95400;     0.49949;1.00000
216.08763;25.97100;     0.48099;1.00000
216.25728;25.98800;     0.46281;1.00000
216.42704;26.00500;     0.44551;1.00000
216.59674;26.02200;     0.42778;1.00000
216.76645;26.03900;     0.40932;1.00000
216.93608;26.05600;     0.39216;1.00000
217.10589;26.07300;     0.37481;1.00000
217.27570;26.09000;     0.35771;1.00000
217.44548;26.10700;     0.33936;1.00000
217.61537;26.12400;     0.32127;1.00000
217.78541;26.14100;     0.30318;1.00000
217.95548;26.15800;     0.28490;1.00000
218.12569;26.17500;     0.26749;1.00000
218.29591;26.19200;     0.25386;1.00000
218.46620;26.20900;     0.23891;1.00000
218.63640;26.22600;     0.22271;1.00000
218.80669;26.24300;     0.20635;1.00000
218.97689;26.26000;     0.19051;1.00000
219.14714;26.27700;     0.17436;1.00000
219.31730;26.29400;     0.16013;1.00000
219.48749;26.31100;     0.14572;1.00000
219.65783;26.32800;     0.13131;1.00000
219.82811;26.34500;     0.11492;1.00000
219.99836;26.36200;     0.10078;1.00000
220.16867;26.37900; 8.6462e-002;1.00000
220.33896;26.39600; 7.1981e-002;1.00000
220.50931;26.41300; 5.7807e-002;1.00000
220.67977;26.43000; 4.1885e-002;1.00000
220.85009;26.44700; 3.0011e-002;1.00000
221.02026;26.46400; 1.6737e-002;1.00000
221.19068;26.48100; 2.7186e-003;1.00000
221.36097;26.49800;-9.1971e-003;1.00000
221.53121;26.51500;-2.2224e-002;1.00000
221.70138;26.53200;-3.5618e-002;1.00000
221.87142;26.54900;-4.6316e-002;1.00000
222.04147;26.56600;-5.9749e-002;1.00000
222.21150;26.58300;-7.1276e-002;1.00000
222.38153;26.60000;-8.2765e-002;1.00000
222.55134;26.61700;-9.4559e-002;1.00000
222.72111;26.63400;    -0.10562;1.00000
222.89086;26.65100;    -0.11723;1.00000
223.06052;26.66800;    -0.12834;1.00000
223.23015;26.68500;    -0.14062;1.00000
223.39959;26.70200;    -0.15118;1.00000
223.56911;26.71900;    -0.16246;1.00000
223.73880;26.73600;    -0.17338;1.00000
223.90834;26.75300;    -0.18373;1.00000
224.07796;26.77000;    -0.19379;1.00000
224.24753;26.78700;    -0.20442;1.00000
224.41706;26.80400;    -0.21417;1.00000
224.58661;26.82100;    -0.22405;1.00000
224.75623;26.83800;    -0.23702;1.00000
224.92583;26.85500;    -0.24709;1.00000
225.09556;26.87200;    -0.25651;1.00000
225.26532;26.88900;    -0.26530;1.00000
225.43525;26.90600;    -0.27572;1.00000
225.60531;26.92300;    -0.28517;1.00000
225.77518;26.94000;    -0.29546;1.00000
225.94514;26.95700;    -0.30564;1.00000
226.11510;26.97400;    -0.31503;1.00000
226.28489;26.99100;    -0.32569;1.00000
226.45476;27.00800;    -0.33358;1.00000
226.62473;27.02500;    -0.34343;1.00000
226.79454;27.04200;    -0.35162;1.00000
226.96447;27.05900;    -0.36087;1.00000
227.13453;27.07600;    -0.36835;1.00000
227.30447;27.09300;    -0.37411;1.00000
227.47448;27.11000;    -0.38178;1.00000
227.64447;27.12700;    -0.38971;1.00000
227.81449;27.14400;    -0.39879;1.00000
227.98458;27.16100;    -0.40785;1.00000
228.15482;27.17800;    -0.41731;1.00000
228.32507;27.19500;    -0.42565;1.00000
228.49537;27.21200;    -0.43528;1.00000
228.66582;27.22900;    -0.44116;1.00000
228.83616;27.24600;    -0.44886;1.00000
229.00643;27.26300;    -0.45667;1.00000
229.17669;27.28000;    -0.46396;1.00000
229.34684;27.29700;    -0.47037;1.00000
229.51698;27.31400;    -0.47647;1.00000
229.68710;27.33100;    -0.48235;1.00000
229.85719;27.34800;    -0.48783;1.00000
230.02713;27.36500;    -0.49346;1.00000
230.19729;27.38200;    -0.49936;1.00000
230.36728;27.39900;    -0.50585;1.00000
230.53714;27.41600;    -0.51193;1.00000
230.70706;27.43300;    -0.51874;1.00000
230.87698;27.45000;    -0.52504;1.00000
231.04685;27.46700;    -0.53106;1.00000
231.21670;27.48400;    -0.53668;1.00000
231.38662;27.50100;    -0.54089;1.00000
231.55662;27.51800;    -0.54696;1.00000
231.72658;27.53500;    -0.55133;1.00000
231.89663;27.55200;    -0.55562;1.00000
232.06653;27.56900;    -0.55913;1.00000
232.23644;27.58600;    -0.56652;1.00000
232.40645;27.60300;    -0.57215;1.00000
232.57648;27.62000;    -0.57788;1.00000
232.74647;27.63700;    -0.58317;1.00000
232.91659;27.65400;    -0.58651;1.00000
233.08661;27.67100;    -0.59237;1.00000
233.25662;27.68800;    -0.59697;1.00000
233.42663;27.70500;    -0.60160;1.00000
233.59662;27.72200;    -0.60632;1.00000
233.76658;27.73900;    -0.60964;1.00000
233.93663;27.75600;    -0.61242;1.00000
234.10658;27.77300;    -0.61597;1.00000
234.27651;27.79000;    -0.61988;1.00000
234.44647;27.80700;    -0.62120;1.00000
234.61659;27.82400;    -0.62620;1.00000
234.78652;27.84100;    -0.62947;1.00000
234.95652;27.85800;    -0.63280;1.00000
235.12674;27.87500;    -0.63644;1.00000
235.29675;27.89200;    -0.64163;1.00000
235.46682;27.90900;    -0.64367;1.00000
235.63687;27.92600;    -0.65049;1.00000
235.80683;27.94300;    -0.65419;1.00000
235.97678;27.96000;    -0.65634;1.00000
236.14685;27.97700;    -0.65888;1.00000
236.31686;27.99400;    -0.66127;1.00000
236.48690;28.01100;    -0.66270;1.00000
236.65685;28.02800;    -0.66345;1.00000
236.82675;28.04500;    -0.66561;1.00000
236.99667;28.06200;    -0.66793;1.00000
237.16656;28.07900;    -0.67159;1.00000
237.33648;28.09600;    -0.67451;1.00000
237.50634;28.11300;    -0.67773;1.00000
237.67630;28.13000;    -0.68156;1.00000
237.84634;28.14700;    -0.68325;1.00000
238.01611;28.16400;    -0.68382;1.00000
238.18614;28.18100;    -0.68414;1.00000
238.35619;28.19800;    -0.68540;1.00000
238.52600;28.21500;    -0.68740;1.00000
238.69603;28.23200;    -0.68929;1.00000
238.86606;28.24900;    -0.69150;1.00000
239.03604;28.26600;    -0.69363;1.00000
239.20606;28.28300;    -0.69683;1.00000
239.37615;28.30000;    -0.69937;1.00000
239.54633;28.31700;    -0.70212;1.00000
239.71658;28.33400;    -0.70435;1.00000
239.88689;28.35100;    -0.70522;1.00000
240.05711;28.36800;    -0.70564;1.00000
240.22730;28.38500;    -0.70525;1.00000
240.39730;28.40200;    -0.70567;1.00000
240.56736;28.41900;    -0.70881;1.00000
240.73735;28.43600;    -0.71014;1.00000
240.90741;28.45300;    -0.71097;1.00000
241.07754;28.47000;    -0.71077;1.00000
241.24767;28.48700;    -0.71105;1.00000
241.41780;28.50400;    -0.71186;1.00000
241.58803;28.52100;    -0.71237;1.00000
241.75819;28.53800;    -0.71434;1.00000
241.92852;28.55500;    -0.71657;1.00000
242.09887;28.57200;    -0.71855;1.00000
242.26908;28.58900;    -0.72028;1.00000
242.43954;28.60600;    -0.72064;1.00000
242.60989;28.62300;    -0.72203;1.00000
242.78026;28.64000;    -0.72264;1.00000
242.95076;28.65700;    -0.72269;1.00000
243.12113;28.67400;    -0.72298;1.00000
243.29130;28.69100;    -0.72200;1.00000
243.46162;28.70800;    -0.72057;1.00000
243.63166;28.72500;    -0.72152;1.00000
243.80165;28.74200;    -0.72159;1.00000
243.97156;28.75900;    -0.72253;1.00000
244.14144;28.77600;    -0.72317;1.00000
244.31140;28.79300;    -0.72303;1.00000
244.48136;28.81000;    -0.72314;1.00000
244.65148;28.82700;    -0.72231;1.00000
244.82146;28.84400;    -0.72161;1.00000
244.99148;28.86100;    -0.72194;1.00000
245.16166;28.87800;    -0.72150;1.00000
245.33177;28.89500;    -0.72189;1.00000
245.50190;28.91200;    -0.72329;1.00000
245.67207;28.92900;    -0.72459;1.00000
245.84244;28.94600;    -0.72454;1.00000
246.01279;28.96300;    -0.72521;1.00000
246.18313;28.98000;    -0.72529;1.00000
246.35347;28.99700;    -0.72510;1.00000
246.52373;29.01400;    -0.72581;1.00000
246.69400;29.03100;    -0.72664;1.00000
246.86419;29.04800;    -0.72773;1.00000
247.03420;29.06500;    -0.72643;1.00000
247.20415;29.08200;    -0.72523;1.00000
247.37420;29.09900;    -0.72636;1.00000
247.54409;29.11600;    -0.72544;1.00000
247.71414;29.13300;    -0.72354;1.00000
247.88408;29.15000;    -0.72179;1.00000
248.05386;29.16700;    -0.72024;1.00000
248.22380;29.18400;    -0.71887;1.00000
248.39361;29.20100;    -0.71825;1.00000
248.56347;29.21800;    -0.72006;1.00000
248.73327;29.23500;    -0.72120;1.00000
248.90311;29.25200;    -0.72153;1.00000
249.07296;29.26900;    -0.72028;1.00000
249.24291;29.28600;    -0.71977;1.00000
249.41287;29.30300;    -0.71907;1.00000
249.58278;29.32000;    -0.71960;1.00000
249.75267;29.33700;    -0.71966;1.00000
249.92264;29.35400;    -0.71906;1.00000
250.09272;29.37100;    -0.71633;1.00000
250.26276;29.38800;    -0.71574;1.00000
250.43306;29.40500;    -0.71583;1.00000
250.60347;29.42200;    -0.71754;1.00000
250.77371;29.43900;    -0.71902;1.00000
250.94423;29.45600;    -0.71892;1.00000
251.11506;29.47300;    -0.71853;1.00000
251.28580;29.49000;    -0.71779;1.00000
251.45651;29.50700;    -0.71574;1.00000

