#EXPORTTYPE:DATA SINGLE
#FORMAT:NETZSCH5
#FTYPE:ANSI
#IDENTITY:001931
#DECIMAL:POINT
#SEPARATOR:SEMICOLON
#DATE/TIME:16.12.2016 11:34
#CORR. FILE:001930_bline_Al_250_2_N2_70.ngb-bd3
#TEMPCAL:TCALZERO.TMX
#SENSITIVITY:SENSZERO.EXX
#SAMPLE MASS /mg:8.25
#MATERIAL:ïðåïðåã
#REFERENCE:
#REFERENCE MASS /mg:0
#TYPE OF CRUCIBLE:Pan Al, closed
#SAMPLE CRUCIBLE MASS /mg:0
#REFERENCE CRUCIBLE MASS /mg:0
#M.RANGE /µV:5000
#TAU-R:---
#CORR. CODE:020
#EXO:+1
#RANGE:24°C/2,0(K/min)/270°C
#SEGMENT:S1/2
#SEG. 1:24°C/2,0(K/min)/270°C

##Temp./°C;Time/min;DSC/(uV/mg);Sensit./(uV/mW)
167.65461; 72.08000;     0.68240;1.00000
167.83464; 72.17000;     0.70459;1.00000
168.01460; 72.26000;     0.72697;1.00000
168.19450; 72.35000;     0.75212;1.00000
168.37454; 72.44000;     0.77912;1.00000
168.55457; 72.53000;     0.80724;1.00000
168.73459; 72.62000;     0.83619;1.00000
168.91462; 72.71000;     0.86698;1.00000
169.09464; 72.80000;     0.89925;1.00000
169.27467; 72.89000;     0.93421;1.00000
169.45461; 72.98000;     0.96935;1.00000
169.63464; 73.07000;     1.00745;1.00000
169.81467; 73.16000;     1.04426;1.00000
169.99471; 73.25000;     1.08347;1.00000
170.17474; 73.34000;     1.12379;1.00000
170.35478; 73.43000;     1.16420;1.00000
170.53486; 73.52000;     1.20323;1.00000
170.71487; 73.61000;     1.24540;1.00000
170.89485; 73.70000;     1.28396;1.00000
171.07491; 73.79000;     1.32419;1.00000
171.25494; 73.88000;     1.36257;1.00000
171.43498; 73.97000;     1.39928;1.00000
171.61503; 74.06000;     1.43692;1.00000
171.79503; 74.15000;     1.46984;1.00000
171.97509; 74.24000;     1.50415;1.00000
172.15517; 74.33000;     1.53670;1.00000
172.33517; 74.42000;     1.56482;1.00000
172.51520; 74.51000;     1.58941;1.00000
172.69524; 74.60000;     1.61263;1.00000
172.87534; 74.69000;     1.63371;1.00000
173.05539; 74.78000;     1.65156;1.00000
173.23537; 74.87000;     1.66802;1.00000
173.41542; 74.96000;     1.67976;1.00000
173.59542; 75.05000;     1.69031;1.00000
173.77544; 75.14000;     1.69558;1.00000
173.95537; 75.23000;     1.69955;1.00000
174.13527; 75.32000;     1.69928;1.00000
174.31519; 75.41000;     1.69595;1.00000
174.49510; 75.50000;     1.69058;1.00000
174.67509; 75.59000;     1.68300;1.00000
174.85504; 75.68000;     1.67107;1.00000
175.03497; 75.77000;     1.65905;1.00000
175.21495; 75.86000;     1.64296;1.00000
175.39493; 75.95000;     1.62483;1.00000
175.57489; 76.04000;     1.60467;1.00000
175.75492; 76.13000;     1.58155;1.00000
175.93492; 76.22000;     1.55982;1.00000
176.11496; 76.31000;     1.53522;1.00000
176.29500; 76.40000;     1.50970;1.00000
176.47507; 76.49000;     1.48186;1.00000
176.65505; 76.58000;     1.45421;1.00000
176.83496; 76.67000;     1.42527;1.00000
177.01502; 76.76000;     1.39651;1.00000
177.19495; 76.85000;     1.36442;1.00000
177.37494; 76.94000;     1.33344;1.00000
177.55498; 77.03000;     1.30209;1.00000
177.73495; 77.12000;     1.27129;1.00000
177.91496; 77.21000;     1.24003;1.00000
178.09495; 77.30000;     1.20850;1.00000
178.27492; 77.39000;     1.17752;1.00000
178.45491; 77.48000;     1.14654;1.00000
178.63490; 77.57000;     1.11686;1.00000
178.81493; 77.66000;     1.08680;1.00000
178.99494; 77.75000;     1.05647;1.00000
179.17492; 77.84000;     1.02650;1.00000
179.35489; 77.93000;     0.99858;1.00000
179.53492; 78.02000;     0.97148;1.00000
179.71484; 78.11000;     0.94466;1.00000
179.89484; 78.20000;     0.91710;1.00000
180.07480; 78.29000;     0.88871;1.00000
180.25478; 78.38000;     0.86522;1.00000
180.43469; 78.47000;     0.83970;1.00000
180.61468; 78.56000;     0.81427;1.00000
180.79469; 78.65000;     0.79152;1.00000
180.97465; 78.74000;     0.76766;1.00000
181.15464; 78.83000;     0.74695;1.00000
181.33466; 78.92000;     0.72262;1.00000
181.51458; 79.01000;     0.70107;1.00000
181.69455; 79.10000;     0.68055;1.00000
181.87451; 79.19000;     0.66029;1.00000
182.05452; 79.28000;     0.63948;1.00000
182.23452; 79.37000;     0.62016;1.00000
182.41458; 79.46000;     0.60397;1.00000
182.59452; 79.55000;     0.58428;1.00000
182.77451; 79.64000;     0.56643;1.00000
182.95449; 79.73000;     0.55098;1.00000
183.13449; 79.82000;     0.53304;1.00000
183.31446; 79.91000;     0.51547;1.00000
183.49451; 80.00000;     0.49892;1.00000
183.67451; 80.09000;     0.48477;1.00000
183.85453; 80.18000;     0.46849;1.00000
184.03453; 80.27000;     0.45509;1.00000
184.21449; 80.36000;     0.43918;1.00000
184.39449; 80.45000;     0.42706;1.00000
184.57450; 80.54000;     0.41403;1.00000
184.75452; 80.63000;     0.39904;1.00000
184.93459; 80.72000;     0.38721;1.00000
185.11459; 80.81000;     0.37454;1.00000
185.29456; 80.90000;     0.36178;1.00000
185.47452; 80.99000;     0.35077;1.00000
185.65450; 81.08000;     0.33745;1.00000
185.83453; 81.17000;     0.32774;1.00000
186.01453; 81.26000;     0.31729;1.00000
186.19458; 81.35000;     0.30657;1.00000
186.37455; 81.44000;     0.29519;1.00000
186.55459; 81.53000;     0.28502;1.00000
186.73454; 81.62000;     0.27476;1.00000
186.91449; 81.71000;     0.26560;1.00000
187.09451; 81.80000;     0.25719;1.00000
187.27455; 81.89000;     0.24738;1.00000
187.45463; 81.98000;     0.23702;1.00000
187.63463; 82.07000;     0.22805;1.00000
187.81468; 82.16000;     0.22010;1.00000
187.99468; 82.25000;     0.21021;1.00000
188.17475; 82.34000;     0.20234;1.00000
188.35475; 82.43000;     0.19291;1.00000
188.53473; 82.52000;     0.18662;1.00000
188.71477; 82.61000;     0.17774;1.00000
188.89480; 82.70000;     0.17127;1.00000
189.07480; 82.79000;     0.16332;1.00000
189.25488; 82.88000;     0.15722;1.00000
189.43485; 82.97000;     0.15046;1.00000
189.61484; 83.06000;     0.14242;1.00000
189.79474; 83.15000;     0.13641;1.00000
189.97478; 83.24000;     0.12910;1.00000
190.15467; 83.33000;     0.12374;1.00000
190.33464; 83.42000;     0.11643;1.00000
190.51464; 83.51000;     0.11144;1.00000
190.69455; 83.60000;     0.10478;1.00000
190.87456; 83.69000; 9.8215e-002;1.00000
191.05451; 83.78000; 9.2944e-002;1.00000
191.23445; 83.87000; 8.6657e-002;1.00000
191.41443; 83.96000; 8.1106e-002;1.00000
191.59444; 84.05000; 7.6946e-002;1.00000
191.77445; 84.14000; 7.0195e-002;1.00000
191.95444; 84.23000; 6.6773e-002;1.00000
192.13449; 84.32000; 5.9930e-002;1.00000
192.31452; 84.41000; 5.4659e-002;1.00000
192.49455; 84.50000; 5.0960e-002;1.00000
192.67463; 84.59000; 4.5687e-002;1.00000
192.85454; 84.68000; 4.2265e-002;1.00000
193.03459; 84.77000; 3.5977e-002;1.00000
193.21458; 84.86000; 3.2370e-002;1.00000
193.39461; 84.95000; 2.9227e-002;1.00000
193.57454; 85.04000; 2.5065e-002;1.00000
193.75457; 85.13000; 1.9887e-002;1.00000
193.93453; 85.22000; 1.4802e-002;1.00000
194.11458; 85.31000; 1.0175e-002;1.00000
194.29455; 85.40000; 6.6636e-003;1.00000
194.47455; 85.49000; 2.5929e-003;1.00000
194.65460; 85.58000;-2.2157e-003;1.00000
194.83475; 85.67000;-5.1736e-003;1.00000
195.01475; 85.76000;-8.1349e-003;1.00000
195.19474; 85.85000;-1.2481e-002;1.00000
195.37476; 85.94000;-1.5532e-002;1.00000
195.55486; 86.03000;-2.0436e-002;1.00000
195.73490; 86.12000;-2.4318e-002;1.00000
195.91492; 86.21000;-2.6723e-002;1.00000
196.09492; 86.30000;-2.9587e-002;1.00000
196.27489; 86.39000;-3.3381e-002;1.00000
196.45488; 86.48000;-3.7079e-002;1.00000
196.63486; 86.57000;-3.8003e-002;1.00000
196.81484; 86.66000;-4.1427e-002;1.00000
196.99479; 86.75000;-4.4940e-002;1.00000
197.17479; 86.84000;-4.8177e-002;1.00000
197.35481; 86.93000;-5.0766e-002;1.00000
197.53475; 87.02000;-5.3263e-002;1.00000
197.71478; 87.11000;-5.5391e-002;1.00000
197.89469; 87.20000;-5.8163e-002;1.00000
198.07465; 87.29000;-6.1401e-002;1.00000
198.25469; 87.38000;-6.4452e-002;1.00000
198.43466; 87.47000;-6.5562e-002;1.00000
198.61459; 87.56000;-6.8894e-002;1.00000
198.79445; 87.65000;-7.1295e-002;1.00000
198.97441; 87.74000;-7.3886e-002;1.00000
199.15436; 87.83000;-7.6845e-002;1.00000
199.33435; 87.92000;-7.6937e-002;1.00000
199.51435; 88.01000;-7.8972e-002;1.00000
199.69432; 88.10000;-8.1836e-002;1.00000
199.87432; 88.19000;-8.3595e-002;1.00000
200.05441; 88.28000;-8.5446e-002;1.00000
200.23440; 88.37000;-8.8868e-002;1.00000
200.41445; 88.46000;-9.0347e-002;1.00000
200.59443; 88.55000;-9.2102e-002;1.00000
200.77456; 88.64000;-9.2751e-002;1.00000
200.95458; 88.73000;-9.4693e-002;1.00000
201.13462; 88.82000;-9.5709e-002;1.00000
201.31464; 88.91000;-9.7840e-002;1.00000
201.49469; 89.00000;-9.9040e-002;1.00000
201.67469; 89.09000;    -0.10117;1.00000
201.85470; 89.18000;    -0.10385;1.00000
202.03462; 89.27000;    -0.10366;1.00000
202.21460; 89.36000;    -0.10450;1.00000
202.39455; 89.45000;    -0.10616;1.00000
202.57450; 89.54000;    -0.10690;1.00000
202.75446; 89.63000;    -0.10875;1.00000
202.93440; 89.72000;    -0.11004;1.00000
203.11444; 89.81000;    -0.11152;1.00000
203.29439; 89.90000;    -0.11199;1.00000
203.47438; 89.99000;    -0.11384;1.00000
203.65440; 90.08000;    -0.11430;1.00000
203.83439; 90.17000;    -0.11550;1.00000
204.01441; 90.26000;    -0.11605;1.00000
204.19437; 90.35000;    -0.11716;1.00000
204.37438; 90.44000;    -0.11781;1.00000
204.55439; 90.53000;    -0.11837;1.00000
204.73441; 90.62000;    -0.11975;1.00000
204.91449; 90.71000;    -0.12133;1.00000
205.09452; 90.80000;    -0.12142;1.00000
205.27460; 90.89000;    -0.12234;1.00000
205.45460; 90.98000;    -0.12253;1.00000
205.63454; 91.07000;    -0.12391;1.00000
205.81458; 91.16000;    -0.12475;1.00000
205.99463; 91.25000;    -0.12577;1.00000
206.17476; 91.34000;    -0.12586;1.00000
206.35489; 91.43000;    -0.12660;1.00000
206.53491; 91.52000;    -0.12752;1.00000
206.71491; 91.61000;    -0.12854;1.00000
206.89494; 91.70000;    -0.12845;1.00000
207.07490; 91.79000;    -0.12891;1.00000
207.25489; 91.88000;    -0.12993;1.00000
207.43490; 91.97000;    -0.13104;1.00000
207.61499; 92.06000;    -0.13122;1.00000
207.79492; 92.15000;    -0.13400;1.00000
207.97485; 92.24000;    -0.13418;1.00000
208.15481; 92.33000;    -0.13390;1.00000
208.33479; 92.42000;    -0.13585;1.00000
208.51475; 92.51000;    -0.13455;1.00000
208.69479; 92.60000;    -0.13492;1.00000
208.87482; 92.69000;    -0.13714;1.00000
209.05480; 92.78000;    -0.13760;1.00000
209.23482; 92.87000;    -0.13538;1.00000
209.41485; 92.96000;    -0.13649;1.00000
209.59483; 93.05000;    -0.13686;1.00000
209.77487; 93.14000;    -0.13603;1.00000
209.95501; 93.23000;    -0.13585;1.00000
210.13507; 93.32000;    -0.13353;1.00000
210.31502; 93.41000;    -0.12752;1.00000
210.49501; 93.50000;    -0.12438;1.00000
210.67506; 93.59000;    -0.12355;1.00000
210.85509; 93.68000;    -0.12290;1.00000
211.03513; 93.77000;    -0.12207;1.00000
211.21514; 93.86000;    -0.12244;1.00000
211.39519; 93.95000;    -0.12364;1.00000
211.57522; 94.04000;    -0.12308;1.00000
211.75526; 94.13000;    -0.12262;1.00000
211.93523; 94.22000;    -0.12244;1.00000
212.11519; 94.31000;    -0.12364;1.00000
212.29523; 94.40000;    -0.12392;1.00000
212.47526; 94.49000;    -0.12382;1.00000
212.65531; 94.58000;    -0.12225;1.00000
212.83524; 94.67000;    -0.12253;1.00000
213.01526; 94.76000;    -0.12197;1.00000
213.19528; 94.85000;    -0.12234;1.00000
213.37525; 94.94000;    -0.12207;1.00000
213.55531; 95.03000;    -0.12170;1.00000
213.73524; 95.12000;    -0.12114;1.00000
213.91521; 95.21000;    -0.12299;1.00000
214.09515; 95.30000;    -0.12345;1.00000
214.27519; 95.39000;    -0.12318;1.00000
214.45520; 95.48000;    -0.12271;1.00000
214.63515; 95.57000;    -0.12234;1.00000
214.81515; 95.66000;    -0.12308;1.00000
214.99516; 95.75000;    -0.12188;1.00000
215.17510; 95.84000;    -0.12207;1.00000
215.35504; 95.93000;    -0.12161;1.00000
215.53499; 96.02000;    -0.12244;1.00000
215.71496; 96.11000;    -0.12207;1.00000
215.89495; 96.20000;    -0.12271;1.00000
216.07499; 96.29000;    -0.12096;1.00000
216.25498; 96.38000;    -0.12151;1.00000
216.43494; 96.47000;    -0.12096;1.00000
216.61498; 96.56000;    -0.12327;1.00000
216.79495; 96.65000;    -0.12123;1.00000
216.97494; 96.74000;    -0.12160;1.00000
217.15496; 96.83000;    -0.12244;1.00000
217.33497; 96.92000;    -0.12022;1.00000
217.51497; 97.01000;    -0.12040;1.00000
217.69505; 97.10000;    -0.12105;1.00000
217.87505; 97.19000;    -0.12114;1.00000
218.05506; 97.28000;    -0.12077;1.00000
218.23500; 97.37000;    -0.12095;1.00000
218.41509; 97.46000;    -0.12068;1.00000
218.59511; 97.55000;    -0.12049;1.00000
218.77506; 97.64000;    -0.12086;1.00000
218.95501; 97.73000;    -0.12123;1.00000
219.13499; 97.82000;    -0.11957;1.00000
219.31491; 97.91000;    -0.11976;1.00000
219.49491; 98.00000;    -0.11975;1.00000
219.67484; 98.09000;    -0.11975;1.00000
219.85483; 98.18000;    -0.12050;1.00000
220.03480; 98.27000;    -0.12058;1.00000
220.21485; 98.36000;    -0.11994;1.00000
220.39481; 98.45000;    -0.11966;1.00000
220.57472; 98.54000;    -0.11901;1.00000
220.75478; 98.63000;    -0.11920;1.00000
220.93484; 98.72000;    -0.11901;1.00000
221.11488; 98.81000;    -0.11846;1.00000
221.29485; 98.90000;    -0.11938;1.00000
221.47493; 98.99000;    -0.12003;1.00000
221.65494; 99.08000;    -0.11985;1.00000
221.83494; 99.17000;    -0.11966;1.00000
222.01497; 99.26000;    -0.11985;1.00000
222.19498; 99.35000;    -0.11827;1.00000
222.37503; 99.44000;    -0.12096;1.00000
222.55510; 99.53000;    -0.11855;1.00000
222.73511; 99.62000;    -0.11809;1.00000
222.91508; 99.71000;    -0.11920;1.00000
223.09509; 99.80000;    -0.11994;1.00000
223.27520; 99.89000;    -0.11791;1.00000
223.45523; 99.98000;    -0.11864;1.00000
223.63522;100.07000;    -0.11901;1.00000
223.81532;100.16000;    -0.11892;1.00000
223.99532;100.25000;    -0.11874;1.00000
224.17537;100.34000;    -0.11791;1.00000
224.35535;100.43000;    -0.11828;1.00000
224.53529;100.52000;    -0.11855;1.00000
224.71534;100.61000;    -0.11855;1.00000
224.89543;100.70000;    -0.11689;1.00000
225.07541;100.79000;    -0.11800;1.00000
225.25547;100.88000;    -0.11735;1.00000
225.43536;100.97000;    -0.11735;1.00000
225.61532;101.06000;    -0.11754;1.00000
225.79533;101.15000;    -0.11754;1.00000
225.97533;101.24000;    -0.11763;1.00000
226.15535;101.33000;    -0.11754;1.00000
226.33529;101.42000;    -0.11753;1.00000
226.51537;101.51000;    -0.11791;1.00000
226.69533;101.60000;    -0.11689;1.00000
226.87529;101.69000;    -0.11698;1.00000
227.05521;101.78000;    -0.11661;1.00000
227.23513;101.87000;    -0.11707;1.00000
227.41519;101.96000;    -0.11634;1.00000
227.59522;102.05000;    -0.11624;1.00000
227.77521;102.14000;    -0.11624;1.00000
227.95520;102.23000;    -0.11670;1.00000
228.13514;102.32000;    -0.11698;1.00000
228.31515;102.41000;    -0.11670;1.00000
228.49514;102.50000;    -0.11605;1.00000
228.67524;102.59000;    -0.11578;1.00000
228.85519;102.68000;    -0.11643;1.00000
229.03522;102.77000;    -0.11605;1.00000
229.21527;102.86000;    -0.11661;1.00000
229.39525;102.95000;    -0.11596;1.00000
229.57528;103.04000;    -0.11633;1.00000
229.75526;103.13000;    -0.11578;1.00000
229.93522;103.22000;    -0.11559;1.00000
230.11523;103.31000;    -0.11680;1.00000
230.29523;103.40000;    -0.11605;1.00000
230.47518;103.49000;    -0.11476;1.00000
230.65510;103.58000;    -0.11578;1.00000
230.83510;103.67000;    -0.11485;1.00000
231.01506;103.76000;    -0.11486;1.00000
231.19505;103.85000;    -0.11504;1.00000
231.37505;103.94000;    -0.11485;1.00000
231.55501;104.03000;    -0.11467;1.00000
231.73501;104.12000;    -0.11504;1.00000
231.91505;104.21000;    -0.11439;1.00000
232.09504;104.30000;    -0.11532;1.00000
232.27501;104.39000;    -0.11393;1.00000
232.45499;104.48000;    -0.11374;1.00000
232.63506;104.57000;    -0.11430;1.00000
232.81507;104.66000;    -0.11495;1.00000
232.99515;104.75000;    -0.11310;1.00000
233.17516;104.84000;    -0.11411;1.00000
233.35514;104.93000;    -0.11254;1.00000
233.53512;105.02000;    -0.11467;1.00000
233.71508;105.11000;    -0.11365;1.00000
233.89502;105.20000;    -0.11374;1.00000
234.07500;105.29000;    -0.11245;1.00000
234.25497;105.38000;    -0.11263;1.00000
234.43491;105.47000;    -0.11208;1.00000
234.61487;105.56000;    -0.11412;1.00000
234.79480;105.65000;    -0.11226;1.00000
234.97476;105.74000;    -0.11291;1.00000
235.15461;105.83000;    -0.11245;1.00000
235.33462;105.92000;    -0.11208;1.00000
235.51465;106.01000;    -0.11199;1.00000
235.69467;106.10000;    -0.11115;1.00000
235.87469;106.19000;    -0.11097;1.00000
236.05475;106.28000;    -0.11069;1.00000
236.23473;106.37000;    -0.11051;1.00000
236.41481;106.46000;    -0.11078;1.00000
236.59479;106.55000;    -0.11162;1.00000
236.77479;106.64000;    -0.11079;1.00000
236.95478;106.73000;    -0.11088;1.00000
237.13487;106.82000;    -0.10995;1.00000
237.31485;106.91000;    -0.11134;1.00000
237.49494;107.00000;    -0.10903;1.00000
237.67498;107.09000;    -0.10940;1.00000
237.85501;107.18000;    -0.11088;1.00000
238.03504;107.27000;    -0.11041;1.00000
238.21508;107.36000;    -0.10995;1.00000
238.39509;107.45000;    -0.10940;1.00000
238.57509;107.54000;    -0.10856;1.00000
238.75515;107.63000;    -0.10829;1.00000
238.93522;107.72000;    -0.10773;1.00000
239.11525;107.81000;    -0.10699;1.00000
239.29524;107.90000;    -0.10829;1.00000
239.47525;107.99000;    -0.10773;1.00000
239.65521;108.08000;    -0.10773;1.00000
239.83521;108.17000;    -0.10746;1.00000
240.01523;108.26000;    -0.10634;1.00000
240.19521;108.35000;    -0.10662;1.00000
240.37521;108.44000;    -0.10570;1.00000
240.55527;108.53000;    -0.10579;1.00000
240.73528;108.62000;    -0.10570;1.00000
240.91527;108.71000;    -0.10533;1.00000
241.09532;108.80000;    -0.10598;1.00000
241.27535;108.89000;    -0.10616;1.00000
241.45537;108.98000;    -0.10598;1.00000
241.63540;109.07000;    -0.10533;1.00000
241.81536;109.16000;    -0.10450;1.00000
241.99541;109.25000;    -0.10496;1.00000
242.17540;109.34000;    -0.10468;1.00000
242.35543;109.43000;    -0.10477;1.00000
242.53542;109.52000;    -0.10385;1.00000
242.71544;109.61000;    -0.10376;1.00000
242.89548;109.70000;    -0.10450;1.00000
243.07539;109.79000;    -0.10255;1.00000
243.25548;109.88000;    -0.10302;1.00000
243.43549;109.97000;    -0.10301;1.00000
243.61552;110.06000;    -0.10468;1.00000
243.79555;110.15000;    -0.10301;1.00000
243.97557;110.24000;    -0.10320;1.00000
244.15556;110.33000;    -0.10265;1.00000
244.33561;110.42000;    -0.10265;1.00000
244.51565;110.51000;    -0.10200;1.00000
244.69563;110.60000;    -0.10144;1.00000
244.87560;110.69000;    -0.10200;1.00000
245.05567;110.78000;    -0.10144;1.00000
245.23565;110.87000;    -0.10200;1.00000
245.41567;110.96000;    -0.10033;1.00000

