#EXPORTTYPE:DATA SINGLE
#FTYPE:ANSI
#IDENTITY:005924
#DECIMAL:POINT
#SEPARATOR:SEMICOLON
#MTYPE:DSC
#PROJECT:
#DATE/TIME:22.07.2025 13:59
#CORR. FILE:005923_bline_Al2O3_900_20_N2_20_air_20.ngb-bs1
#TEMPCAL:TCALZERO.TCX
#SENSITIVITY:SENSZERO.EXX
#LABORATORY:13
#REMARK:
#SAMPLE:3
#SAMPLE MASS /mg:11.02
#REFERENCE:
#REFERENCE MASS /mg:0
#TYPE OF CRUCIBLE:DSC/TG pan Al2O3
#SAMPLE CRUCIBLE MASS /mg:0
#REFERENCE CRUCIBLE MASS /mg:0
#DSC RANGE /�V:5000
#TG RANGE /mg:5000
#TAU-R:---
#CORR. CODE:020
#EXO:+1
#RANGE:35�C/00:00/35�C/20,0(K/min)/920�C/
#SEGMENT:S2/2
#SEG. 1:35�C/00:15/35�C
#SEG. 2:35�C/20,0(K/min)/920�C

##Temp./�C;Time/min;DSC/(uV/mg);Sensit./(uV/mW)
34.12771;15.2525;1.848347480649907e-11;1.0
34.24319;15.5025;1.8632542318548933e-11;1.0
34.64471;15.7525;1.916007506939904e-11;1.0
35.4829;16.0025;2.030894479709362e-11;1.0
36.80038;16.2525;2.2252565483023703e-11;1.0
38.58895;16.5025;2.5185514957301714e-11;1.0
40.80919;16.7525;2.935722982191109e-11;1.0
43.38457;17.0025;3.504864742495344e-11;1.0
46.28457;17.2525;4.2756215301975894e-11;1.0
49.45557;17.5025;5.3088003008193565e-11;1.0
52.86838;17.7525;6.694171433236767e-11;1.0
56.49052;18.0025;8.551592539351282e-11;1.0
60.29871;18.2525;1.1047772523567503e-10;1.0
64.26776;18.5025;1.440663306084789e-10;1.0
68.38686;18.7525;1.8946100649757585e-10;1.0
72.62505;19.0025;2.507171570909191e-10;1.0
76.97686;19.2525;3.3368521109491486e-10;1.0
81.44562;19.5025;4.46695211567358e-10;1.0
86.04281;19.7525;6.018169406873255e-10;1.0
90.75519;20.0025;8.151810204202297e-10;1.0
95.54043;20.2525;1.1069846896221125e-9;1.0
100.40852;20.5025;1.5078503650055882e-9;1.0
105.33757;20.7525;2.0571078823951087e-9;1.0
110.30386;21.0025;2.806460498636455e-9;1.0
115.31476;21.2525;3.830353083543989e-9;1.0
120.36462;21.5025;5.2277934419239115e-9;1.0
125.46562;21.7525;7.139952510517755e-9;1.0
130.61576;22.0025;9.756290304582187e-9;1.0
135.81519;22.2525;1.333702903866373e-8;1.0
141.05867;22.5025;1.8232723301613973e-8;1.0
146.34181;22.7525;2.4918456525861878e-8;1.0
151.65652;23.0025;3.4028029993129976e-8;1.0
156.98776;23.2525;4.638737290071874e-8;1.0
162.32952;23.5025;6.310291362212047e-8;1.0
167.6811;23.7525;8.565672348330481e-8;1.0
173.02424;24.0025;1.1589978577062928e-7;1.0
178.4181;24.2525;1.5683857205958308e-7;1.0
183.81319;24.5025;2.1166522553973125e-7;1.0
189.23495;24.7525;2.852838012352453e-7;1.0
194.66867;25.0025;3.8368162252907807e-7;1.0
200.1089;25.2525;5.147494211789803e-7;1.0
205.55143;25.5025;6.887315576350779e-7;1.0
210.99462;25.7525;9.189549931052098e-7;1.0
216.43476;26.0025;1.2224865402526905e-6;1.0
221.88428;26.2525;1.6224846139648348e-6;1.0
227.32633;26.5025;2.146460881159933e-6;1.0
232.76871;26.7525;2.8317041349827317e-6;1.0
238.20767;27.0025;3.7245466041220004e-6;1.0
243.64548;27.2525;4.884845250047589e-6;1.0
249.08143;27.5025;6.38801171417484e-6;1.0
254.51338;27.7525;8.328642123742738e-6;1.0
259.93805;28.0025;1.0824567052335893e-5;1.0
265.35876;28.2525;1.4026462613635268e-5;1.0
270.77695;28.5025;1.8122543300437978e-5;1.0
276.19;28.7525;2.3343838295075364e-5;1.0
281.58924;29.0025;2.9966620511616127e-5;1.0
286.9809;29.2525;3.834846398937857e-5;1.0
292.37414;29.5025;4.8942580245377e-5;1.0
297.75386;29.7525;6.225321938648226e-5;1.0
303.12176;30.0025;7.892494847027231e-5;1.0
308.48662;30.2525;9.977410580525407e-5;1.0
313.8459;30.5025;0.0001257555313295065;1.0
319.19881;30.7525;0.00015802697269541534;1.0
324.539;31.0025;0.00019793330187771544;1.0
329.88081;31.2525;0.00024726139376281134;1.0
335.20953;31.5025;0.00030787982623151446;1.0
340.52881;31.7525;0.0003821785461300038;1.0
345.83971;32.0025;0.00047297274561563466;1.0
351.14257;32.2525;0.0005835821561877455;1.0
356.43828;32.5025;0.0007179336074796659;1.0
