#EXPORTTYPE:DATA SINGLE
#FTYPE:ANSI
#IDENTITY:005924
#DECIMAL:POINT
#SEPARATOR:SEMICOLON
#MTYPE:DSC
#PROJECT:
#DATE/TIME:22.07.2025 13:59
#CORR. FILE:005923_bline_Al2O3_900_20_N2_20_air_20.ngb-bs1
#TEMPCAL:TCALZERO.TCX
#SENSITIVITY:SENSZERO.EXX
#LABORATORY:13
#REMARK:
#SAMPLE:3
#SAMPLE MASS /mg:11.02
#REFERENCE:
#REFERENCE MASS /mg:0
#TYPE OF CRUCIBLE:DSC/TG pan Al2O3
#SAMPLE CRUCIBLE MASS /mg:0
#REFERENCE CRUCIBLE MASS /mg:0
#DSC RANGE /�V:5000
#TG RANGE /mg:5000
#TAU-R:---
#CORR. CODE:020
#EXO:+1
#RANGE:35�C/00:00/35�C/20,0(K/min)/920�C/
#SEGMENT:S2/2
#SEG. 1:35�C/00:15/35�C
#SEG. 2:35�C/20,0(K/min)/920�C

##Temp./�C;Time/min;DSC/(uV/mg);Sensit./(uV/mW)
205.55143;25.5025;1.4742091565597024e-81;1.0
210.99462;25.7525;3.993356245946928e-79;1.0
216.43476;26.0025;9.89697545377392e-77;1.0
221.88428;26.2525;2.2722584066742556e-74;1.0
227.32633;26.5025;4.752082767247366e-72;1.0
232.76871;26.7525;9.123900290463438e-70;1.0
238.20767;27.0025;1.6025285724850143e-67;1.0
243.64548;27.2525;2.5807354481568346e-65;1.0
249.08143;27.5025;3.8083458967794075e-63;1.0
254.51338;27.7525;5.140326668648916e-61;1.0
259.93805;28.0025;6.3290101636082995e-59;1.0
265.35876;28.2525;7.131256377326775e-57;1.0
270.77695;28.5025;7.363645321716057e-55;1.0
276.19;28.7525;6.953776171930217e-53;1.0
281.58924;29.0025;5.964575873224783e-51;1.0
286.9809;29.2525;4.673242870581776e-49;1.0
292.37414;29.5025;3.369891963345404e-47;1.0
297.75386;29.7525;2.2105067971622014e-45;1.0
303.12176;30.0025;1.3215313063314395e-43;1.0
308.48662;30.2525;7.251524112297506e-42;1.0
313.8459;30.5025;3.6459537049468595e-40;1.0
319.19881;30.7525;1.6791639400323837e-38;1.0
324.539;31.0025;7.0549646947310754e-37;1.0
329.88081;31.2525;2.7320439931025213e-35;1.0
335.20953;31.5025;9.656377616688746e-34;1.0
340.52881;31.7525;3.12436464677014e-32;1.0
345.83971;32.0025;9.264242938262326e-31;1.0
351.14257;32.2525;2.5189395492020233e-29;1.0
356.43828;32.5025;6.286051525730653e-28;1.0
361.72828;32.7525;1.4414479985924182e-26;1.0
367.0099;33.0025;3.0334364357983735e-25;1.0
372.27857;33.2525;5.845927335166501e-24;1.0
377.54776;33.5025;1.0398322688459591e-22;1.0
382.80995;33.7525;1.7003754962237026e-21;1.0
388.06524;34.0025;2.5571675161586068e-20;1.0
393.31547;34.2525;3.5410913862244313e-19;1.0
398.54914;34.5025;4.491513918270587e-18;1.0
403.78914;34.7525;5.27779397197883e-17;1.0
409.01467;35.0025;5.690481575903945e-16;1.0
414.23576;35.2525;5.657848724358792e-15;1.0
419.45133;35.5025;5.186222842922318e-14;1.0
424.66005;35.7525;4.3815215089249364e-13;1.0
429.86352;36.0025;3.414886801746179e-12;1.0
435.06228;36.2525;2.456380472009704e-11;1.0
440.25595;36.5025;1.630859121149471e-10;1.0
445.44429;36.7525;9.995462666499916e-10;1.0
450.62595;37.0025;5.654155228150293e-9;1.0
455.79943;37.2525;2.9514701438221747e-8;1.0
460.96643;37.5025;1.4229639561522038e-7;1.0
466.13262;37.7525;6.348264691054751e-7;1.0
471.28986;38.0025;2.615131835420348e-6;1.0
476.44248;38.2525;9.962261379774284e-6;1.0
481.58738;38.5025;3.5076688161367396e-5;1.0
486.731;38.7525;0.00011435291553727949;1.0
491.87067;39.0025;0.00034500728707835104;1.0
497.00419;39.2525;0.0009630622233591613;1.0
502.13805;39.5025;0.0024908377104075593;1.0
507.26186;39.7525;0.005958820984589566;1.0
512.39067;40.0025;0.013220888278300577;1.0
517.51401;40.2525;0.02716091128449448;1.0
522.64319;40.5025;0.05174854294503826;1.0
527.76524;40.7525;0.09129070701730024;1.0
532.89642;41.0025;0.14938016025865758;1.0
538.03724;41.2525;0.22664003936572677;1.0
543.18938;41.5025;0.3187230534206687;1.0
548.34905;41.7525;0.41517505101768604;1.0
553.51486;42.0025;0.5007556942731775;1.0
558.68424;42.2525;0.5590649526542593;1.0
563.85442;42.5025;0.5776597340297861;1.0
569.04914;42.7525;0.5521701973255413;1.0
574.26004;43.0025;0.4878624108577464;1.0
579.42153;43.2525;0.3993444261737555;1.0
584.76034;43.5025;0.29932287723981305;1.0
590.12663;43.7525;0.20613124593621568;1.0
595.45652;44.0025;0.13103211836171422;1.0
600.64762;44.2525;0.07787048246957644;1.0
605.78352;44.5025;0.043092417166498954;1.0
610.82957;44.7525;0.02236651882049882;1.0
615.74186;45.0025;0.011004425951762561;1.0
620.63857;45.2525;0.005061660607894439;1.0
625.54514;45.5025;0.0021680834384436272;1.0
630.45891;45.7525;0.0008648841864705837;1.0
635.38019;46.0025;0.00032120130433274956;1.0
640.30795;46.2525;0.00011104374840084791;1.0
645.26047;46.5025;3.5571836855586844e-5;1.0
650.23586;46.7525;1.0552547558500213e-5;1.0
655.22076;47.0025;2.9064342291829703e-6;1.0
660.21956;47.2525;7.419973224656027e-7;1.0
665.22481;47.5025;1.7586306578392933e-7;1.0
670.23091;47.7525;3.8753236995790864e-8;1.0
675.24057;48.0025;7.932409123850348e-9;1.0
680.25676;48.2525;1.5064757868167908e-9;1.0
685.27128;48.5025;2.6614143423867445e-10;1.0
690.27962;48.7525;4.381345473330308e-11;1.0
695.2828;49.0025;6.720395205897866e-12;1.0
700.28229;49.2525;9.60105137089065e-13;1.0
705.28148;49.5025;1.275980625143446e-13;1.0
710.28419;49.7525;1.574963690718851e-14;1.0
715.27962;50.0025;1.8138239254988674e-15;1.0
720.27824;50.2525;1.940389999047176e-16;1.0
725.28181;50.5025;1.9263431694704012e-17;1.0
730.28156;50.7525;1.7818725138521183e-18;1.0
735.27953;51.0025;1.534436646476154e-19;1.0
740.27238;51.2525;1.2323310651005083e-20;1.0
745.26028;51.5025;9.231441945762564e-22;1.0
750.24348;51.7525;6.450744573350064e-23;1.0
755.23029;52.0025;4.186309964371127e-24;1.0
760.23334;52.2525;2.5046029391796726e-25;1.0
765.25033;52.5025;1.382323470813719e-26;1.0
770.27814;52.7525;7.046797046327246e-28;1.0
775.30643;53.0025;3.3376155813103396e-29;1.0
780.33538;53.2525;1.4685376936102303e-30;1.0
785.35281;53.5025;6.049599912007844e-32;1.0
790.36548;53.7525;2.3240689098945137e-33;1.0
795.36281;54.0025;8.387446495934954e-35;1.0
800.35543;54.2525;2.8248119958816958e-36;1.0
805.33709;54.5025;8.919068258528676e-38;1.0
810.31076;54.7525;2.6357433613552818e-39;1.0
815.27305;55.0025;7.310796343216499e-41;1.0
820.23314;55.2525;1.8912598108151797e-42;1.0
825.19038;55.5025;4.565810900893599e-44;1.0
830.14738;55.7525;1.0266970315443227e-45;1.0
835.10377;56.0025;2.151073843364741e-47;1.0
840.06557;56.2525;4.1790059747457345e-49;1.0
845.0319;56.5025;7.53192166641522e-51;1.0
849.994;56.7525;1.268315834604913e-52;1.0
854.95685;57.0025;1.9874233133994967e-54;1.0
859.91838;57.2525;2.9030389793760875e-56;1.0
864.87709;57.5025;3.958298519463637e-58;1.0
869.83695;57.7525;5.020877539328817e-60;1.0
874.79177;58.0025;5.9575771970267515e-62;1.0
879.74871;58.2525;6.570875718008454e-64;1.0
884.70267;58.5025;6.768030938822806e-66;1.0
889.65705;58.7525;6.490035035464668e-68;1.0
894.61386;59.0025;5.782716778368232e-70;1.0
