#EXPORTTYPE:DATA SINGLE
#FTYPE:ANSI
#IDENTITY:005920
#DECIMAL:POINT
#SEPARATOR:SEMICOLON
#MTYPE:DSC
#SENSITIVITY:SENSZERO.EXX
#SAMPLE:1
#SAMPLE MASS /mg:9.99
#MATERIAL:
#REFERENCE:
#REFERENCE MASS /mg:0
#TYPE OF CRUCIBLE:DSC/TG pan Al2O3
#SAMPLE CRUCIBLE MASS /mg:0
#REFERENCE CRUCIBLE MASS /mg:0
#DSC RANGE /V:5000
#TG RANGE /mg:5000
#TAU-R:---
#CORR. CODE:020
#EXO:+1
#RANGE:35C/00:00/35C/5,0(K/min)/920C/
#SEGMENT:S1-2/2
#SEG. 1:35C/00:15/35C
#SEG. 2:35C/5,0(K/min)/920C

##Temp./C;Time/min;DSC/(uV/mg);Sensit./(uV/mW);Segment
 69.00398; 24.75000;-3.8560e-002;1.00000;2
 70.24448; 25.00000;-3.9173e-002;1.00000;2
 71.48621; 25.25000;-4.1016e-002;1.00000;2
 72.72937; 25.50000;-4.1364e-002;1.00000;2
 73.97395; 25.75000;-4.2301e-002;1.00000;2
 75.22398; 26.00000;-4.1701e-002;1.00000;2
 76.46965; 26.25000;-4.1475e-002;1.00000;2
 77.71669; 26.50000;-4.2599e-002;1.00000;2
 78.96561; 26.75000;-4.0770e-002;1.00000;2
 80.21691; 27.00000;-4.3098e-002;1.00000;2
 81.47146; 27.25000;-4.4683e-002;1.00000;2
 82.72618; 27.50000;-4.1534e-002;1.00000;2
 83.98380; 27.75000;-4.1112e-002;1.00000;2
 85.24469; 28.00000;-4.1489e-002;1.00000;2
 86.50762; 28.25000;-4.0208e-002;1.00000;2
 87.77336; 28.50000;-3.8184e-002;1.00000;2
 89.03755; 28.75000;-3.6630e-002;1.00000;2
 90.30329; 29.00000;-3.4878e-002;1.00000;2
 91.56980; 29.25000;-3.5280e-002;1.00000;2
 92.84121; 29.50000;-3.6866e-002;1.00000;2
 94.11325; 29.75000;-3.6673e-002;1.00000;2
 95.38379; 30.00000;-3.7171e-002;1.00000;2
 96.65528; 30.25000;-3.8400e-002;1.00000;2
 97.92917; 30.50000;-3.9664e-002;1.00000;2
 99.20502; 30.75000;-3.9077e-002;1.00000;2
100.48187; 31.00000;-4.0039e-002;1.00000;2
101.76103; 31.25000;-3.9950e-002;1.00000;2
103.04010; 31.50000;-3.9283e-002;1.00000;2
104.31801; 31.75000;-3.8157e-002;1.00000;2
105.59486; 32.00000;-3.7457e-002;1.00000;2
106.87277; 32.25000;-3.5620e-002;1.00000;2
108.14964; 32.50000;-3.4645e-002;1.00000;2
109.42405; 32.75000;-3.4759e-002;1.00000;2
110.69828; 33.00000;-3.4143e-002;1.00000;2
111.97273; 33.25000;-3.4688e-002;1.00000;2
113.24768; 33.50000;-3.5386e-002;1.00000;2
114.52430; 33.75000;-3.7119e-002;1.00000;2
115.79992; 34.00000;-3.7691e-002;1.00000;2
117.07061; 34.25000;-3.7946e-002;1.00000;2
118.34429; 34.50000;-3.7821e-002;1.00000;2
119.61531; 34.75000;-3.5985e-002;1.00000;2
120.88649; 35.00000;-3.6809e-002;1.00000;2
122.16033; 35.25000;-3.5836e-002;1.00000;2
123.43437; 35.50000;-3.5570e-002;1.00000;2
124.70811; 35.75000;-3.7218e-002;1.00000;2
125.98445; 36.00000;-3.6516e-002;1.00000;2
127.25882; 36.25000;-3.1204e-002;1.00000;2
128.53598; 36.50000;-2.9689e-002;1.00000;2
129.81523; 36.75000;-2.9935e-002;1.00000;2
131.09562; 37.00000;-3.6576e-002;1.00000;2
132.37539; 37.25000;-3.6980e-002;1.00000;2
133.65610; 37.50000;-3.7431e-002;1.00000;2
134.93464; 37.75000;-3.6987e-002;1.00000;2
136.21274; 38.00000;-3.5805e-002;1.00000;2
137.49378; 38.25000;-3.4586e-002;1.00000;2
138.77313; 38.50000;-3.4164e-002;1.00000;2
140.05453; 38.75000;-3.1014e-002;1.00000;2
141.33595; 39.00000;-3.2652e-002;1.00000;2
142.61859; 39.25000;-3.9510e-002;1.00000;2
143.90183; 39.50000;-4.0268e-002;1.00000;2
145.18944; 39.75000;-3.7580e-002;1.00000;2
146.47718; 40.00000;-3.6885e-002;1.00000;2
147.76393; 40.25000;-3.6630e-002;1.00000;2
149.05209; 40.50000;-3.6850e-002;1.00000;2
150.34080; 40.75000;-3.6563e-002;1.00000;2
151.62972; 41.00000;-3.6631e-002;1.00000;2
152.91426; 41.25000;-3.5924e-002;1.00000;2
154.20148; 41.50000;-3.5936e-002;1.00000;2
155.49062; 41.75000;-3.8522e-002;1.00000;2
156.77878; 42.00000;-3.6746e-002;1.00000;2
158.06561; 42.25000;-3.6517e-002;1.00000;2
159.35196; 42.50000;-3.6056e-002;1.00000;2
160.63758; 42.75000;-3.5082e-002;1.00000;2
161.92341; 43.00000;-3.5427e-002;1.00000;2
163.20860; 43.25000;-3.3825e-002;1.00000;2
164.49280; 43.50000;-3.4833e-002;1.00000;2
165.78154; 43.75000;-3.6553e-002;1.00000;2
167.06936; 44.00000;-3.5359e-002;1.00000;2
168.34977; 44.25000;-3.2753e-002;1.00000;2
169.63009; 44.50000;-3.2221e-002;1.00000;2
170.91554; 44.75000;-3.0700e-002;1.00000;2
172.19972; 45.00000;-2.9214e-002;1.00000;2
173.48406; 45.25000;-3.0608e-002;1.00000;2
174.77172; 45.50000;-3.0586e-002;1.00000;2
176.05543; 45.75000;-2.8881e-002;1.00000;2
177.33935; 46.00000;-2.6277e-002;1.00000;2
178.62420; 46.25000;-2.5789e-002;1.00000;2
179.90738; 46.50000;-2.6925e-002;1.00000;2
181.18829; 46.75000;-3.7287e-002;1.00000;2
182.47006; 47.00000;-3.6901e-002;1.00000;2
183.75097; 47.25000;-3.4691e-002;1.00000;2
185.03425; 47.50000;-3.1434e-002;1.00000;2
186.31782; 47.75000;-2.6561e-002;1.00000;2
187.59983; 48.00000;-2.5448e-002;1.00000;2
188.88373; 48.25000;-2.3639e-002;1.00000;2
190.16923; 48.50000;-2.4732e-002;1.00000;2
191.45527; 48.75000;-2.8121e-002;1.00000;2
192.74072; 49.00000;-2.6282e-002;1.00000;2
194.02732; 49.25000;-2.5955e-002;1.00000;2
195.31354; 49.50000;-2.6574e-002;1.00000;2
196.59608; 49.75000;-2.6995e-002;1.00000;2
197.87824; 50.00000;-2.9004e-002;1.00000;2
199.16401; 50.25000;-2.4817e-002;1.00000;2
200.44764; 50.50000;-2.5663e-002;1.00000;2
201.73136; 50.75000;-3.1069e-002;1.00000;2
203.01783; 51.00000;-3.0022e-002;1.00000;2
204.30347; 51.25000;-2.6811e-002;1.00000;2
205.58928; 51.50000;-2.6282e-002;1.00000;2
206.87537; 51.75000;-2.6412e-002;1.00000;2
208.15991; 52.00000;-2.6369e-002;1.00000;2
209.44345; 52.25000;-2.6475e-002;1.00000;2
210.72681; 52.50000;-2.6799e-002;1.00000;2
