#EXPORTTYPE:DATA SINGLE
#FTYPE:ANSI
#IDENTITY:005922
#DECIMAL:POINT
#SEPARATOR:SEMICOLON
#MTYPE:DSC
#PROJECT:
#TEMPCAL:TCALZERO.TCX
#SENSITIVITY:SENSZERO.EXX
#LABORATORY:13
#REMARK:
#SAMPLE:2
#SAMPLE MASS /mg:7.28
#REFERENCE:
#REFERENCE MASS /mg:0
#TYPE OF CRUCIBLE:DSC/TG pan Al2O3
#SAMPLE CRUCIBLE MASS /mg:0
#REFERENCE CRUCIBLE MASS /mg:0
#DSC RANGE /�V:5000
#TG RANGE /mg:5000
#TAU-R:---
#CORR. CODE:020
#EXO:+1
#RANGE:35�C/00:00/35�C/10,0(K/min)/920�C/
#SEGMENT:S1-2/2
#SEG. 1:35�C/00:15/35�C
#SEG. 2:35�C/10,0(K/min)/920�C

##Temp./�C;Time/min;DSC/(uV/mg);Sensit./(uV/mW);Segment
34.21049;15.25;5.3e-322;1.0;2
34.25831;15.5;5.9e-322;1.0;2
34.4492;15.75;8.84e-322;1.0;2
34.84544;16.0;2.08e-321;1.0;2
35.4671;16.25;7.925e-321;1.0;2
36.30742;16.5;4.8265e-320;1.0;2
37.34251;16.75;4.45504e-319;1.0;2
38.55148;17.0;5.947794e-318;1.0;2
39.90639;17.25;1.0798346e-316;1.0;2
41.38813;17.5;2.554731124e-315;1.0;2
42.97527;17.75;7.5118599895e-314;1.0;2
44.65488;18.0;2.666617892813e-312;1.0;2
46.42406;18.25;1.13418387966345e-310;1.0;2
48.26587;18.5;5.568462739180993e-309;1.0;2
50.19397;18.75;3.2438295444099944e-307;1.0;2
52.17875;19.0;2.103683528380987e-305;1.0;2
54.22524;19.25;1.5332513089785052e-303;1.0;2
56.32557;19.5;1.2339876212173663e-301;1.0;2
58.4711;19.75;1.0759907109578633e-299;1.0;2
60.6614;20.0;1.0146652211298294e-297;1.0;2
62.89915;20.25;1.039575887478797e-295;1.0;2
65.16764;20.5;1.1169622238535708e-293;1.0;2
67.4673;20.75;1.258830816730486e-291;1.0;2
69.7915;21.0;1.4671187085845127e-289;1.0;2
72.14683;21.25;1.7911277308005278e-287;1.0;2
74.51336;21.5;2.1983219485585e-285;1.0;2
76.90669;21.75;2.798629638632423e-283;1.0;2
79.31675;22.0;3.6192611847409043e-281;1.0;2
81.75552;22.25;4.868410414836363e-279;1.0;2
84.20921;22.5;6.622056379117717e-277;1.0;2
86.67746;22.75;9.098630090401024e-275;1.0;2
89.17272;23.0;1.2939290786448616e-272;1.0;2
91.68109;23.25;1.851820210824475e-270;1.0;2
94.20287;23.5;2.667858517219866e-268;1.0;2
96.73827;23.75;3.869391905789704e-266;1.0;2
99.28467;24.0;5.6192370420924995e-264;1.0;2
101.84424;24.25;8.203198462061287e-262;1.0;2
104.40953;24.5;1.1862111088529485e-259;1.0;2
106.97935;24.75;1.6949535723639396e-257;1.0;2
109.55263;25.0;2.3879839601553003e-255;1.0;2
112.12624;25.25;3.297228669273417e-253;1.0;2
114.70139;25.5;4.4720550155813385e-251;1.0;2
117.27746;25.75;5.950853614852904e-249;1.0;2
119.85325;26.0;7.751265922257529e-247;1.0;2
122.43536;26.25;1.0006315084675554e-244;1.0;2
125.01972;26.5;1.2703148447071181e-242;1.0;2
127.60544;26.75;1.5832179448417364e-240;1.0;2
130.20082;27.0;1.967119110751511e-238;1.0;2
132.80888;27.25;2.4496245132472644e-236;1.0;2
135.41558;27.5;2.9785680229584786e-234;1.0;2
138.02871;27.75;3.587222023107302e-232;1.0;2
140.64478;28.0;4.251309151392665e-230;1.0;2
143.2681;28.25;4.996464461925589e-228;1.0;2
145.89345;28.5;5.7677918896360794e-226;1.0;2
148.52188;28.75;6.551796644503063e-224;1.0;2
151.14807;29.0;7.253551456346348e-222;1.0;2
153.78547;29.25;8.016807791458759e-220;1.0;2
156.42044;29.5;8.631717393462905e-218;1.0;2
159.04443;29.75;8.91900356597109e-216;1.0;2
161.66691;30.0;8.994878382128605e-214;1.0;2
164.29894;30.25;9.026952933392654e-212;1.0;2
166.9269;30.5;8.801711046490577e-210;1.0;2
169.54744;30.75;8.29085467609561e-208;1.0;2
172.17555;31.0;7.743348566110756e-206;1.0;2
174.79988;31.25;7.031144672225774e-204;1.0;2
177.42341;31.5;6.239345648642461e-202;1.0;2
180.05013;31.75;5.447757941624424e-200;1.0;2
182.67453;32.0;4.636453251387732e-198;1.0;2
185.30124;32.25;3.8765752772221367e-196;1.0;2
187.92791;32.5;3.1715594537929476e-194;1.0;2
190.5591;32.75;2.5583292969792463e-192;1.0;2
193.18794;33.0;2.0114488372444083e-190;1.0;2
195.81724;33.25;1.5486983729864054e-188;1.0;2
198.4496;33.5;1.1726718435999716e-186;1.0;2
201.07316;33.75;8.564501862757335e-185;1.0;2
203.70007;34.0;6.1546471759792875e-183;1.0;2
206.32994;34.25;4.348806971771459e-181;1.0;2
208.95363;34.5;2.9771013449087113e-179;1.0;2
211.57764;34.75;1.995502271518045e-177;1.0;2
214.20311;35.0;1.3119878585174227e-175;1.0;2
216.82669;35.25;8.416066393186692e-174;1.0;2
219.4497;35.5;5.278526253136109e-172;1.0;2
222.07375;35.75;3.2451975286808446e-170;1.0;2
224.6934;36.0;1.9391180915412868e-168;1.0;2
227.31428;36.25;1.1361527028869565e-166;1.0;2
229.93817;36.5;6.545101523799518e-165;1.0;2
232.55546;36.75;3.652706590912709e-163;1.0;2
235.17669;37.0;2.0071518872788966e-161;1.0;2
237.79109;37.25;1.0682652808666081e-159;1.0;2
240.40872;37.5;5.592069764478819e-158;1.0;2
243.01909;37.75;2.8339606945665256e-156;1.0;2
245.6302;38.0;1.407351086242395e-154;1.0;2
248.23918;38.25;6.819330287320442e-153;1.0;2
250.8508;38.5;3.247059336282254e-151;1.0;2
253.45927;38.75;1.5063679955229273e-149;1.0;2
256.06586;39.0;6.821854969767369e-148;1.0;2
258.67727;39.25;3.0454064632710467e-146;1.0;2
261.28173;39.5;1.317453093067549e-144;1.0;2
263.89165;39.75;5.623101614581958e-143;1.0;2
266.49275;40.0;2.3198811118063382e-141;1.0;2
269.09977;40.25;9.44875793518543e-140;1.0;2
271.70151;40.5;3.73923868018414e-138;1.0;2
274.30552;40.75;1.45325786742893e-136;1.0;2
276.90529;41.0;5.4965452728166283e-135;1.0;2
279.50537;41.25;2.036135989728517e-133;1.0;2
282.1045;41.5;7.374571620419841e-132;1.0;2
284.70116;41.75;2.606071704259874e-130;1.0;2
287.29648;42.0;9.00014419688879e-129;1.0;2
289.88859;42.25;3.0299949549535876e-127;1.0;2
292.48357;42.5;1.0026460092772871e-125;1.0;2
295.07576;42.75;3.236320569108631e-124;1.0;2
297.66229;43.0;1.0151443191874689e-122;1.0;2
300.25521;43.25;3.14444669910083e-121;1.0;2
302.84371;43.5;9.481440666228016e-120;1.0;2
305.43771;43.75;2.81956190655356e-118;1.0;2
308.02492;44.0;8.13753109467824e-117;1.0;2
310.61192;44.25;2.299103208941834e-115;1.0;2
313.19827;44.5;6.355310967358736e-114;1.0;2
315.78546;44.75;1.7220952348885792e-112;1.0;2
318.36667;45.0;4.5349181446987494e-111;1.0;2
320.94985;45.25;1.1723842343543881e-109;1.0;2
323.52976;45.5;2.9559719799419658e-108;1.0;2
326.10754;45.75;7.279613638380378e-107;1.0;2
328.68356;46.0;1.7519199068974115e-105;1.0;2
331.2577;46.25;4.119769275628988e-104;1.0;2
333.83217;46.5;9.492263803767609e-103;1.0;2
336.40314;46.75;2.1330187911225982e-101;1.0;2
338.97862;47.0;4.720122675994674e-100;1.0;2
341.5496;47.25;1.0175139884362147e-98;1.0;2
344.12417;47.5;2.157531396938954e-97;1.0;2
346.69493;47.75;4.460588663434806e-96;1.0;2
349.26618;48.0;9.037811595131136e-95;1.0;2
351.83278;48.25;1.7839399831455626e-93;1.0;2
354.40405;48.5;3.467740375454357e-92;1.0;2
356.96612;48.75;6.533331902264737e-91;1.0;2
359.52981;49.0;1.2080067037195324e-89;1.0;2
362.09325;49.25;2.187354314056597e-88;1.0;2
364.65461;49.5;3.8707788054147526e-87;1.0;2
367.21778;49.75;6.723626750640286e-86;1.0;2
369.77683;50.0;1.1388817247389939e-84;1.0;2
372.33575;50.25;1.889564509575005e-83;1.0;2
374.89447;50.5;3.0705858990419733e-82;1.0;2
377.45472;50.75;4.896310273433311e-81;1.0;2
380.01246;51.0;7.62802571395289e-80;1.0;2
382.5729;51.25;1.1675596176746012e-78;1.0;2
385.13126;51.5;1.746845312989352e-77;1.0;2
387.68467;51.75;2.5471643688468804e-76;1.0;2
390.24101;52.0;3.649965571458887e-75;1.0;2
392.79948;52.25;5.135249448684711e-74;1.0;2
395.35066;52.5;7.025455055846032e-73;1.0;2
397.90062;52.75;9.405353008473047e-72;1.0;2
400.44929;53.0;1.2320990672054336e-70;1.0;2
402.99855;53.25;1.5823911232189458e-69;1.0;2
405.54955;53.5;1.9946546296900928e-68;1.0;2
408.09655;53.75;2.453819834725989e-67;1.0;2
410.63791;54.0;2.941623664000485e-66;1.0;2
413.18787;54.25;3.4844170900268906e-65;1.0;2
415.73191;54.5;4.0210994867435545e-64;1.0;2
418.2771;54.75;4.552059670616026e-63;1.0;2
420.81875;55.0;5.032572151340197e-62;1.0;2
423.36814;55.25;5.491621837938005e-61;1.0;2
425.91102;55.5;5.836223402229867e-60;1.0;2
428.45324;55.75;6.074108328083787e-59;1.0;2
430.99541;56.0;6.1944150679128895e-58;1.0;2
433.53548;56.25;6.178501082759673e-57;1.0;2
436.07397;56.5;6.030517994728317e-56;1.0;2
438.611;56.75;5.7607275248782285e-55;1.0;2
441.14511;57.0;5.379104291506112e-54;1.0;2
443.68089;57.25;4.929653132047262e-53;1.0;2
446.2171;57.5;4.429096716223963e-52;1.0;2
448.75037;57.75;3.890025251884386e-51;1.0;2
451.28638;58.0;3.3561777653337157e-50;1.0;2
453.81795;58.25;2.827169605909113e-49;1.0;2
456.35262;58.5;2.3401118069311457e-48;1.0;2
458.88378;58.75;1.8928126161769631e-47;1.0;2
461.41813;59.0;1.5044221032445505e-46;1.0;2
463.94864;59.25;1.1682317352624073e-45;1.0;2
466.47696;59.5;8.875588218327228e-45;1.0;2
469.00322;59.75;6.598441986725612e-44;1.0;2
471.52882;60.0;4.805722131438663e-43;1.0;2
474.05852;60.25;3.441567823464464e-42;1.0;2
476.58194;60.5;2.404016394909881e-41;1.0;2
479.10886;60.75;1.6503957159110669e-40;1.0;2
481.63597;61.0;1.1106912006211402e-39;1.0;2
484.1589;61.25;7.303683455294652e-39;1.0;2
486.68327;61.5;4.712703408745272e-38;1.0;2
489.20718;61.75;2.979636722633707e-37;1.0;2
491.72796;62.0;1.8424378521429684e-36;1.0;2
494.24817;62.25;1.1163010183991928e-35;1.0;2
496.76798;62.5;6.628061277044844e-35;1.0;2
499.29372;62.75;3.873675810766895e-34;1.0;2
501.82077;63.0;2.2210161697243705e-33;1.0;2
504.34814;63.25;1.2484360870511956e-32;1.0;2
506.88204;63.5;6.908344395393331e-32;1.0;2
509.41394;63.75;3.741536966351261e-31;1.0;2
511.94621;64.0;1.9865051778331245e-30;1.0;2
514.48086;64.25;1.0352714040314719e-29;1.0;2
517.0203;64.5;5.303811873092863e-29;1.0;2
519.55775;64.75;2.6593927392149366e-28;1.0;2
522.098;65.0;1.3090459344346176e-27;1.0;2
524.63742;65.25;6.311113531244022e-27;1.0;2
527.17773;65.5;2.983308727823151e-26;1.0;2
529.71911;65.75;1.3828310386346306e-25;1.0;2
532.26389;66.0;6.293702070507647e-25;1.0;2
534.81931;66.25;2.8242858996803282e-24;1.0;2
537.46834;66.5;1.3103735228479063e-23;1.0;2
540.30139;66.75;6.600713883598174e-23;1.0;2
543.18232;67.0;3.329892906908397e-22;1.0;2
545.88281;67.25;1.482423021642274e-21;1.0;2
548.50058;67.5;6.1681636450998976e-21;1.0;2
551.05273;67.75;2.4256167543426247e-20;1.0;2
553.56274;68.0;9.141264856046533e-20;1.0;2
556.04384;68.25;3.3274431325251847e-19;1.0;2
558.51592;68.5;1.1825687413828667e-18;1.0;2
560.9793;68.75;4.1050121433667355e-18;1.0;2
563.43527;69.0;1.3929612063277766e-17;1.0;2
565.88831;69.25;4.631482459474332e-17;1.0;2
568.33994;69.5;1.51008901832941e-16;1.0;2
570.79396;69.75;4.83701310484145e-16;1.0;2
573.24885;70.0;1.5209490231447271e-15;1.0;2
575.70523;70.25;4.696004854158748e-15;1.0;2
578.16212;70.5;1.4230282316831568e-14;1.0;2
580.61789;70.75;4.229151311658903e-14;1.0;2
583.07657;71.0;1.234852078519107e-13;1.0;2
585.53958;71.25;3.5443043337074547e-13;1.0;2
588.00179;71.5;9.977687604876408e-13;1.0;2
590.46976;71.75;2.762385031059462e-12;1.0;2
592.939;72.0;7.506783147402874e-12;1.0;2
595.41124;72.25;2.0036483069389052e-11;1.0;2
597.88869;72.5;5.2568634225773144e-11;1.0;2
600.36575;72.75;1.3526896740836562e-10;1.0;2
602.84244;73.0;3.4138395190018724e-10;1.0;2
605.31761;73.25;8.446647416077107e-10;1.0;2
607.79459;73.5;2.051397492825283e-9;1.0;2
610.26862;73.75;4.882077642543735e-9;1.0;2
612.75188;74.0;1.1433282941338791e-8;1.0;2
615.23364;74.25;2.6248987096496516e-8;1.0;2
617.71594;74.5;5.9119539732356457e-8;1.0;2
620.19807;74.75;1.305941429469867e-7;1.0;2
622.68512;75.0;2.833819627427566e-7;1.0;2
625.17213;75.25;6.030880995064742e-7;1.0;2
627.65645;75.5;1.2578062312141078e-6;1.0;2
630.14512;75.75;2.5761274411081103e-6;1.0;2
632.63053;76.0;5.169921469369745e-6;1.0;2
635.12049;76.25;1.0188437693662072e-5;1.0;2
637.60832;76.5;1.9680474434751794e-5;1.0;2
640.0961;76.75;3.7283614432019094e-5;1.0;2
642.58608;77.0;6.930984760475323e-5;1.0;2
645.07338;77.25;0.000126281889278117;1.0;2
647.56206;77.5;0.00022572948629059273;1.0;2
650.05102;77.75;0.00039574612305740345;1.0;2
652.53793;78.0;0.000680153520494757;1.0;2
655.0239;78.25;0.0011462499336205125;1.0;2
657.50902;78.5;0.0018943101971124461;1.0;2
659.99422;78.75;0.003070491019074528;1.0;2
662.47684;79.0;0.004879077542334982;1.0;2
664.95285;79.25;0.007595579530220997;1.0;2
667.43538;79.5;0.011611737544973818;1.0;2
669.91293;79.75;0.017397421489709672;1.0;2
672.39253;80.0;0.025576259355618355;1.0;2
674.87294;80.25;0.03688548038564982;1.0;2
677.35116;80.5;0.05216206848775106;1.0;2
679.8299;80.75;0.07236159883552962;1.0;2
682.30668;81.0;0.09844203074942327;1.0;2
684.78315;81.25;0.1313628580924587;1.0;2
687.25938;81.5;0.17194539772583012;1.0;2
689.73247;81.75;0.22070626025232556;1.0;2
692.20669;82.0;0.2779343686227859;1.0;2
694.67856;82.25;0.3432722551860523;1.0;2
697.15027;82.5;0.41590863295181363;1.0;2
699.62215;82.75;0.4943460042110225;1.0;2
702.09256;83.0;0.5763612470101215;1.0;2
704.56017;83.25;0.6591357249318702;1.0;2
707.03067;83.5;0.7396141235273568;1.0;2
709.50245;83.75;0.8142019437098191;1.0;2
711.97357;84.0;0.8792649967359533;1.0;2
714.4421;84.25;0.931447735398367;1.0;2
716.90541;84.5;0.9679679989842458;1.0;2
719.3678;84.75;0.9869324341286062;1.0;2
721.82323;85.0;0.9873172954005061;1.0;2
724.28976;85.25;0.9690571059640928;1.0;2
726.76832;85.5;0.9329224219816381;1.0;2
729.25063;85.75;0.8808874999683854;1.0;2
731.7324;86.0;0.815832319254984;1.0;2
734.20734;86.25;0.7413251536193416;1.0;2
736.67687;86.5;0.6609704602076584;1.0;2
739.14031;86.75;0.5783525495799023;1.0;2
741.59726;87.0;0.49672194760655086;1.0;2
744.05303;87.25;0.4186392069207972;1.0;2
746.50514;87.5;0.34631524738076036;1.0;2
748.95361;87.75;0.28121885415531395;1.0;2
751.40039;88.0;0.22413673799489103;1.0;2
753.85354;88.25;0.17519811452950998;1.0;2
756.30468;88.5;0.13441173342900242;1.0;2
758.76648;88.75;0.10106434154873624;1.0;2
761.22803;89.0;0.07456039710401825;1.0;2
763.69663;89.25;0.05391901721486066;1.0;2
766.16936;89.5;0.038230439645785826;1.0;2
768.64942;89.75;0.026561888177210117;1.0;2
771.12968;90.0;0.018101202693989456;1.0;2
773.61073;90.25;0.012097903416344105;1.0;2
776.09174;90.5;0.007930886331439693;1.0;2
778.57379;90.75;0.00509867538889991;1.0;2
781.05945;91.0;0.0032128817903335346;1.0;2
783.53942;91.25;0.00198790138718751;1.0;2
786.02216;91.5;0.0012057609066258095;1.0;2
788.50419;91.75;0.0007174435383217406;1.0;2
790.98616;92.0;0.00041871574037403737;1.0;2
793.46368;92.25;0.0002399343425891658;1.0;2
795.93958;92.5;0.00013491543899629187;1.0;2
798.41666;92.75;7.439546547544128e-5;1.0;2
800.88747;93.0;4.030418333493678e-5;1.0;2
803.36142;93.25;2.1403000938648764e-5;1.0;2
805.8379;93.5;1.114189818913845e-5;1.0;2
808.31103;93.75;5.69483287163177e-6;1.0;2
810.78661;94.0;2.8533893957865504e-6;1.0;2
813.25832;94.25;1.4040181969688064e-6;1.0;2
815.73342;94.5;6.77039268161802e-7;1.0;2
818.21009;94.75;3.2010482746469276e-7;1.0;2
820.68899;95.0;1.4835489693949353e-7;1.0;2
823.16444;95.25;6.751718270875346e-8;1.0;2
825.64309;95.5;3.011010906657131e-8;1.0;2
828.12127;95.75;1.3173505779710741e-8;1.0;2
830.59921;96.0;5.65394662793174e-9;1.0;2
833.07856;96.25;2.3791005780685195e-9;1.0;2
835.55949;96.5;9.813947255459056e-10;1.0;2
838.03628;96.75;3.9768947221528777e-10;1.0;2
840.51157;97.0;1.5817008932962357e-10;1.0;2
842.98374;97.25;6.178313835579053e-11;1.0;2
845.4585;97.5;2.3650517175846703e-11;1.0;2
847.93537;97.75;8.87347003375744e-12;1.0;2
850.41111;98.0;3.2672356405579628e-12;1.0;2
852.88412;98.25;1.1814123962871652e-12;1.0;2
855.3599;98.5;4.185756499672972e-13;1.0;2
857.83256;98.75;1.456704976953134e-13;1.0;2
860.30519;99.0;4.973218532099427e-14;1.0;2
862.77704;99.25;1.6661628412907035e-14;1.0;2
865.24653;99.5;5.481895448777158e-15;1.0;2
867.72171;99.75;1.7647648132104002e-15;1.0;2
870.19252;100.0;5.584440723626847e-16;1.0;2
872.66633;100.25;1.7311140745837648e-16;1.0;2
875.1419;100.5;5.2596364081183494e-17;1.0;2
877.62162;100.75;1.5643732079022815e-17;1.0;2
880.09775;101.0;4.572150572636856e-18;1.0;2
882.57512;101.25;1.3099841338414714e-18;1.0;2
885.05163;101.5;3.6832834471177506e-19;1.0;2
887.52849;101.75;1.015690046704852e-19;1.0;2
890.00436;102.0;2.7488441850775613e-20;1.0;2
892.48023;102.25;7.297598581296464e-21;1.0;2
894.95567;102.5;1.9008723287912572e-21;1.0;2
897.42963;102.75;4.861010255260637e-22;1.0;2
899.90164;103.0;1.2207608783703213e-22;1.0;2
902.37326;103.25;3.008141634446667e-23;1.0;2
