#EXPORTTYPE:DATA SINGLE
#FTYPE:ANSI
#IDENTITY:005922
#DECIMAL:POINT
#SEPARATOR:SEMICOLON
#MTYPE:DSC
#PROJECT:
#TEMPCAL:TCALZERO.TCX
#SENSITIVITY:SENSZERO.EXX
#LABORATORY:13
#REMARK:
#SAMPLE:2
#SAMPLE MASS /mg:7.28
#REFERENCE:
#REFERENCE MASS /mg:0
#TYPE OF CRUCIBLE:DSC/TG pan Al2O3
#SAMPLE CRUCIBLE MASS /mg:0
#REFERENCE CRUCIBLE MASS /mg:0
#DSC RANGE /�V:5000
#TG RANGE /mg:5000
#TAU-R:---
#CORR. CODE:020
#EXO:+1
#RANGE:35�C/00:00/35�C/10,0(K/min)/920�C/
#SEGMENT:S1-2/2
#SEG. 1:35�C/00:15/35�C
#SEG. 2:35�C/10,0(K/min)/920�C

##Temp./�C;Time/min;DSC/(uV/mg);Sensit./(uV/mW);Segment
34.20176;8.5;2.909450134953639e-91;1.0;1
34.20118;8.75;2.908356483735525e-91;1.0;1
34.20347;9.0;2.9126769089081466e-91;1.0;1
34.20265;9.25;2.911129121736208e-91;1.0;1
34.20318;9.5;2.912129426955761e-91;1.0;1
34.20324;9.75;2.9122426906604706e-91;1.0;1
34.205;10.0;2.9155670485293415e-91;1.0;1
34.20876;10.25;2.9226817741001415e-91;1.0;1
34.20871;10.5;2.922587049852332e-91;1.0;1
34.20641;10.75;2.918233043590855e-91;1.0;1
34.20712;11.0;2.919576415483361e-91;1.0;1
34.20765;11.25;2.920579616348391e-91;1.0;1
34.20771;11.5;2.9206932079241717e-91;1.0;1
34.20853;11.75;2.922246067918467e-91;1.0;1
34.20588;12.0;2.9172306468292076e-91;1.0;1
34.20988;12.25;2.9248044001244086e-91;1.0;1
34.20829;12.5;2.9217914870752385e-91;1.0;1
34.20865;12.75;2.9224733847977726e-91;1.0;1
34.20776;13.0;2.920787870937424e-91;1.0;1
34.20865;13.25;2.9224733847977726e-91;1.0;1
34.21177;13.5;2.928389819385886e-91;1.0;1
34.21424;13.75;2.933082136385681e-91;1.0;1
34.21224;14.0;2.929282112138919e-91;1.0;1
34.21053;14.25;2.926036986478641e-91;1.0;1
34.20835;14.5;2.921905125671977e-91;1.0;1
34.209;14.75;2.9231364931251646e-91;1.0;1
34.22108;15.0;2.9461154275545344e-91;1.0;2
34.21049;15.25;2.9259611200498057e-91;1.0;2
34.25831;15.5;3.018075114215711e-91;1.0;2
34.4492;15.75;3.415515589685214e-91;1.0;2
34.84544;16.0;4.4149690479312683e-91;1.0;2
35.4671;16.25;6.602015774137591e-91;1.0;2
36.30742;16.5;1.136638476501139e-90;1.0;2
37.34251;16.75;2.2173362228574564e-90;1.0;2
38.55148;17.0;4.8327983844343015e-90;1.0;2
39.90639;17.25;1.1551869956866109e-89;1.0;2
41.38813;17.5;2.9896020947786823e-89;1.0;2
42.97527;17.75;8.25819024577247e-89;1.0;2
44.65488;18.0;2.413606634728917e-88;1.0;2
46.42406;18.25;7.446524547414961e-88;1.0;2
48.26587;18.5;2.398135801431748e-87;1.0;2
50.19397;18.75;8.128334758417166e-87;1.0;2
52.17875;19.0;2.844565936477665e-86;1.0;2
54.22524;19.25;1.0307219499800323e-85;1.0;2
56.32557;19.5;3.8465652566894126e-85;1.0;2
58.4711;19.75;1.470015158868434e-84;1.0;2
60.6614;20.0;5.749689514587351e-84;1.0;2
62.89915;20.25;2.3047992112151157e-83;1.0;2
65.16764;20.5;9.368515272162936e-83;1.0;2
67.4673;20.75;3.861719817656906e-82;1.0;2
69.7915;21.0;1.6073326391793657e-81;1.0;2
72.14683;21.25;6.781361261067906e-81;1.0;2
74.51336;21.5;2.8645644554034257e-80;1.0;2
76.90669;21.75;1.2229161104324536e-79;1.0;2
79.31675;22.0;5.2433723868359264e-79;1.0;2
81.75552;22.25;2.2739002469055925e-78;1.0;2
84.20921;22.5;9.890228560606565e-78;1.0;2
86.67746;22.75;4.312949396483339e-77;1.0;2
89.17272;23.0;1.899477438145516e-76;1.0;2
91.68109;23.25;8.37786729488942e-76;1.0;2
94.20287;23.5;3.7008870960439413e-75;1.0;2
96.73827;23.75;1.6374205890905911e-74;1.0;2
99.28467;24.0;7.244165907578142e-74;1.0;2
101.84424;24.25;3.208486790362436e-73;1.0;2
104.40953;24.5;1.4163904574026272e-72;1.0;2
106.97935;24.75;6.227592794508617e-72;1.0;2
109.55263;25.0;2.7254025371253324e-71;1.0;2
112.12624;25.25;1.1850266916782011e-70;1.0;2
114.70139;25.5;5.122825718416498e-70;1.0;2
117.27746;25.75;2.2009885120907016e-69;1.0;2
119.85325;26.0;9.391970447313318e-69;1.0;2
122.43536;26.25;3.995129063542522e-68;1.0;2
125.01972;26.5;1.6901858836475406e-67;1.0;2
127.60544;26.75;7.107974304262234e-67;1.0;2
130.20082;27.0;2.985029601405508e-66;1.0;2
132.80888;27.25;1.253804946235587e-65;1.0;2
135.41558;27.5;5.226551297073527e-65;1.0;2
138.02871;27.75;2.1714432301516266e-64;1.0;2
140.64478;28.0;8.974032297071032e-64;1.0;2
143.2681;28.25;3.6976894413631005e-63;1.0;2
145.89345;28.5;1.5147372359592696e-62;1.0;2
148.52188;28.75;6.17226218393647e-62;1.0;2
151.14807;29.0;2.4946826610968596e-61;1.0;2
153.78547;29.25;1.0072591080546502e-60;1.0;2
156.42044;29.5;4.0334079881892365e-60;1.0;2
159.04443;29.75;1.5946897471255326e-59;1.0;2
161.66691;30.0;6.256471273343255e-59;1.0;2
164.29894;30.25;2.4497497967860286e-58;1.0;2
166.9269;30.5;9.505523879073886e-58;1.0;2
169.54744;30.75;3.648896815721879e-57;1.0;2
172.17555;31.0;1.3964317129791486e-56;1.0;2
174.79988;31.25;5.296960227371115e-56;1.0;2
177.42341;31.5;1.9945639813076477e-55;1.0;2
180.05013;31.75;7.470593549960029e-55;1.0;2
182.67453;32.0;2.7755150935414847e-54;1.0;2
185.30124;32.25;1.0252246152995465e-53;1.0;2
187.92791;32.5;3.7607096069573727e-53;1.0;2
190.5591;32.75;1.372992310710212e-52;1.0;2
193.18794;33.0;4.972122119212374e-52;1.0;2
195.81724;33.25;1.788510485873429e-51;1.0;2
198.4496;33.5;6.398245512930659e-51;1.0;2
201.07316;33.75;2.26342351342398e-50;1.0;2
203.70007;34.0;7.964467822277238e-50;1.0;2
206.32994;34.25;2.7870305528012484e-49;1.0;2
208.95363;34.5;9.656854239155992e-49;1.0;2
211.57764;34.75;3.323423936626754e-48;1.0;2
214.20311;35.0;1.1366377071191174e-47;1.0;2
216.82669;35.25;3.857127132472553e-47;1.0;2
219.4497;35.5;1.2995190205402911e-46;1.0;2
222.07375;35.75;4.35011864085776e-46;1.0;2
224.6934;36.0;1.4432358364230743e-45;1.0;2
227.31428;36.25;4.757908086178326e-45;1.0;2
229.93817;36.5;1.5598466483850856e-44;1.0;2
232.55546;36.75;5.063518658585564e-44;1.0;2
235.17669;37.0;1.6352775468790203e-43;1.0;2
237.79109;37.25;5.2289213860164785e-43;1.0;2
240.40872;37.5;1.6628880767694738e-42;1.0;2
243.01909;37.75;5.235251613766931e-42;1.0;2
245.6302;38.0;1.6374700021750454e-41;1.0;2
248.23918;38.25;5.081927208214348e-41;1.0;2
250.8508;38.5;1.5681991267341246e-40;1.0;2
253.45927;38.75;4.799628036178559e-40;1.0;2
256.06586;39.0;1.4577823692863599e-39;1.0;2
258.67727;39.25;4.406478930984867e-39;1.0;2
261.28173;39.5;1.318994575129637e-38;1.0;2
263.89165;39.75;3.9302302253748073e-38;1.0;2
266.49275;40.0;1.1588519799345961e-37;1.0;2
269.09977;40.25;3.4020374792192974e-37;1.0;2
271.70151;40.5;9.897851835412352e-37;1.0;2
274.30552;40.75;2.8627576206726833e-36;1.0;2
276.90529;41.0;8.209566840366635e-36;1.0;2
279.50537;41.25;2.3385970693244252e-35;1.0;2
282.1045;41.5;6.614101081976941e-35;1.0;2
284.70116;41.75;1.856129613339319e-34;1.0;2
287.29648;42.0;5.170937904476249e-34;1.0;2
289.88859;42.25;1.4290289627949125e-33;1.0;2
292.48357;42.5;3.926987420940767e-33;1.0;2
295.07576;42.75;1.070698183414147e-32;1.0;2
297.66229;43.0;2.893315295461848e-32;1.0;2
300.25521;43.25;7.784947319083409e-32;1.0;2
302.84371;43.5;2.0770710905494027e-31;1.0;2
305.43771;43.75;5.5158735494582785e-31;1.0;2
308.02492;44.0;1.451232737113066e-30;1.0;2
310.61192;44.25;3.7922768239699285e-30;1.0;2
313.19827;44.5;9.840874749263804e-30;1.0;2
315.78546;44.75;2.537326437679242e-29;1.0;2
318.36667;45.0;6.484139341786734e-29;1.0;2
320.94985;45.25;1.6471133522364685e-28;1.0;2
323.52976;45.5;4.151171795747622e-28;1.0;2
326.10754;45.75;1.038437882332809e-27;1.0;2
328.68356;46.0;2.5787940986532233e-27;1.0;2
331.2577;46.25;6.357214826772052e-27;1.0;2
333.83217;46.5;1.556934055813614e-26;1.0;2
336.40314;46.75;3.783147673834195e-26;1.0;2
338.97862;47.0;9.145673986227886e-26;1.0;2
341.5496;47.25;2.1928873441028574e-25;1.0;2
344.12417;47.5;5.2293986227659e-25;1.0;2
346.69493;47.75;1.2371931831826698e-24;1.0;2
349.26618;48.0;2.908069498704605e-24;1.0;2
351.83278;48.25;6.77982637768668e-24;1.0;2
354.40405;48.5;1.5725836645874304e-23;1.0;2
356.96612;48.75;3.612658796669973e-23;1.0;2
359.52981;49.0;8.248905692231738e-23;1.0;2
362.09325;49.25;1.8709323682353365e-22;1.0;2
364.65461;49.5;4.212716274086708e-22;1.0;2
367.21778;49.75;9.428541440914405e-22;1.0;2
369.77683;50.0;2.093627490721592e-21;1.0;2
372.33575;50.25;4.618215796948846e-21;1.0;2
374.89447;50.5;1.0119524357463972e-20;1.0;2
377.45472;50.75;2.2038658603394837e-20;1.0;2
380.01246;51.0;4.7645034420481064e-20;1.0;2
382.5729;51.25;1.0240927290435501e-19;1.0;2
385.13126;51.5;2.185388381990288e-19;1.0;2
387.68467;51.75;4.626240291738249e-19;1.0;2
390.24101;52.0;9.737477563077228e-19;1.0;2
392.79948;52.25;2.037388491468105e-18;1.0;2
395.35066;52.5;4.226087204917239e-18;1.0;2
397.90062;52.75;8.705795224563032e-18;1.0;2
400.44929;53.0;1.7810635208425306e-17;1.0;2
402.99855;53.25;3.620610599778799e-17;1.0;2
405.54955;53.5;7.315613797385004e-17;1.0;2
408.09655;53.75;1.4669074237593455e-16;1.0;2
410.63791;54.0;2.9178245167667725e-16;1.0;2
413.18787;54.25;5.779478838782485e-16;1.0;2
415.73191;54.5;1.1355246119882919e-15;1.0;2
418.2771;54.75;2.2172051093704587e-15;1.0;2
420.81875;55.0;4.297195552683752e-15;1.0;2
423.36814;55.25;8.290919326176355e-15;1.0;2
425.91102;55.5;1.586577062820538e-14;1.0;2
428.45324;55.75;3.015927901950381e-14;1.0;2
430.99541;56.0;5.695740049239245e-14;1.0;2
433.53548;56.25;1.0681437387834635e-13;1.0;2
436.07397;56.5;1.9893976762178063e-13;1.0;2
438.611;56.75;3.679965183301369e-13;1.0;2
441.14511;57.0;6.758488389378762e-13;1.0;2
443.68089;57.25;1.2337281148193936e-12;1.0;2
446.2171;57.5;2.2378041635344124e-12;1.0;2
448.75037;57.75;4.030119949183281e-12;1.0;2
451.28638;58.0;7.215731118021348e-12;1.0;2
453.81795;58.25;1.2823182336916424e-11;1.0;2
456.35262;58.5;2.2657415916948902e-11;1.0;2
458.88378;58.75;3.974477160386916e-11;1.0;2
461.41813;59.0;6.931884046033794e-11;1.0;2
463.94864;59.25;1.2002044040454285e-10;1.0;2
466.47696;59.5;2.0637507432081073e-10;1.0;2
469.00322;59.75;3.5243296128101315e-10;1.0;2
471.52882;60.0;5.979245060355889e-10;1.0;2
474.05852;60.25;1.0087736181698606e-9;1.0;2
476.58194;60.5;1.6888464852135135e-9;1.0;2
479.10886;60.75;2.81130329023302e-9;1.0;2
481.63597;61.0;4.64997139612869e-9;1.0;2
484.1589;61.25;7.63566048147303e-9;1.0;2
486.68327;61.5;1.2461807288646947e-8;1.0;2
489.20718;61.75;2.020653313184499e-8;1.0;2
491.72796;62.0;3.2535899394882014e-8;1.0;2
494.24817;62.25;5.2048745455236574e-8;1.0;2
496.76798;62.5;8.272742811148399e-8;1.0;2
499.29372;62.75;1.3079073317249575e-7;1.0;2
501.82077;63.0;2.055023372429529e-7;1.0;2
504.34814;63.25;3.208405979795006e-7;1.0;2
506.88204;63.5;4.982630118830786e-7;1.0;2
509.41394;63.75;7.685527830300878e-7;1.0;2
511.94621;64.0;1.1779133821744664e-6;1.0;2
514.48086;64.25;1.7944040623528636e-6;1.0;2
517.0203;64.5;2.7180426051022046e-6;1.0;2
519.55775;64.75;4.089170986020582e-6;1.0;2
522.098;65.0;6.1149198580047946e-6;1.0;2
524.63742;65.25;9.08384577979767e-6;1.0;2
527.17773;65.5;1.3408757495218047e-5;1.0;2
529.71911;65.75;1.966780256470948e-5;1.0;2
532.26389;66.0;2.867587916742471e-5;1.0;2
534.81931;66.25;4.160195099197697e-5;1.0;2
537.46834;66.5;6.0759879739184914e-5;1.0;2
540.30139;66.75;9.039679761712443e-5;1.0;2
543.18232;67.0;0.00013427870345273098;1.0;2
545.88281;67.25;0.00019310929182121895;1.0;2
548.50058;67.5;0.0002727236241365018;1.0;2
551.05273;67.75;0.0003793153337316392;1.0;2
553.56274;68.0;0.0005213569207977755;1.0;2
556.04384;68.25;0.0007095323908606055;1.0;2
558.51592;68.5;0.0009586199003501912;1.0;2
560.9793;68.75;0.001285888835131696;1.0;2
563.43527;69.0;0.001712915762072546;1.0;2
565.88831;69.25;0.0022671904619390795;1.0;2
568.33994;69.5;0.0029822349147145687;1.0;2
570.79396;69.75;0.003900142682198736;1.0;2
573.24885;70.0;0.0050702166047476545;1.0;2
575.70523;70.25;0.006552467603069993;1.0;2
578.16212;70.5;0.00841720581160066;1.0;2
580.61789;70.75;0.01074594293345122;1.0;2
583.07657;71.0;0.013639731593195417;1.0;2
585.53958;71.25;0.017214720121281057;1.0;2
588.00179;71.5;0.021592886324819253;1.0;2
590.46976;71.75;0.02693346311354749;1.0;2
592.939;72.0;0.033393233761314346;1.0;2
595.41124;72.25;0.04115930514559677;1.0;2
597.88869;72.5;0.05044158595547903;1.0;2
600.36575;72.75;0.061434610649179267;1.0;2
602.84244;73.0;0.07436063536591214;1.0;2
605.31761;73.25;0.08944235797448993;1.0;2
607.79459;73.5;0.10693527286968861;1.0;2
610.26862;73.75;0.1270366659739123;1.0;2
612.75188;74.0;0.1500809750780846;1.0;2
615.23364;74.25;0.17619162403655864;1.0;2
617.71594;74.5;0.20557332390546193;1.0;2
620.19807;74.75;0.23836933241181255;1.0;2
622.68512;75.0;0.27476424199374266;1.0;2
625.17213;75.25;0.31474963332400735;1.0;2
627.65645;75.5;0.3582671747969612;1.0;2
630.14512;75.75;0.40536125977858845;1.0;2
632.63053;76.0;0.45572737086784615;1.0;2
635.12049;76.25;0.5092761742920683;1.0;2
637.60832;76.5;0.5655273223711069;1.0;2
640.0961;76.75;0.6240902685134753;1.0;2
642.58608;77.0;0.6844945750996295;1.0;2
645.07338;77.25;0.7460080952320466;1.0;2
647.56206;77.5;0.8080367730345753;1.0;2
650.05102;77.75;0.8697906328079397;1.0;2
652.53793;78.0;0.9303948311991456;1.0;2
655.0239;78.25;0.9890238096846308;1.0;2
657.50902;78.5;1.044809177065561;1.0;2
659.99422;78.75;1.0969028296660372;1.0;2
662.47684;79.0;1.1444102440121675;1.0;2
664.95285;79.25;1.186486441394339;1.0;2
667.43538;79.5;1.2226287022134392;1.0;2
669.91293;79.75;1.2520287094501616;1.0;2
672.39253;80.0;1.2742537712908717;1.0;2
674.87294;80.25;1.2888757024373476;1.0;2
677.35116;80.5;1.2956146939680495;1.0;2
679.8299;80.75;1.294361551195681;1.0;2
682.30668;81.0;1.2851476122257697;1.0;2
684.78315;81.25;1.2681473393327847;1.0;2
687.25938;81.5;1.2436736618518076;1.0;2
689.73247;81.75;1.212211997066455;1.0;2
692.20669;82.0;1.1742760013733766;1.0;2
694.67856;82.25;1.1305835427982587;1.0;2
697.15027;82.5;1.0818460902525002;1.0;2
699.62215;82.75;1.0288595083413505;1.0;2
702.09256;83.0;0.9725031632865409;1.0;2
704.56017;83.25;0.9136721940394223;1.0;2
707.03067;83.5;0.8530836052626675;1.0;2
709.50245;83.75;0.7916026714916911;1.0;2
711.97357;84.0;0.7300655669568328;1.0;2
714.4421;84.25;0.6692496508975553;1.0;2
716.90541;84.5;0.6098724223574016;1.0;2
719.3678;84.75;0.5524002690070746;1.0;2
721.82323;85.0;0.49745174857337915;1.0;2
724.28976;85.25;0.44502957651868336;1.0;2
726.76832;85.5;0.3954685694326002;1.0;2
729.25063;85.75;0.3491933273321443;1.0;2
731.7324;86.0;0.3064354090949629;1.0;2
734.20734;86.25;0.2673540470585368;1.0;2
736.67687;86.5;0.23189706581147226;1.0;2
739.14031;86.75;0.19998621226240912;1.0;2
741.59726;87.0;0.17148728554564596;1.0;2
744.05303;87.25;0.1461702305507927;1.0;2
746.50514;87.5;0.12386794179910415;1.0;2
748.95361;87.75;0.10436215665740789;1.0;2
751.40039;88.0;0.08740989472138698;1.0;2
753.85354;88.25;0.072736176936473;1.0;2
756.30468;88.5;0.06016976186528699;1.0;2
758.76648;88.75;0.049431564210542706;1.0;2
761.22803;89.0;0.04036363095536261;1.0;2
763.69663;89.25;0.032738886962337926;1.0;2
766.16936;89.5;0.026382434438429865;1.0;2
768.64942;89.75;0.02111558835379163;1.0;2
771.12968;90.0;0.016795567173527867;1.0;2
773.61073;90.25;0.01327590305098841;1.0;2
776.09174;90.5;0.010429039859885686;1.0;2
778.57379;90.75;0.008141195496514105;1.0;2
781.05945;91.0;0.006313594765162219;1.0;2
783.53942;91.25;0.004868849752272767;1.0;2
786.02216;91.5;0.0037304135132898764;1.0;2
788.50419;91.75;0.0028407125569598467;1.0;2
790.98616;92.0;0.0021498471510342947;1.0;2
793.46368;92.25;0.0016177791861405964;1.0;2
795.93958;92.5;0.0012101273545999456;1.0;2
798.41666;92.75;0.0008995000847558169;1.0;2
800.88747;93.0;0.0006650056870264964;1.0;2
803.36142;93.25;0.0004884375327608257;1.0;2
805.8379;93.5;0.00035643148854545365;1.0;2
808.31103;93.75;0.00025861438849698144;1.0;2
810.78661;94.0;0.00018642905854923092;1.0;2
813.25832;94.25;0.00013363616583994943;1.0;2
815.73342;94.5;9.516121310629802e-5;1.0;2
818.21009;94.75;6.733205682994281e-5;1.0;2
820.68899;95.0;4.733294573569193e-5;1.0;2
823.16444;95.25;3.308549342486641e-5;1.0;2
825.64309;95.5;2.2973477185462685e-5;1.0;2
828.12127;95.75;1.58548085202396e-5;1.0;2
830.59921;96.0;1.0874933875460427e-5;1.0;2
833.07856;96.25;7.411612001790804e-6;1.0;2
835.55949;96.5;5.018834515160608e-6;1.0;2
838.03628;96.75;3.3798057858982005e-6;1.0;2
840.51157;97.0;2.2625876893679273e-6;1.0;2
842.98374;97.25;1.5061404143027706e-6;1.0;2
845.4585;97.5;9.960118682802221e-7;1.0;2
847.93537;97.75;6.543796461069382e-7;1.0;2
850.41111;98.0;4.2736438012947157e-7;1.0;2
852.88412;98.25;2.775210798940835e-7;1.0;2
855.3599;98.5;1.7902169929726218e-7;1.0;2
857.83256;98.75;1.148367604588794e-7;1.0;2
860.30519;99.0;7.321261035432e-8;1.0;2
862.77704;99.25;4.639606661343119e-8;1.0;2
865.24653;99.5;2.9234688033504064e-8;1.0;2
867.72171;99.75;1.828851905627515e-8;1.0;2
870.19252;100.0;1.1380130419730822e-8;1.0;2
872.66633;100.25;7.033835867121846e-9;1.0;2
875.1419;100.5;4.31927176476796e-9;1.0;2
877.62162;100.75;2.6338320772649297e-9;1.0;2
880.09775;101.0;1.59732947931077e-9;1.0;2
882.57512;101.25;9.625204330333428e-10;1.0;2
885.05163;101.5;5.765278527344486e-10;1.0;2
887.52849;101.75;3.4317653645025396e-10;1.0;2
890.00436;102.0;2.0306018032293557e-10;1.0;2
892.48023;102.25;1.194131948909289e-10;1.0;2
894.95567;102.5;6.979767901869906e-11;1.0;2
897.42963;102.75;4.0559517286621164e-11;1.0;2
899.90164;103.0;2.3434627685570887e-11;1.0;2
902.37326;103.25;1.3458302160778916e-11;1.0;2
