#EXPORTTYPE:DATA SINGLE
#FTYPE:ANSI
#IDENTITY:005924
#DECIMAL:POINT
#SEPARATOR:SEMICOLON
#MTYPE:DSC
#PROJECT:
#DATE/TIME:22.07.2025 13:59
#CORR. FILE:005923_bline_Al2O3_900_20_N2_20_air_20.ngb-bs1
#TEMPCAL:TCALZERO.TCX
#SENSITIVITY:SENSZERO.EXX
#LABORATORY:13
#REMARK:
#SAMPLE:3
#SAMPLE MASS /mg:11.02
#REFERENCE:
#REFERENCE MASS /mg:0
#TYPE OF CRUCIBLE:DSC/TG pan Al2O3
#SAMPLE CRUCIBLE MASS /mg:0
#REFERENCE CRUCIBLE MASS /mg:0
#DSC RANGE /�V:5000
#TG RANGE /mg:5000
#TAU-R:---
#CORR. CODE:020
#EXO:+1
#RANGE:35�C/00:00/35�C/20,0(K/min)/920�C/
#SEGMENT:S2/2
#SEG. 1:35�C/00:15/35�C
#SEG. 2:35�C/20,0(K/min)/920�C

##Temp./�C;Time/min;DSC/(uV/mg);Sensit./(uV/mW)
34.12771;15.2525;2.8912242772363726e-42;1.0
34.24319;15.5025;2.970191738501617e-42;1.0
34.64471;15.7525;3.2618318608865664e-42;1.0
35.4829;16.0025;3.9656333494251346e-42;1.0
36.80038;16.2525;5.3889893270715265e-42;1.0
38.58895;16.5025;8.16555011987913e-42;1.0
40.80919;16.7525;1.3660681427949244e-41;1.0
43.38457;17.0025;2.477107343083408e-41;1.0
46.28457;17.2525;4.830775122280113e-41;1.0
49.45557;17.5025;1.0000163165346254e-40;1.0
52.86838;17.7525;2.18125579848163e-40;1.0
56.49052;18.0025;4.972876605858107e-40;1.0
60.29871;18.2525;1.1780002791263839e-39;1.0
64.26776;18.5025;2.8813641367403607e-39;1.0
68.38686;18.7525;7.255705150458072e-39;1.0
72.62505;19.0025;1.8671122022230715e-38;1.0
76.97686;19.2525;4.901828814719241e-38;1.0
81.44562;19.5025;1.3133415312334638e-37;1.0
86.04281;19.7525;3.5985316879792817e-37;1.0
90.75519;20.0025;1.0049238560242423e-36;1.0
95.54043;20.2525;2.8328994442553263e-36;1.0
100.40852;20.5025;8.076457347196937e-36;1.0
105.33757;20.7525;2.3170051911683495e-35;1.0
110.30386;21.0025;6.653610206905695e-35;1.0
115.31476;21.2525;1.9152104146813068e-34;1.0
120.36462;21.5025;5.518349198584194e-34;1.0
125.46562;21.7525;1.5953632638205862e-33;1.0
130.61576;22.0025;4.6247922342960624e-33;1.0
135.81519;22.2525;1.3440848169794703e-32;1.0
141.05867;22.5025;3.911164932857591e-32;1.0
146.34181;22.7525;1.1383110452495832e-31;1.0
151.65652;23.0025;3.3075850960585536e-31;1.0
156.98776;23.2525;9.56528945251474e-31;1.0
162.32952;23.5025;2.7496386159101513e-30;1.0
167.6811;23.7525;7.85530978323042e-30;1.0
173.02424;24.0025;2.2223083670734076e-29;1.0
178.4181;24.2525;6.297341891746011e-29;1.0
183.81319;24.5025;1.7701904040641878e-28;1.0
