#EXPORTTYPE:DATA SINGLE
#FILE:00592013__Al2O3_900_5_N2_20_air_20.ngb-ds1
#FTYPE:ANSI
#IDENTITY:005920
#DECIMAL:POINT
#SEPARATOR:SEMICOLON
#MTYPE:DSC
#PROJECT:
#DATE/TIME:21.07.2025 08:33
#CORR. FILE:005919_bline_Al2O3_900_5_N2_20_air_20.ngb-bs1
#TEMPCAL:TCALZERO.TCX
#SENSITIVITY:SENSZERO.EXX
#LABORATORY: 11
#OPERATOR:
#REMARK:
#SAMPLE:1
#SAMPLE MASS /mg:9.99
#MATERIAL:
#REFERENCE:
#REFERENCE MASS /mg:0
#TYPE OF CRUCIBLE:DSC/TG pan Al2O3
#SAMPLE CRUCIBLE MASS /mg:0
#REFERENCE CRUCIBLE MASS /mg:0
#DSC RANGE /V:5000
#TG RANGE /mg:5000
#TAU-R:---
#CORR. CODE:020
#EXO:+1
#RANGE:35C/00:00/35C/5,0(K/min)/920C/
#SEGMENT:S1-2/2
#SEG. 1:35C/00:15/35C
#SEG. 2:35C/5,0(K/min)/920C

##Temp./C;Time/min;DSC/(uV/mg);Sensit./(uV/mW);Segment
34.42622;16.0;1.8741449538144885e-229;1.0;2
34.72104;16.25;3.1061768912832545e-229;1.0;2
35.12375;16.5;6.191235120857918e-229;1.0;2
35.61708;16.75;1.440347193784459e-228;1.0;2
36.1925;17.0;3.8530227129675237e-228;1.0;2
36.83655;17.25;1.1577851431951609e-227;1.0;2
37.54164;17.5;3.856240395015041e-227;1.0;2
38.29774;17.75;1.3990520494556206e-226;1.0;2
39.09878;18.0;5.4703198053765626e-226;1.0;2
39.94421;18.25;2.30231103711523e-225;1.0;2
40.82469;18.5;1.0262913788826712e-224;1.0;2
41.7454;18.75;4.886870662643146e-224;1.0;2
42.69183;19.0;2.4246746862090564e-223;1.0;2
43.66753;19.25;1.2608200183814874e-222;1.0;2
44.66731;19.5;6.809679252171914e-222;1.0;2
45.6928;19.75;3.8298152081185187e-221;1.0;2
46.74168;20.0;2.2336661393795395e-220;1.0;2
47.8057;20.25;1.3321433702116193e-219;1.0;2
48.88834;20.5;8.17047003916637e-219;1.0;2
49.98967;20.75;5.153282911095658e-218;1.0;2
51.10446;21.0;3.312830905983003e-217;1.0;2
52.23305;21.25;2.1716214049816935e-216;1.0;2
53.37523;21.5;1.450876303060127e-215;1.0;2
54.5253;21.75;9.785369011721708e-215;1.0;2
55.68474;22.0;6.678135545251903e-214;1.0;2
56.85935;22.25;4.655700675083922e-213;1.0;2
58.04364;22.5;3.2852775264142703e-212;1.0;2
59.23476;22.75;2.3352781881042155e-211;1.0;2
60.43665;23.0;1.6829222992123342e-210;1.0;2
61.64896;23.25;1.22871828693781e-209;1.0;2
62.86358;23.5;8.968082354537506e-209;1.0;2
64.0847;23.75;6.588162151232099e-208;1.0;2
65.30787;24.0;4.835833430068293e-207;1.0;2
66.53528;24.25;3.559235645315215e-206;1.0;2
67.76738;24.5;2.628563072918003e-205;1.0;2
69.00398;24.75;1.947160827890238e-204;1.0;2
70.24448;25.0;1.4453271352107957e-203;1.0;2
71.48621;25.25;1.0703506421804231e-202;1.0;2
72.72937;25.5;7.910712998227198e-202;1.0;2
73.97395;25.75;5.8347384368793444e-201;1.0;2
75.22398;26.0;4.3225278002335985e-200;1.0;2
76.46965;26.25;3.1661901759243833e-199;1.0;2
77.71669;26.5;2.314215499346121e-198;1.0;2
78.96561;26.75;1.6892118673686332e-197;1.0;2
80.21691;27.0;1.232292805669448e-196;1.0;2
81.47146;27.25;8.996641216091525e-196;1.0;2
82.72618;27.5;6.541181144038716e-195;1.0;2
83.9838;27.75;4.7567336444100665e-194;1.0;2
85.24469;28.0;3.4616070840600127e-193;1.0;2
86.50762;28.25;2.5159961360236294e-192;1.0;2
87.77336;28.5;1.8286033164316415e-191;1.0;2
89.03755;28.75;1.3198854521252094e-190;1.0;2
90.30329;29.0;9.507474396405746e-190;1.0;2
91.5698;29.25;6.826097540968529e-189;1.0;2
92.84121;29.5;4.916282787952315e-188;1.0;2
94.11325;29.75;3.5283017729832557e-187;1.0;2
95.38379;30.0;2.5149413966630914e-186;1.0;2
96.65528;30.25;1.787184320472954e-185;1.0;2
97.92917;30.5;1.2689765961854302e-184;1.0;2
99.20502;30.75;8.996561282413984e-184;1.0;2
100.48187;31.0;6.359035223997817e-183;1.0;2
101.76103;31.25;4.490155238958408e-182;1.0;2
103.0401;31.5;3.155651854512162e-181;1.0;2
104.31801;31.75;2.2037834102392043e-180;1.0;2
105.59486;32.0;1.5295794545857592e-179;1.0;2
106.87277;32.25;1.0585112837673203e-178;1.0;2
108.14964;32.5;7.280456857322529e-178;1.0;2
109.42405;32.75;4.966360557903348e-177;1.0;2
110.69828;33.0;3.371571042740766e-176;1.0;2
111.97273;33.25;2.2793019379788818e-175;1.0;2
113.24768;33.5;1.5350677871848502e-174;1.0;2
114.5243;33.75;1.0317263454735091e-173;1.0;2
115.79992;34.0;6.892561363882772e-173;1.0;2
117.07061;34.25;4.550388928740325e-172;1.0;2
118.34429;34.5;3.003872501022232e-171;1.0;2
119.61531;34.75;1.9662690640957325e-170;1.0;2
120.88649;35.0;1.2815897283994224e-169;1.0;2
122.16033;35.25;8.348227447530274e-169;1.0;2
123.43437;35.5;5.415024431323935e-168;1.0;2
124.70811;35.75;3.4950147931741176e-167;1.0;2
125.98445;36.0;2.2541279701918136e-166;1.0;2
127.25882;36.25;1.4430754815092841e-165;1.0;2
128.53598;36.5;9.234008503714901e-165;1.0;2
129.81523;36.75;5.899688620428917e-164;1.0;2
131.09562;37.0;3.758372857927739e-163;1.0;2
132.37539;37.25;2.3812005806208727e-162;1.0;2
133.6561;37.5;1.5038137818535149e-161;1.0;2
134.93464;37.75;9.424391691661211e-161;1.0;2
136.21274;38.0;5.875682975693134e-160;1.0;2
137.49378;38.25;3.661889473493412e-159;1.0;2
138.77313;38.5;2.2663083408331904e-158;1.0;2
140.05453;38.75;1.4002738699167458e-157;1.0;2
141.33595;39.0;8.612504013217164e-157;1.0;2
142.61859;39.25;5.282071253057916e-156;1.0;2
143.90183;39.5;3.2273974496727143e-155;1.0;2
145.18944;39.75;1.9750210703019008e-154;1.0;2
146.47718;40.0;1.2032641398331935e-153;1.0;2
147.76393;40.25;7.28684652879403e-153;1.0;2
149.05209;40.5;4.401144102599021e-152;1.0;2
150.3408;40.75;2.647968746354716e-151;1.0;2
151.62972;41.0;1.5862587353597164e-150;1.0;2
152.91426;41.25;9.40135017577636e-150;1.0;2
154.20148;41.5;5.566893827296099e-149;1.0;2
155.49062;41.75;3.2898442614399564e-148;1.0;2
156.77878;42.0;1.932589223437895e-147;1.0;2
158.06561;42.25;1.1279817104440127e-146;1.0;2
159.35196;42.5;6.548972498185462e-146;1.0;2
160.63758;42.75;3.781005001662382e-145;1.0;2
161.92341;43.0;2.173513103503468e-144;1.0;2
163.2086;43.25;1.2426164516002427e-143;1.0;2
164.4928;43.5;7.0620268545773195e-143;1.0;2
165.78154;43.75;4.0195753363910065e-142;1.0;2
167.06936;44.0;2.274475623732791e-141;1.0;2
168.34977;44.25;1.2684078422243493e-140;1.0;2
169.63009;44.5;7.040403299986645e-140;1.0;2
170.91554;44.75;3.916698541968565e-139;1.0;2
172.19972;45.0;2.1652444116534297e-138;1.0;2
173.48406;45.25;1.1917560858874436e-137;1.0;2
174.77172;45.5;6.55806545590296e-137;1.0;2
176.05543;45.75;3.573487078465844e-136;1.0;2
177.33935;46.0;1.938793855359811e-135;1.0;2
178.6242;46.25;1.0483425241380046e-134;1.0;2
179.90738;46.5;5.630220690416418e-134;1.0;2
181.18829;46.75;3.0010008689037398e-133;1.0;2
182.47006;47.0;1.594059185062011e-132;1.0;2
183.75097;47.25;8.419129464253221e-132;1.0;2
185.03425;47.5;4.439902065926562e-131;1.0;2
186.31782;47.75;2.3315590842923313e-130;1.0;2
187.59983;48.0;1.216329191261385e-129;1.0;2
188.88373;48.25;6.331656298385511e-129;1.0;2
190.16923;48.5;3.2875703620627043e-128;1.0;2
191.45527;48.75;1.7003151839885114e-127;1.0;2
192.74072;49.0;8.746886970724173e-127;1.0;2
194.02732;49.25;4.485479210145048e-126;1.0;2
195.31354;49.5;2.2884918416506514e-125;1.0;2
196.59608;49.75;1.1568278630950099e-124;1.0;2
197.87824;50.0;5.818179563948173e-124;1.0;2
199.16401;50.25;2.926038617087772e-123;1.0;2
200.44764;50.5;1.4608546670849788e-122;1.0;2
201.73136;50.75;7.260824826605155e-122;1.0;2
203.01783;51.0;3.604568068252495e-121;1.0;2
204.30347;51.25;1.7793766075666908e-120;1.0;2
205.58928;51.5;8.745221078703496e-120;1.0;2
206.87537;51.75;4.279766598165796e-119;1.0;2
208.15991;52.0;2.080833861309308e-118;1.0;2
209.44345;52.25;1.005825835079876e-117;1.0;2
210.72681;52.5;4.8385601007812544e-117;1.0;2
212.01088;52.75;2.3189390059183178e-116;1.0;2
213.2936;53.0;1.104465135819851e-115;1.0;2
214.5738;53.25;5.220293516120251e-115;1.0;2
215.85693;53.5;2.4648399935475295e-114;1.0;2
217.1376;53.75;1.1550497836351741e-113;1.0;2
218.41693;54.0;5.379307089643116e-113;1.0;2
219.69612;54.25;2.4934219274573762e-112;1.0;2
220.97422;54.5;1.1489925460674003e-111;1.0;2
222.25371;54.75;5.27931328573244e-111;1.0;2
223.53235;55.0;2.412213658543927e-110;1.0;2
224.81021;55.25;1.0961554201457009e-109;1.0;2
226.09061;55.5;4.973367666094303e-109;1.0;2
227.36843;55.75;2.2393648895925757e-108;1.0;2
228.64768;56.0;1.0054220589329623e-107;1.0;2
229.92791;56.25;4.498691013135834e-107;1.0;2
231.20642;56.5;1.9997119861060936e-106;1.0;2
232.48561;56.75;8.85545487973567e-106;1.0;2
233.76529;57.0;3.9058695265711355e-105;1.0;2
235.04474;57.25;1.7144498700828445e-104;1.0;2
236.32303;57.5;7.481149518177761e-104;1.0;2
237.60062;57.75;3.2470048440667674e-103;1.0;2
238.87774;58.0;1.402122903552965e-102;1.0;2
240.15528;58.25;6.0300459574319535e-102;1.0;2
241.43348;58.5;2.5834678448328628e-101;1.0;2
242.71028;58.75;1.1000609521930517e-100;1.0;2
243.98549;59.0;4.654521005594955e-100;1.0;2
245.26213;59.25;1.963639544932802e-99;1.0;2
246.53866;59.5;8.24555427536938e-99;1.0;2
247.81596;59.75;3.4496680302803244e-98;1.0;2
249.09604;60.0;1.4411327008696558e-97;1.0;2
250.37415;60.25;5.97989974882385e-97;1.0;2
251.65413;60.5;2.4751643362006776e-96;1.0;2
252.93088;60.75;1.0162007239797895e-95;1.0;2
254.20527;61.0;4.1423923215411604e-95;1.0;2
255.48188;61.25;1.6850499874602467e-94;1.0;2
256.75935;61.5;6.82979819677799e-94;1.0;2
258.03566;61.75;2.752175321357337e-93;1.0;2
259.31061;62.0;1.1023727328672785e-92;1.0;2
260.5913;62.25;4.422938275128798e-92;1.0;2
261.86723;62.5;1.7574141332790673e-91;1.0;2
263.14207;62.75;6.943127576417902e-91;1.0;2
264.4204;63.0;2.7408927541106988e-90;1.0;2
265.69965;63.25;1.0781412675081574e-89;1.0;2
266.97776;63.5;4.2164673925959284e-89;1.0;2
268.25613;63.75;1.6419581136353578e-88;1.0;2
269.53536;64.0;6.370744083365111e-88;1.0;2
270.812;64.25;2.453855533626799e-87;1.0;2
272.08608;64.5;9.383487542021374e-87;1.0;2
273.35924;64.75;3.568567459491194e-86;1.0;2
274.63184;65.0;1.3502225041584686e-85;1.0;2
275.90614;65.25;5.094742569513156e-85;1.0;2
277.18125;65.5;1.915296493275996e-84;1.0;2
278.45575;65.75;7.163177648401673e-84;1.0;2
279.72908;66.0;2.663690616749146e-83;1.0;2
281.00597;66.25;9.89654075584372e-83;1.0;2
282.28424;66.5;3.6653886200683946e-82;1.0;2
283.55969;66.75;1.3474994234487468e-81;1.0;2
284.83607;67.0;4.9360081257710435e-81;1.0;2
286.11123;67.25;1.797681545626354e-80;1.0;2
287.38776;67.5;6.5264807872521105e-80;1.0;2
288.66564;67.75;2.3618901358042757e-79;1.0;2
289.93998;68.0;8.47856264813061e-79;1.0;2
291.21275;68.25;3.0250781637537425e-78;1.0;2
292.48485;68.5;1.073738685114311e-77;1.0;2
293.75679;68.75;3.793418155938628e-77;1.0;2
295.03095;69.0;1.3370690336556854e-76;1.0;2
296.30732;69.25;4.701683413311029e-76;1.0;2
297.58201;69.5;1.6430992416819577e-75;1.0;2
298.8559;69.75;5.711707607530192e-75;1.0;2
300.12904;70.0;1.9750801559616594e-74;1.0;2
301.40185;70.25;6.796734775824542e-74;1.0;2
302.67501;70.5;2.3291607026076157e-73;1.0;2
303.94703;70.75;7.937028596776312e-73;1.0;2
305.21803;71.0;2.689868329764277e-72;1.0;2
306.48649;71.25;9.053009716070879e-72;1.0;2
307.75531;71.5;3.034267451911567e-71;1.0;2
309.02802;71.75;1.016167173376845e-70;1.0;2
310.29853;72.0;3.380735984851313e-70;1.0;2
311.56769;72.25;1.1182775467130483e-69;1.0;2
312.83753;72.5;3.6847900399773693e-69;1.0;2
314.10683;72.75;1.2080998233562978e-68;1.0;2
315.37299;73.0;3.931624083353893e-68;1.0;2
316.64198;73.25;1.277136372202293e-67;1.0;2
317.91197;73.5;4.133824002604477e-67;1.0;2
319.1809;73.75;1.330726531072582e-66;1.0;2
320.44907;74.0;4.261593387677607e-66;1.0;2
321.7193;74.25;1.3612020599783795e-65;1.0;2
322.98787;74.5;4.321779581016373e-65;1.0;2
324.25798;74.75;1.3679114525094468e-64;1.0;2
325.52625;75.0;4.3030635604478144e-64;1.0;2
326.7946;75.25;1.3476573491426452e-63;1.0;2
328.06304;75.5;4.2021027862577966e-63;1.0;2
329.33185;75.75;1.3048100253526944e-62;1.0;2
330.59915;76.0;4.028049836527592e-62;1.0;2
331.86755;76.25;1.2391346141838602e-61;1.0;2
333.13933;76.5;3.806143449874122e-61;1.0;2
334.40904;76.75;1.161724835070969e-60;1.0;2
335.67245;77.0;3.5105701769078864e-60;1.0;2
336.93544;77.25;1.0557449110373548e-59;1.0;2
338.20055;77.5;3.1666863628937515e-59;1.0;2
339.46693;77.75;9.46645802151823e-59;1.0;2
340.73428;78.0;2.819606881993201e-58;1.0;2
342.00115;78.25;8.35727619357587e-58;1.0;2
343.26709;78.5;2.4640625393094415e-57;1.0;2
344.53291;78.75;7.231899015086023e-57;1.0;2
345.80069;79.0;2.116560868467969e-56;1.0;2
347.06785;79.25;6.163604500063907e-56;1.0;2
348.3319;79.5;1.7822177727889633e-55;1.0;2
349.59639;79.75;5.132275543770453e-55;1.0;2
350.86188;80.0;1.4725921037586422e-54;1.0;2
352.1271;80.25;4.2054957177139786e-54;1.0;2
353.39172;80.5;1.195080835512329e-53;1.0;2
354.65781;80.75;3.3850350681224673e-53;1.0;2
355.92307;81.0;9.538761311530138e-53;1.0;2
357.18959;81.25;2.6787114153607012e-52;1.0;2
358.45673;81.5;7.492626465066707e-52;1.0;2
359.7225;81.75;2.0840907637534874e-51;1.0;2
360.98529;82.0;5.757294791630946e-51;1.0;2
362.2481;82.25;1.5834151438380103e-50;1.0;2
363.51337;82.5;4.34399058901665e-50;1.0;2
364.77634;82.75;1.1842720048006476e-49;1.0;2
366.03935;83.0;3.2143617218146643e-49;1.0;2
367.30312;83.25;8.690886897665592e-49;1.0;2
368.56488;83.5;2.3356919818949633e-48;1.0;2
369.82594;83.75;6.245988025770555e-48;1.0;2
371.08644;84.0;1.662153559581843e-47;1.0;2
372.3491;84.25;4.411021134972117e-47;1.0;2
373.6113;84.5;1.1649886992280973e-46;1.0;2
374.87039;84.75;3.055916720798062e-46;1.0;2
376.13427;85.0;8.00981570450234e-46;1.0;2
377.3972;85.25;2.0886004606452732e-45;1.0;2
378.65996;85.5;5.4212532320532895e-45;1.0;2
379.92084;85.75;1.3989404923368702e-44;1.0;2
381.17904;86.0;3.586767660884185e-44;1.0;2
382.43822;86.25;9.162311802091429e-44;1.0;2
383.69957;86.5;2.3339009370306092e-43;1.0;2
384.95855;86.75;5.908458038087559e-43;1.0;2
386.2178;87.0;1.489467304332738e-42;1.0;2
387.47842;87.25;3.741966490549054e-42;1.0;2
388.73801;87.5;9.352300974083214e-42;1.0;2
389.99809;87.75;2.327919818859445e-41;1.0;2
391.25439;88.0;5.753259557096786e-41;1.0;2
392.51012;88.25;1.4150451319597132e-40;1.0;2
393.77304;88.5;3.482869577540406e-40;1.0;2
395.0354;88.75;8.530983749319981e-40;1.0;2
396.29712;89.0;2.0793811256591292e-39;1.0;2
397.55643;89.25;5.0373988886180226e-39;1.0;2
398.81709;89.5;1.21608973406329e-38;1.0;2
400.07888;89.75;2.9250915253850544e-38;1.0;2
401.33978;90.0;7.000306934859826e-38;1.0;2
402.59868;90.25;1.6656029830139927e-37;1.0;2
403.85839;90.5;3.947714110472963e-37;1.0;2
405.11936;90.75;9.323282261045594e-37;1.0;2
406.37907;91.0;2.190256782514703e-36;1.0;2
407.63825;91.25;5.120865256224368e-36;1.0;2
408.90137;91.5;1.1951305490083786e-35;1.0;2
410.15997;91.75;2.7685165484521494e-35;1.0;2
411.41797;92.0;6.38243936599243e-35;1.0;2
412.67616;92.25;1.465084927621067e-34;1.0;2
413.93518;92.5;3.35009146884434e-34;1.0;2
415.19164;92.75;7.613863593030566e-34;1.0;2
416.4495;93.0;1.7243859337876477e-33;1.0;2
417.70611;93.25;3.885049011957777e-33;1.0;2
418.9638;93.5;8.720585841997618e-33;1.0;2
420.22125;93.75;1.9485496842552324e-32;1.0;2
421.47783;94.0;4.332330390882278e-32;1.0;2
422.7334;94.25;9.583884029593323e-32;1.0;2
423.98984;94.5;2.1119715036120906e-31;1.0;2
425.24798;94.75;4.638546261324339e-31;1.0;2
426.50623;95.0;1.0143482966724269e-30;1.0;2
427.76242;95.25;2.2055764373653067e-30;1.0;2
429.01907;95.5;4.776032705997024e-30;1.0;2
430.27473;95.75;1.0290504760308116e-29;1.0;2
431.53449;96.0;2.2129648902934034e-29;1.0;2
432.79547;96.25;4.741419975060335e-29;1.0;2
434.05343;96.5;1.0095544552756051e-28;1.0;2
435.31265;96.75;2.1417030024261547e-28;1.0;2
436.57329;97.0;4.527227094978441e-28;1.0;2
437.83529;97.25;9.535138626026127e-28;1.0;2
439.09275;97.5;1.9940605727733035e-27;1.0;2
440.3477;97.75;4.1457171677726474e-27;1.0;2
441.60436;98.0;8.589772779618824e-27;1.0;2
442.85881;98.25;1.769695674361939e-26;1.0;2
444.11734;98.5;3.638481454409444e-26;1.0;2
445.37682;98.75;7.451718037310447e-26;1.0;2
446.63769;99.0;1.5205851340743947e-25;1.0;2
447.8979;99.25;3.0880040155311905e-25;1.0;2
449.15915;99.5;6.247006072090838e-25;1.0;2
450.41896;99.75;1.257164748401257e-24;1.0;2
451.67637;100.0;2.5154518397734795e-24;1.0;2
452.93349;100.25;5.010199115227742e-24;1.0;2
454.18906;100.5;9.926894598688502e-24;1.0;2
455.4418;100.75;1.9552330869235135e-23;1.0;2
456.69625;101.0;3.837777472407785e-23;1.0;2
457.9502;101.25;7.497879043885879e-23;1.0;2
459.20187;101.5;1.4566926069976043e-22;1.0;2
460.45538;101.75;2.820451555943484e-22;1.0;2
461.71293;102.0;5.448548599252537e-22;1.0;2
462.96792;102.25;1.046526611937619e-21;1.0;2
464.22181;102.5;2.000161739143614e-21;1.0;2
465.4741;102.75;3.802938678186962e-21;1.0;2
466.72711;103.0;7.20164782373511e-21;1.0;2
467.97989;103.25;1.3576612405273148e-20;1.0;2
469.23256;103.5;2.5481506046977232e-20;1.0;2
470.48607;103.75;4.7636363761550374e-20;1.0;2
471.73886;104.0;8.863260789055823e-20;1.0;2
472.99183;104.25;1.6420441013744855e-19;1.0;2
474.24319;104.5;3.0264475893760493e-19;1.0;2
475.4947;104.75;5.55412126170907e-19;1.0;2
476.74682;105.0;1.0151415541890647e-18;1.0;2
477.9978;105.25;1.8462990800798417e-18;1.0;2
479.24884;105.5;3.343438552284382e-18;1.0;2
480.50127;105.75;6.032139174288524e-18;1.0;2
481.75305;106.0;1.0832207155135167e-17;1.0;2
483.00552;106.25;1.9373238719927415e-17;1.0;2
484.25633;106.5;3.447113974897295e-17;1.0;2
485.50699;106.75;6.106374330387596e-17;1.0;2
486.76037;107.0;1.0783247773011402e-16;1.0;2
488.01307;107.25;1.895306905511125e-16;1.0;2
489.26592;107.5;3.3169337366861135e-16;1.0;2
490.51994;107.75;5.782507607851281e-16;1.0;2
491.77211;108.0;1.0028547648844944e-15;1.0;2
493.02381;108.25;1.7312950991993323e-15;1.0;2
494.27758;108.5;2.9784680232068095e-15;1.0;2
495.53053;108.75;5.099852350022824e-15;1.0;2
496.78162;109.0;8.687149909433995e-15;1.0;2
498.03446;109.25;1.47441520684149e-14;1.0;2
499.28728;109.5;2.491475054718182e-14;1.0;2
500.54115;109.75;4.1935302899760936e-14;1.0;2
501.7957;110.0;7.029409693374462e-14;1.0;2
503.04837;110.25;1.17224587403912e-13;1.0;2
504.30081;110.5;1.9461517836057565e-13;1.0;2
505.55352;110.75;3.2172191404257684e-13;1.0;2
506.80422;111.0;5.290992590029745e-13;1.0;2
508.05466;111.25;8.662708688767594e-13;1.0;2
509.30698;111.5;1.4131656368362387e-12;1.0;2
510.56153;111.75;2.297234193416179e-12;1.0;2
511.79767;112.0;3.691946675866314e-12;1.0;2
513.03393;112.25;5.90844980360679e-12;1.0;2
514.31439;112.5;9.572832716430617e-12;1.0;2
515.60267;112.75;1.548396208855465e-11;1.0;2
516.89114;113.0;2.493117960482793e-11;1.0;2
518.17694;113.25;3.991804764261889e-11;1.0;2
519.45943;113.5;6.354387805640005e-11;1.0;2
520.74009;113.75;1.0062388598499612e-10;1.0;2
522.02135;114.0;1.586474331055358e-10;1.0;2
523.31841;114.25;2.50366962265754e-10;1.0;2
524.65846;114.5;3.9916004823797756e-10;1.0;2
526.02518;114.75;6.390092771757633e-10;1.0;2
527.4373;115.0;1.0334228605807065e-9;1.0;2
528.91427;115.25;1.698443090280774e-9;1.0;2
530.34023;115.5;2.7281208708310016e-9;1.0;2
531.69136;115.75;4.252088107008699e-9;1.0;2
532.99981;116.0;6.503453433145783e-9;1.0;2
534.27673;116.25;9.800281121998033e-9;1.0;2
535.53155;116.5;1.4599089157521123e-8;1.0;2
536.76971;116.75;2.1539947319643175e-8;1.0;2
537.99608;117.0;3.152997879716487e-8;1.0;2
539.21808;117.25;4.589867984926793e-8;1.0;2
540.43685;117.5;6.647268245483132e-8;1.0;2
541.65391;117.75;9.582178468371497e-8;1.0;2
542.87079;118.0;1.3755208812035553e-7;1.0;2
544.08577;118.25;1.9653263838639365e-7;1.0;2
545.2994;118.5;2.795400739844858e-7;1.0;2
546.51408;118.75;3.960943119265434e-7;1.0;2
547.73081;119.0;5.592629282580557e-7;1.0;2
548.94731;119.25;7.863422181847531e-7;1.0;2
550.16303;119.5;1.1008308973842475e-6;1.0;2
551.38091;119.75;1.5356539825219255e-6;1.0;2
552.60092;120.0;2.134601519674119e-6;1.0;2
553.823;120.25;2.9564776089809167e-6;1.0;2
555.04616;120.5;4.078919368300997e-6;1.0;2
556.2706;120.75;5.605908424543492e-6;1.0;2
557.49705;121.0;7.67630533013792e-6;1.0;2
