#EXPORTTYPE:DATA SINGLE
#FILE:00592013__Al2O3_900_5_N2_20_air_20.ngb-ds1
#FTYPE:ANSI
#IDENTITY:005920
#DECIMAL:POINT
#SEPARATOR:SEMICOLON
#MTYPE:DSC
#PROJECT:
#DATE/TIME:21.07.2025 08:33
#CORR. FILE:005919_bline_Al2O3_900_5_N2_20_air_20.ngb-bs1
#TEMPCAL:TCALZERO.TCX
#SENSITIVITY:SENSZERO.EXX
#LABORATORY: 11
#OPERATOR:
#REMARK:
#SAMPLE:1
#SAMPLE MASS /mg:9.99
#MATERIAL:
#REFERENCE:
#REFERENCE MASS /mg:0
#TYPE OF CRUCIBLE:DSC/TG pan Al2O3
#SAMPLE CRUCIBLE MASS /mg:0
#REFERENCE CRUCIBLE MASS /mg:0
#DSC RANGE /V:5000
#TG RANGE /mg:5000
#TAU-R:---
#CORR. CODE:020
#EXO:+1
#RANGE:35C/00:00/35C/5,0(K/min)/920C/
#SEGMENT:S1-2/2
#SEG. 1:35C/00:15/35C
#SEG. 2:35C/5,0(K/min)/920C

##Temp./C;Time/min;DSC/(uV/mg);Sensit./(uV/mW);Segment
69.00398;24.75;9.308915103322715e-60;1.0;2
70.24448;25.0;1.7287481059286634e-59;1.0;2
71.48621;25.25;3.2078784586529523e-59;1.0;2
72.72937;25.5;5.948382761424277e-59;1.0;2
73.97395;25.75;1.10222548814083e-58;1.0;2
75.22398;26.0;2.045007035614896e-58;1.0;2
76.46965;26.25;3.7806338855042875e-58;1.0;2
77.71669;26.5;6.984088066972861e-58;1.0;2
78.96561;26.75;1.2895454395840734e-57;1.0;2
80.21691;27.0;2.380394286997294e-57;1.0;2
81.47146;27.25;4.394680857181681e-57;1.0;2
82.72618;27.5;8.102437499253018e-57;1.0;2
83.9838;27.75;1.493790602036801e-56;1.0;2
85.24469;28.0;2.754374406565533e-56;1.0;2
86.50762;28.25;5.076357826234055e-56;1.0;2
87.77336;28.5;9.354826088742176e-56;1.0;2
89.03755;28.75;1.7201170669618203e-55;1.0;2
90.30329;29.0;3.160586927862625e-55;1.0;2
91.5698;29.25;5.800966447436418e-55;1.0;2
92.84121;29.5;1.0656425941744745e-54;1.0;2
94.11325;29.75;1.9552855498611676e-54;1.0;2
95.38379;30.0;3.579772956723473e-54;1.0;2
96.65528;30.25;6.547180697303287e-54;1.0;2
97.92917;30.5;1.1970249197972268e-53;1.0;2
99.20502;30.75;2.1872994873175543e-53;1.0;2
100.48187;31.0;3.992732919581693e-53;1.0;2
101.76103;31.25;7.285424212096201e-53;1.0;2
103.0401;31.5;1.327303586412005e-52;1.0;2
104.31801;31.75;2.413234640216047e-52;1.0;2
105.59486;32.0;4.378896724605517e-52;1.0;2
106.87277;32.25;7.93771242194265e-52;1.0;2
108.14964;32.5;1.4360415069095743e-51;1.0;2
109.42405;32.75;2.5911701484444478e-51;1.0;2
110.69828;33.0;4.6681282028470474e-51;1.0;2
111.97273;33.25;8.39822958335419e-51;1.0;2
113.24768;33.5;1.5089898635009123e-50;1.0;2
114.5243;33.75;2.709383062014743e-50;1.0;2
115.79992;34.0;4.855208489691064e-50;1.0;2
117.07061;34.25;8.668076839408742e-50;1.0;2
118.34429;34.5;1.5473387022847366e-49;1.0;2
119.61531;34.75;2.754730859443381e-49;1.0;2
120.88649;35.0;4.897357133655669e-49;1.0;2
122.16033;35.25;8.704072314078061e-49;1.0;2
123.43437;35.5;1.5448162054445703e-48;1.0;2
124.70811;35.75;2.737329316639884e-48;1.0;2
125.98445;36.0;4.848831573325188e-48;1.0;2
127.25882;36.25;8.568748604710192e-48;1.0;2
128.53598;36.5;1.513878314746593e-47;1.0;2
129.81523;36.75;2.6731209353472184e-47;1.0;2
131.09562;37.0;4.715355928669921e-47;1.0;2
132.37539;37.25;8.303082651405542e-47;1.0;2
133.6561;37.5;1.4604696508943458e-46;1.0;2
134.93464;37.75;2.562591537862271e-46;1.0;2
136.21274;38.0;4.4888213045807984e-46;1.0;2
137.49378;38.25;7.861279540675591e-46;1.0;2
138.77313;38.5;1.3736675349889823e-45;1.0;2
140.05453;38.75;2.398865033780814e-45;1.0;2
141.33595;39.0;4.1829302525372364e-45;1.0;2
142.61859;39.25;7.286705955293986e-45;1.0;2
143.90183;39.5;1.2677679470955317e-44;1.0;2
145.18944;39.75;2.206525580574413e-44;1.0;2
146.47718;40.0;3.8348014603510663e-44;1.0;2
147.76393;40.25;6.651711627378716e-44;1.0;2
149.05209;40.5;1.1527267199272462e-43;1.0;2
150.3408;40.75;1.9950822137033964e-43;1.0;2
151.62972;41.0;3.4480478616440862e-43;1.0;2
152.91426;41.25;5.939103071780569e-43;1.0;2
154.20148;41.5;1.0225928006009917e-42;1.0;2
155.49062;41.75;1.7594463562344286e-42;1.0;2
156.77878;42.0;3.021411489371605e-42;1.0;2
158.06561;42.25;5.1777638498574193e-42;1.0;2
159.35196;42.5;8.857864436114951e-42;1.0;2
160.63758;42.75;1.512606131950211e-41;1.0;2
161.92341;43.0;2.5793070197289345e-41;1.0;2
163.2086;43.25;4.3904364258724116e-41;1.0;2
164.4928;43.5;7.458957877129236e-41;1.0;2
165.78154;43.75;1.2676602057837838e-40;1.0;2
167.06936;44.0;2.1503205502901644e-40;1.0;2
168.34977;44.25;3.631023139166347e-40;1.0;2
169.63009;44.5;6.121907704299015e-40;1.0;2
170.91554;44.75;1.0327555959631792e-39;1.0;2
172.19972;45.0;1.7387120294292694e-39;1.0;2
173.48406;45.25;2.9230069854406006e-39;1.0;2
174.77172;45.5;4.9131106427227724e-39;1.0;2
176.05543;45.75;8.232560188529292e-39;1.0;2
177.33935;46.0;1.3775085561485478e-38;1.0;2
178.6242;46.25;2.3022856727574808e-38;1.0;2
179.90738;46.5;3.8395365714634065e-38;1.0;2
181.18829;46.75;6.387813880421049e-38;1.0;2
182.47006;47.0;1.0615020432963087e-37;1.0;2
183.75097;47.25;1.760713000820984e-37;1.0;2
185.03425;47.5;2.918827870608363e-37;1.0;2
186.31782;47.75;4.831953333084898e-37;1.0;2
187.59983;48.0;7.982092639937607e-37;1.0;2
188.88373;48.25;1.3175799294542313e-36;1.0;2
190.16923;48.5;2.172958911785345e-36;1.0;2
191.45527;48.75;3.5789826535181085e-36;1.0;2
192.74072;49.0;5.884517140567918e-36;1.0;2
194.02732;49.25;9.664894439218145e-36;1.0;2
195.31354;49.5;1.5847530591819177e-35;1.0;2
196.59608;49.75;2.590934205739905e-35;1.0;2
197.87824;50.0;4.2289632216957156e-35;1.0;2
199.16401;50.25;6.901664535543187e-35;1.0;2
200.44764;50.5;1.1237346758917078e-34;1.0;2
201.73136;50.75;1.8269770156194731e-34;1.0;2
203.01783;51.0;2.968909302576571e-34;1.0;2
204.30347;51.25;4.815784633370627e-34;1.0;2
205.58928;51.5;7.800229230051917e-34;1.0;2
206.87537;51.75;1.2616399430652476e-33;1.0;2
208.15991;52.0;2.0363624433864218e-33;1.0;2
209.44345;52.25;3.280630294121123e-33;1.0;2
210.72681;52.5;5.2768564457859515e-33;1.0;2
212.01088;52.75;8.477187477610827e-33;1.0;2
213.2936;53.0;1.3591175603114577e-32;1.0;2
214.5738;53.25;2.1737368002327276e-32;1.0;2
215.85693;53.5;3.475117723555449e-32;1.0;2
217.1376;53.75;5.542279411866336e-32;1.0;2
218.41693;54.0;8.821528361513261e-32;1.0;2
219.69612;54.25;1.4019297240571918e-31;1.0;2
220.97422;54.5;2.2237562059527343e-31;1.0;2
222.25371;54.75;3.523831795873965e-31;1.0;2
223.53235;55.0;5.57390816264307e-31;1.0;2
224.81021;55.25;8.801024618451052e-31;1.0;2
226.09061;55.5;1.3888313154302144e-30;1.0;2
227.36843;55.75;2.1863335325838174e-30;1.0;2
228.64768;56.0;3.4383753641307005e-30;1.0;2
229.92791;56.25;5.401185617707126e-30;1.0;2
231.20642;56.5;8.466633863109562e-30;1.0;2
232.48561;56.75;1.325517841241952e-29;1.0;2
233.76529;57.0;2.0724482242452548e-29;1.0;2
235.04474;57.25;3.235159585675211e-29;1.0;2
236.32303;57.5;5.040598546051524e-29;1.0;2
237.60062;57.75;7.839955815240237e-29;1.0;2
238.87774;58.0;1.217378566220152e-28;1.0;2
240.15528;58.25;1.8877802500110636e-28;1.0;2
241.43348;58.5;2.9236538031304967e-28;1.0;2
242.71028;58.75;4.519012745721698e-28;1.0;2
243.98549;59.0;6.9707327979699465e-28;1.0;2
245.26213;59.25;1.0741785121021834e-27;1.0;2
246.53866;59.5;1.6527611526927712e-27;1.0;2
247.81596;59.75;2.5398486914146257e-27;1.0;2
249.09604;60.0;3.9008624330264786e-27;1.0;2
250.37415;60.25;5.9782813279846234e-27;1.0;2
251.65413;60.5;9.154025783940737e-27;1.0;2
252.93088;60.75;1.3980791456671178e-26;1.0;2
254.20527;61.0;2.130417949932341e-26;1.0;2
255.48188;61.25;3.2439103369546695e-26;1.0;2
256.75935;61.5;4.9334072474840345e-26;1.0;2
258.03566;61.75;7.488787505214542e-26;1.0;2
259.31061;62.0;1.1345822279538844e-25;1.0;2
260.5913;62.25;1.7195776512267553e-25;1.0;2
261.86723;62.5;2.5982900947484867e-25;1.0;2
263.14207;62.75;3.9188045124046476e-25;1.0;2
264.4204;63.0;5.908251961723633e-25;1.0;2
265.69965;63.25;8.896968029471401e-25;1.0;2
266.97776;63.5;1.33726213124331e-24;1.0;2
268.25613;63.75;2.007137293969247e-24;1.0;2
269.53536;64.0;3.0088847441292456e-24;1.0;2
270.812;64.25;4.500171689513571e-24;1.0;2
272.08608;64.5;6.715149783192238e-24;1.0;2
273.35924;64.75;1.0002574898789425e-23;1.0;2
274.63184;65.0;1.487467428740371e-23;1.0;2
275.90614;65.25;2.2098756956087383e-23;1.0;2
277.18125;65.5;3.2790721562393554e-23;1.0;2
278.45575;65.75;4.8574220406314655e-23;1.0;2
279.72908;66.0;7.1822217892125e-23;1.0;2
281.00597;66.25;1.0615464986178298e-22;1.0;2
282.28424;66.5;1.5673031892394174e-22;1.0;2
283.55969;66.75;2.308585213752467e-22;1.0;2
284.83607;67.0;3.396359469242625e-22;1.0;2
286.11123;67.25;4.987398029754043e-22;1.0;2
287.38776;67.5;7.315867783983415e-22;1.0;2
288.66564;67.75;1.0719744321522355e-21;1.0;2
289.93998;68.0;1.5667385212461407e-21;1.0;2
291.21275;68.25;2.28539251976884e-21;1.0;2
292.48485;68.5;3.3280888411542756e-21;1.0;2
293.75679;68.75;4.8391036256231315e-21;1.0;2
295.03095;69.0;7.030293645055833e-21;1.0;2
296.30732;69.25;1.0205067906748168e-20;1.0;2
297.58201;69.5;1.4784225295722956e-20;1.0;2
298.8559;69.75;2.1381319733360225e-20;1.0;2
300.12904;70.0;3.0869612210657e-20;1.0;2
301.40185;70.25;4.44981552698631e-20;1.0;2
302.67501;70.5;6.405482328491568e-20;1.0;2
303.94703;70.75;9.203989383260734e-20;1.0;2
305.21803;71.0;1.3201744171179817e-19;1.0;2
306.48649;71.25;1.8894386774949145e-19;1.0;2
307.75531;71.5;2.7004627860671137e-19;1.0;2
309.02802;71.75;3.8581206037055466e-19;1.0;2
310.29853;72.0;5.500509781467833e-19;1.0;2
311.56769;72.25;7.827541193441992e-19;1.0;2
312.83753;72.5;1.1124708634707045e-18;1.0;2
314.10683;72.75;1.578505190226407e-18;1.0;2
315.37299;73.0;2.2345443996742572e-18;1.0;2
316.64198;73.25;3.161036459583297e-18;1.0;2
317.91197;73.5;4.466295240112581e-18;1.0;2
319.1809;73.75;6.2994016997652876e-18;1.0;2
320.44907;74.0;8.869963195451867e-18;1.0;2
321.7193;74.25;1.2477985477588401e-17;1.0;2
322.98787;74.5;1.7519951080036244e-17;1.0;2
324.25798;74.75;2.4573042948824334e-17;1.0;2
325.52625;75.0;3.4397894244004617e-17;1.0;2
326.7946;75.25;4.8081068369172605e-17;1.0;2
328.06304;75.5;6.710991899116085e-17;1.0;2
329.33185;75.75;9.35408455545797e-17;1.0;2
330.59915;76.0;1.3013826694574176e-16;1.0;2
331.86755;76.25;1.8083960385280284e-16;1.0;2
333.13933;76.5;2.51142568137046e-16;1.0;2
334.40904;76.75;3.4807527504891183e-16;1.0;2
335.67245;77.0;4.809347605752758e-16;1.0;2
336.93544;77.25;6.63464782367658e-16;1.0;2
338.20055;77.5;9.144248692504229e-16;1.0;2
339.46693;77.75;1.2588687667896044e-15;1.0;2
340.73428;78.0;1.730934295454982e-15;1.0;2
342.00115;78.25;2.3762372478292944e-15;1.0;2
343.26709;78.5;3.256569071081276e-15;1.0;2
344.53291;78.75;4.456361724185345e-15;1.0;2
345.80069;79.0;6.092179217230137e-15;1.0;2
347.06785;79.25;8.314950009708208e-15;1.0;2
348.3319;79.5;1.1323448777861867e-14;1.0;2
349.59639;79.75;1.5399569595101992e-14;1.0;2
350.86188;80.0;2.09173797368298e-14;1.0;2
352.1271;80.25;2.836878852102286e-14;1.0;2
353.39172;80.5;3.8412736843454425e-14;1.0;2
354.65781;80.75;5.1954775691430305e-14;1.0;2
355.92307;81.0;7.015404650761283e-14;1.0;2
357.18959;81.25;9.461764338542125e-14;1.0;2
358.45673;81.5;1.2744318148417133e-13;1.0;2
359.7225;81.75;1.713497972511201e-13;1.0;2
360.98529;82.0;2.298861729909646e-13;1.0;2
362.2481;82.25;3.079709914221344e-13;1.0;2
363.51337;82.5;4.1220949421186625e-13;1.0;2
364.77634;82.75;5.506313858044328e-13;1.0;2
366.03935;83.0;7.344688892525434e-13;1.0;2
367.30312;83.25;9.784216106399017e-13;1.0;2
368.56488;83.5;1.3009086419245059e-12;1.0;2
369.82594;83.75;1.7268959978833082e-12;1.0;2
371.08644;84.0;2.288752305787102e-12;1.0;2
372.3491;84.25;3.030451991592677e-12;1.0;2
373.6113;84.5;4.006247585260205e-12;1.0;2
374.87039;84.75;5.284915984696177e-12;1.0;2
376.13427;85.0;6.968861929453267e-12;1.0;2
377.3972;85.25;9.174040661308414e-12;1.0;2
378.65996;85.5;1.2058938365759134e-11;1.0;2
379.92084;85.75;1.582150679020533e-11;1.0;2
381.17904;86.0;2.0715983696119646e-11;1.0;2
382.43822;86.25;2.7090936599171735e-11;1.0;2
383.69957;86.5;3.5392477901465214e-11;1.0;2
384.95855;86.75;4.614755817988831e-11;1.0;2
386.2178;87.0;6.008699898926932e-11;1.0;2
387.47842;87.25;7.814572700408165e-11;1.0;2
388.73801;87.5;1.0146245411825763e-10;1.0;2
389.99809;87.75;1.3155826727358373e-10;1.0;2
391.25439;88.0;1.7020165065841506e-10;1.0;2
392.51012;88.25;2.1985243179392918e-10;1.0;2
393.77304;88.5;2.8398975405738707e-10;1.0;2
395.0354;88.75;3.662610737736467e-10;1.0;2
396.29712;89.0;4.716170024378812e-10;1.0;2
397.55643;89.25;6.061037957556484e-10;1.0;2
398.81709;89.5;7.780178004941069e-10;1.0;2
400.07888;89.75;9.974617548300878e-10;1.0;2
401.33978;90.0;1.2767158005013755e-9;1.0;2
402.59868;90.25;1.6311401560432881e-9;1.0;2
403.85839;90.5;2.0812573076936167e-9;1.0;2
405.11936;90.75;2.6523691789957714e-9;1.0;2
406.37907;91.0;3.3744687913731426e-9;1.0;2
407.63825;91.25;4.286492321906677e-9;1.0;2
408.90137;91.5;5.441142952185934e-9;1.0;2
410.15997;91.75;6.890905715670703e-9;1.0;2
411.41797;92.0;8.713325260249144e-9;1.0;2
412.67616;92.25;1.100214324515903e-8;1.0;2
413.93518;92.5;1.387417516444752e-8;1.0;2
415.19164;92.75;1.7462388129314574e-8;1.0;2
416.4495;93.0;2.1952419907408812e-8;1.0;2
417.70611;93.25;2.755078563232783e-8;1.0;2
418.9638;93.5;3.453356726057973e-8;1.0;2
420.22125;93.75;4.322163266995201e-8;1.0;2
421.47783;94.0;5.4008879599631546e-8;1.0;2
422.7334;94.25;6.737892398576957e-8;1.0;2
423.98984;94.5;8.395021526725355e-8;1.0;2
425.24798;94.75;1.0447672614492735e-7;1.0;2
426.50623;95.0;1.2983622534985565e-7;1.0;2
427.76242;95.25;1.6106066636391407e-7;1.0;2
429.01907;95.5;1.9952133494188796e-7;1.0;2
430.27473;95.75;2.467678175910483e-7;1.0;2
431.53449;96.0;3.0497120906341836e-7;1.0;2
432.79547;96.25;3.764315814003035e-7;1.0;2
434.05343;96.5;4.6372881660511497e-7;1.0;2
435.31265;96.75;5.705614654186798e-7;1.0;2
436.57329;97.0;7.011493521741363e-7;1.0;2
437.83529;97.25;8.605617398567514e-7;1.0;2
439.09275;97.5;1.0539096109924618e-6;1.0;2
440.3477;97.75;1.2883145808053204e-6;1.0;2
441.60436;98.0;1.5730103959479075e-6;1.0;2
442.85881;98.25;1.917177270853795e-6;1.0;2
444.11734;98.5;2.334766350279025e-6;1.0;2
445.37682;98.75;2.8396083054997683e-6;1.0;2
446.63769;99.0;3.4493340052548122e-6;1.0;2
447.8979;99.25;4.183463319337646e-6;1.0;2
449.15915;99.5;5.067261816070788e-6;1.0;2
450.41896;99.75;6.127509830743e-6;1.0;2
451.67637;100.0;7.396188894300333e-6;1.0;2
452.93349;100.25;8.914242271171542e-6;1.0;2
454.18906;100.5;1.0725892770538889e-5;1.0;2
455.4418;100.75;1.2881795939204622e-5;1.0;2
456.69625;101.0;1.5452630942845286e-5;1.0;2
457.9502;101.25;1.8508506466886214e-5;1.0;2
459.20187;101.5;2.2129626098372648e-5;1.0;2
460.45538;101.75;2.6428121941507705e-5;1.0;2
461.71293;102.0;3.153399211223664e-5;1.0;2
462.96792;102.25;3.7558506511753095e-5;1.0;2
464.22181;102.5;4.4662749582750085e-5;1.0;2
465.4741;102.75;5.30227682216525e-5;1.0;2
466.72711;103.0;6.286339730301824e-5;1.0;2
467.97989;103.25;7.442097988582067e-5;1.0;2
469.23256;103.5;8.797560894387724e-5;1.0;2
470.48607;103.75;0.00010386114447709445;1.0;2
471.73886;104.0;0.0001224272357552702;1.0;2
472.99183;104.25;0.00014410824076781337;1.0;2
474.24319;104.5;0.00016935005021639137;1.0;2
475.4947;104.75;0.00019873175275565352;1.0;2
476.74682;105.0;0.00023289469005381954;1.0;2
477.9978;105.25;0.0002724999402289919;1.0;2
479.24884;105.5;0.0003183860053666504;1.0;2
480.50127;105.75;0.00037152926956808335;1.0;2
481.75305;106.0;0.0004328863125990159;1.0;2
483.00552;106.25;0.0005036947918989289;1.0;2
484.25633;106.5;0.0005851283342549501;1.0;2
485.50699;106.75;0.0006787420897091914;1.0;2
486.76037;107.0;0.0007864559555899875;1.0;2
488.01307;107.25;0.0009098817402469571;1.0;2
489.26592;107.5;0.0010511840367556078;1.0;2
490.51994;107.75;0.0012128466217308804;1.0;2
491.77211;108.0;0.001397066945202894;1.0;2
493.02381;108.25;0.0016068752997564764;1.0;2
494.27758;108.5;0.0018459624687105468;1.0;2
495.53053;108.75;0.002117383385313434;1.0;2
496.78162;109.0;0.0024247369410574614;1.0;2
498.03446;109.25;0.0027732446748234434;1.0;2
499.28728;109.5;0.003167280197695093;1.0;2
500.54115;109.75;0.0036125014559705085;1.0;2
501.7957;110.0;0.004114666811832281;1.0;2
503.04837;110.25;0.0046789883623906915;1.0;2
504.30081;110.5;0.005312941137925163;1.0;2
505.55352;110.75;0.006024288919936588;1.0;2
506.80422;111.0;0.006819716264119391;1.0;2
508.05466;111.25;0.007708921152460686;1.0;2
509.30698;111.5;0.008703172040804728;1.0;2
510.56153;111.75;0.00981363392557196;1.0;2
511.79767;112.0;0.011030735941363197;1.0;2
513.03393;112.25;0.012381582409440749;1.0;2
514.31439;112.5;0.013934798194158141;1.0;2
515.60267;112.75;0.015670415047594637;1.0;2
516.89114;113.0;0.017595739380289604;1.0;2
518.17694;113.25;0.01972295313420694;1.0;2
519.45943;113.5;0.022067527771443007;1.0;2
520.74009;113.75;0.024649775429763383;1.0;2
522.02135;114.0;0.02749425329550048;1.0;2
523.31841;114.25;0.030661305826565805;1.0;2
524.65846;114.5;0.03426145999192741;1.0;2
526.02518;114.75;0.03830406968304479;1.0;2
527.4373;115.0;0.04290546298737906;1.0;2
528.91427;115.25;0.04821633145150649;1.0;2
530.34023;115.5;0.05386443022286218;1.0;2
531.69136;115.75;0.05972266253736832;1.0;2
532.99981;116.0;0.0658973292895779;1.0;2
534.27673;116.25;0.07242862520604207;1.0;2
535.53155;116.5;0.07936161594041581;1.0;2
536.76971;116.75;0.08673008426640703;1.0;2
537.99608;117.0;0.0945716026378033;1.0;2
539.21808;117.25;0.1029491420244184;1.0;2
540.43685;117.5;0.11189112698266707;1.0;2
541.65391;117.75;0.1214306181089769;1.0;2
542.87079;118.0;0.13160319899102108;1.0;2
544.08577;118.25;0.1424172172432584;1.0;2
545.2994;118.5;0.1538984463925664;1.0;2
546.51408;118.75;0.16609190670307764;1.0;2
547.73081;119.0;0.17903181532446805;1.0;2
548.94731;119.25;0.1927156990695241;1.0;2
550.16303;119.5;0.20715498098355278;1.0;2
551.38091;119.75;0.22240264746646354;1.0;2
552.60092;120.0;0.23847723909409158;1.0;2
553.823;120.25;0.2553946407051886;1.0;2
555.04616;120.5;0.27315432271330875;1.0;2
556.2706;120.75;0.2917688212170224;1.0;2
557.49705;121.0;0.31125680435777625;1.0;2
558.72281;121.25;0.3315776243016355;1.0;2
559.94718;121.5;0.35271489511381093;1.0;2
561.17195;121.75;0.3746921282746836;1.0;2
562.39775;122.0;0.397511759166323;1.0;2
563.62401;122.25;0.42115019390426356;1.0;2
564.8499;122.5;0.4455727233929116;1.0;2
