#EXPORTTYPE:DATA SINGLE
#FILE:00592013__Al2O3_900_5_N2_20_air_20.ngb-ds1
#FTYPE:ANSI
#IDENTITY:005920
#DECIMAL:POINT
#SEPARATOR:SEMICOLON
#MTYPE:DSC
#PROJECT:
#DATE/TIME:21.07.2025 08:33
#CORR. FILE:005919_bline_Al2O3_900_5_N2_20_air_20.ngb-bs1
#TEMPCAL:TCALZERO.TCX
#SENSITIVITY:SENSZERO.EXX
#LABORATORY: 11
#OPERATOR:
#REMARK:
#SAMPLE:1
#SAMPLE MASS /mg:9.99
#MATERIAL:
#REFERENCE:
#REFERENCE MASS /mg:0
#TYPE OF CRUCIBLE:DSC/TG pan Al2O3
#SAMPLE CRUCIBLE MASS /mg:0
#REFERENCE CRUCIBLE MASS /mg:0
#DSC RANGE /V:5000
#TG RANGE /mg:5000
#TAU-R:---
#CORR. CODE:020
#EXO:+1
#RANGE:35C/00:00/35C/5,0(K/min)/920C/
#SEGMENT:S1-2/2
#SEG. 1:35C/00:15/35C
#SEG. 2:35C/5,0(K/min)/920C

##Temp./C;Time/min;DSC/(uV/mg);Sensit./(uV/mW);Segment
266.97776;63.5;6.611763564327629e-31;1.0;2
268.25613;63.75;1.2474656229234885e-30;1.0;2
269.53536;64.0;2.347798219938536e-30;1.0;2
270.812;64.25;4.4002338889056556e-30;1.0;2
272.08608;64.5;8.212731003118896e-30;1.0;2
273.35924;64.75;1.5277428865535144e-29;1.0;2
274.63184;65.0;2.8329713604758117e-29;1.0;2
275.90614;65.25;5.242493933166634e-29;1.0;2
277.18125;65.5;9.677142456039177e-29;1.0;2
278.45575;65.75;1.7806272827005852e-28;1.0;2
279.72908;66.0;3.2651404899172536e-28;1.0;2
281.00597;66.25;5.980098373863157e-28;1.0;2
282.28424;66.5;1.0927892102517982e-27;1.0;2
283.55969;66.75;1.9885106830756034e-27;1.0;2
284.83607;67.0;3.6095256140633934e-27;1.0;2
286.11123;67.25;6.529309928832112e-27;1.0;2
287.38776;67.5;1.178425193604132e-26;1.0;2
288.66564;67.75;2.122004442679773e-26;1.0;2
289.93998;68.0;3.8038715143709747e-26;1.0;2
291.21275;68.25;6.79422738961453e-26;1.0;2
292.48485;68.5;1.2096798452813608e-25;1.0;2
293.75679;68.75;2.1474279695036155e-25;1.0;2
295.03095;69.0;3.8049407793908306e-25;1.0;2
296.30732;69.25;6.728989324393734e-25;1.0;2
297.58201;69.5;1.1856841561238633e-24;1.0;2
298.8559;69.75;2.0824709066599992e-24;1.0;2
300.12904;70.0;3.645788815868852e-24;1.0;2
301.40185;70.25;6.363390011046223e-24;1.0;2
302.67501;70.5;1.1076415728703938e-23;1.0;2
303.94703;70.75;1.9215119236962346e-23;1.0;2
305.21803;71.0;3.322353242164118e-23;1.0;2
306.48649;71.25;5.721741966751427e-23;1.0;2
307.75531;71.5;9.827282046180453e-23;1.0;2
309.02802;71.75;1.6858096528732546e-22;1.0;2
310.29853;72.0;2.8809095634629456e-22;1.0;2
311.56769;72.25;4.906339702405518e-22;1.0;2
312.83753;72.5;8.334188813188651e-22;1.0;2
314.10683;72.75;1.411320037992032e-21;1.0;2
315.37299;73.0;2.380021903094187e-21;1.0;2
316.64198;73.25;4.006823704534913e-21;1.0;2
317.91197;73.5;6.7290148633082554e-21;1.0;2
319.1809;73.75;1.1263402210578509e-20;1.0;2
320.44907;74.0;1.8793606077060034e-20;1.0;2
321.7193;74.25;3.1294323540827595e-20;1.0;2
322.98787;74.5;5.1926230288994795e-20;1.0;2
324.25798;74.75;8.596639867606357e-20;1.0;2
325.52625;75.0;1.4181075843624498e-19;1.0;2
326.7946;75.25;2.3327049428628687e-19;1.0;2
328.06304;75.5;3.82632695616121e-19;1.0;2
329.33185;75.75;6.259256500571181e-19;1.0;2
330.59915;76.0;1.0203914261964778e-18;1.0;2
331.86755;76.25;1.6594033076723371e-18;1.0;2
333.13933;76.5;2.694332698847103e-18;1.0;2
334.40904;76.75;4.358736582970292e-18;1.0;2
335.67245;77.0;7.0144963014132e-18;1.0;2
336.93544;77.25;1.1254608198748462e-17;1.0;2
338.20055;77.5;1.802074535469641e-17;1.0;2
339.46693;77.75;2.878599633314973e-17;1.0;2
340.73428;78.0;4.586743485750972e-17;1.0;2
342.00115;78.25;7.286351353187693e-17;1.0;2
343.26709;78.5;1.1537956785917687e-16;1.0;2
344.53291;78.75;1.8217556056452037e-16;1.0;2
345.80069;79.0;2.870231819088865e-16;1.0;2
347.06785;79.25;4.508226688637219e-16;1.0;2
348.3319;79.5;7.053043873484492e-16;1.0;2
349.59639;79.75;1.1004727382721805e-15;1.0;2
350.86188;80.0;1.7127631316737243e-15;1.0;2
352.1271;80.25;2.6578885396087433e-15;1.0;2
353.39172;80.5;4.11196268534038e-15;1.0;2
354.65781;80.75;6.346633722763044e-15;1.0;2
355.92307;81.0;9.765089183262466e-15;1.0;2
357.18959;81.25;1.4988424445370462e-14;1.0;2
358.45673;81.5;2.2944888498012195e-14;1.0;2
359.7225;81.75;3.500876534445455e-14;1.0;2
360.98529;82.0;5.321101003903715e-14;1.0;2
362.2481;82.25;8.064851451477153e-14;1.0;2
363.51337;82.5;1.219850800277215e-13;1.0;2
364.77634;82.75;1.8384686107223444e-13;1.0;2
366.03935;83.0;2.7629833430756185e-13;1.0;2
367.30312;83.25;4.1416418777365296e-13;1.0;2
368.56488;83.5;6.186650238641564e-13;1.0;2
369.82594;83.75;9.213236959162304e-13;1.0;2
371.08644;84.0;1.367929195005565e-12;1.0;2
372.3491;84.25;2.0266453571896348e-12;1.0;2
373.6113;84.5;2.9936287657942974e-12;1.0;2
374.87039;84.75;4.405281813816016e-12;1.0;2
376.13427;85.0;6.473739902835551e-12;1.0;2
377.3972;85.25;9.483697845936783e-12;1.0;2
378.65996;85.5;1.3853041550621557e-11;1.0;2
379.92084;85.75;2.016683188096061e-11;1.0;2
381.17904;86.0;2.9252198963019345e-11;1.0;2
382.43822;86.25;4.2323345790059345e-11;1.0;2
383.69957;86.5;6.110111100239792e-11;1.0;2
384.95855;86.75;8.790066769037478e-11;1.0;2
386.2178;87.0;1.2610823794802196e-10;1.0;2
387.47842;87.25;1.8048349416178737e-10;1.0;2
388.73801;87.5;2.575000759476038e-10;1.0;2
389.99809;87.75;3.663954807995546e-10;1.0;2
391.25439;88.0;5.193276909133372e-10;1.0;2
392.51012;88.25;7.339135361357263e-10;1.0;2
393.77304;88.5;1.0362842806757415e-9;1.0;2
395.0354;88.75;1.4588625023478887e-9;1.0;2
396.29712;89.0;2.0475928041007636e-9;1.0;2
397.55643;89.25;2.863944050947646e-9;1.0;2
398.81709;89.5;3.9958925692598496e-9;1.0;2
400.07888;89.75;5.5611236155761375e-9;1.0;2
401.33978;90.0;7.715793701183604e-9;1.0;2
402.59868;90.25;1.066957215933851e-8;1.0;2
403.85839;90.5;1.4715590227834751e-8;1.0;2
405.11936;90.75;2.0245080400244282e-8;1.0;2
406.37907;91.0;2.7764866795391722e-8;1.0;2
407.63825;91.25;3.796540696124326e-8;1.0;2
408.90137;91.5;5.181724582074377e-8;1.0;2
410.15997;91.75;7.044504857937233e-8;1.0;2
411.41797;92.0;9.548593182080891e-8;1.0;2
412.67616;92.25;1.2906979676630544e-7;1.0;2
413.93518;92.5;1.7400882259759828e-7;1.0;2
415.19164;92.75;2.3379353017221493e-7;1.0;2
416.4495;93.0;3.133388325885071e-7;1.0;2
417.70611;93.25;4.186473114431878e-7;1.0;2
418.9638;93.5;5.579153544828461e-7;1.0;2
420.22125;93.75;7.413821398194061e-7;1.0;2
421.47783;94.0;9.822215977807083e-7;1.0;2
422.7334;94.25;1.2973570668967163e-6;1.0;2
423.98984;94.5;1.7091233307752702e-6;1.0;2
425.24798;94.75;2.246086406627788e-6;1.0;2
426.50623;95.0;2.943513979581661e-6;1.0;2
427.76242;95.25;3.844967181871734e-6;1.0;2
429.01907;95.5;5.008886054232126e-6;1.0;2
430.27473;95.75;6.505488298231912e-6;1.0;2
431.53449;96.0;8.43266004437401e-6;1.0;2
432.79547;96.25;1.090259426316713e-5;1.0;2
434.05343;96.5;1.4047633501666369e-5;1.0;2
435.31265;96.75;1.805350881449491e-5;1.0;2
