#EXPORTTYPE:DATA SINGLE
#FTYPE:ANSI
#DECIMAL:POINT
#SEPARATOR:SEMICOLON
#MTYPE:DSC
#PROJECT:
#CORR. FILE:005925_bline_Al2O3_900_7.5_N2_20_air_20.ngb-bs1
#TEMPCAL:TCALZERO.TCX
#SENSITIVITY:SENSZERO.EXX
#LABORATORY:13
#OPERATOR:
#REMARK:
#SAMPLE:4
#SAMPLE MASS /mg:7.42
#MATERIAL:
#REFERENCE:
#REFERENCE MASS /mg:0
#TYPE OF CRUCIBLE:DSC/TG pan Al2O3
#SAMPLE CRUCIBLE MASS /mg:0
#REFERENCE CRUCIBLE MASS /mg:0
#DSC RANGE /V:5000
#TG RANGE /mg:5000
#TAU-R:---
#CORR. CODE:020
#EXO:+1
#RANGE:35C/7,5(K/min)/920�C
#SEGMENT:S1/1
#SEG. 1:35�C/7,5(K/min)/920�C

##Temp./�C;Time/min;DSC/(uV/mg);Sensit./(uV/mW)
275.88229;34.0;1.1630493396152945e-10;1.0
279.74731;34.5;2.1113777620091376e-10;1.0
283.61204;35.0;3.8031812585213196e-10;1.0
287.47454;35.5;6.795421187917941e-10;1.0
291.33366;36.0;1.2042212512802332e-9;1.0
295.18742;36.5;2.115926883258129e-9;1.0
299.03844;37.0;3.6878773653119853e-9;1.0
302.89008;37.5;6.3789177760055715e-9;1.0
306.74185;38.0;1.0949165121372061e-8;1.0
310.59553;38.5;1.8654527231918573e-8;1.0
314.44818;39.0;3.1533998579906366e-8;1.0
318.30158;39.5;5.290187905280174e-8;1.0
322.14887;40.0;8.799690220209575e-8;1.0
325.99403;40.5;1.4521358368113952e-7;1.0
329.83591;41.0;2.3770189810084175e-7;1.0
333.67614;41.5;3.8604756124864847e-7;1.0
337.51342;42.0;6.219656665441035e-7;1.0
341.34351;42.5;9.935591661464255e-7;1.0
345.16604;43.0;1.573701043022873e-6;1.0
348.9924;43.5;2.4748669970746755e-6;1.0
352.81507;44.0;3.860966283819075e-6;1.0
356.63256;44.5;5.974352562431126e-6;1.0
360.4502;45.0;9.175032054369195e-6;1.0
364.26445;45.5;1.3979049756649987e-5;1.0
368.07553;46.0;2.11309994345651e-5;1.0
371.88493;46.5;3.169648913720955e-5;1.0
375.69218;47.0;4.717742400948777e-5;1.0
379.50536;47.5;6.973501897598097e-5;1.0
383.31778;48.0;0.0001022955728364807;1.0
387.12696;48.5;0.00014888429102187417;1.0
390.93715;49.0;0.00021508581376694527;1.0
394.73795;49.5;0.0003081202338390434;1.0
398.53796;50.0;0.0004380670117992038;1.0
402.33673;50.5;0.0006180979067523934;1.0
406.13316;51.0;0.0008654294891459726;1.0
409.93214;51.5;0.0012029617291260287;1.0
413.73369;52.0;0.001660014236789754;1.0
417.52987;52.5;0.002272600913996986;1.0
421.32731;53.0;0.0030883707060302785;1.0
425.12158;53.5;0.004164641394768277;1.0
428.90907;54.0;0.005571305309482134;1.0
432.69609;54.5;0.007397539720638463;1.0
436.48354;55.0;0.009749850727734698;1.0
440.27147;55.5;0.012755261265475827;1.0
444.06617;56.0;0.016570894815916917;1.0
447.85389;56.5;0.021357784973213337;1.0
451.63731;57.0;0.027315712725529656;1.0
455.42415;57.5;0.034684393626711205;1.0
459.21182;58.0;0.04371641474207864;1.0
462.99486;58.5;0.05467689040558747;1.0
466.78031;59.0;0.06788839866635625;1.0
470.55442;59.5;0.08361608279623665;1.0
474.32873;60.0;0.10222979761553817;1.0
478.10582;60.5;0.12408362611625315;1.0
481.87747;61.0;0.1494586426881595;1.0
485.65156;61.5;0.17871863098989896;1.0
489.42355;62.0;0.21211287055338018;1.0
493.19251;62.5;0.24986234458839204;1.0
496.96454;63.0;0.2922040798364392;1.0
500.74402;63.5;0.3393039647187308;1.0
504.52424;64.0;0.39109575313365275;1.0
508.30342;64.5;0.44744545990722095;1.0
512.08816;65.0;0.50822527772497;1.0
515.87489;65.5;0.5730199348388466;1.0
519.66547;66.0;0.641355216119574;1.0
523.46282;66.5;0.7126348186688677;1.0
527.26785;67.0;0.7860811133818021;1.0
531.11107;67.5;0.8613546624096868;1.0
535.00133;68.0;0.9375438320769561;1.0
538.92818;68.5;1.0131815732294231;1.0
542.74282;69.0;1.0841551327449293;1.0
546.55013;69.5;1.151245847603537;1.0
550.38302;70.0;1.2137215475199514;1.0
554.18429;70.5;1.26943266034841;1.0
557.93544;71.0;1.3171945857912017;1.0
561.66284;71.5;1.356583567085079;1.0
565.36965;72.0;1.3869674386806057;1.0
569.06301;72.5;1.407895116615161;1.0
572.75413;73.0;1.4190510514906725;1.0
576.45703;73.5;1.4202032890419645;1.0
580.16107;74.0;1.4112716262552074;1.0
583.86165;74.5;1.3924660494120775;1.0
587.57162;75.0;1.3640957936797458;1.0
591.28702;75.5;1.3267293300912608;1.0
595.01128;76.0;1.2810553702565708;1.0
598.7338;76.5;1.2281062125343896;1.0
602.46202;77.0;1.168812328126501;1.0
606.19016;77.5;1.1043855217896261;1.0
609.92198;78.0;1.0359393171348648;1.0
613.6602;78.5;0.9646119610140342;1.0
617.39442;79.0;0.8917822963374915;1.0
621.12911;79.5;0.8184960257958392;1.0
624.86455;80.0;0.7457984827665485;1.0
628.59634;80.5;0.6747219693394738;1.0
632.32544;81.0;0.6060709306028709;1.0
636.05278;81.5;0.5405194102241213;1.0
639.77706;82.0;0.4786430798753665;1.0
643.49529;82.5;0.42089986266297974;1.0
647.21445;83.0;0.36746325957583714;1.0
650.93258;83.5;0.31852857730779344;1.0
654.64953;84.0;0.27414952816496263;1.0
658.36834;84.5;0.2342486396273516;1.0
662.08907;85.0;0.198706132354637;1.0
665.81225;85.5;0.1673302279556874;1.0
669.52587;86.0;0.1399639452322994;1.0
673.23455;86.5;0.1162674955682746;1.0
676.93171;87.0;0.09595428784693034;1.0
680.62133;87.5;0.07866262701302171;1.0
684.30083;88.0;0.06406972619261539;1.0
687.97511;88.5;0.051834399584664716;1.0
691.6386;89.0;0.04166999617033377;1.0
695.29824;89.5;0.03327419862215156;1.0
698.95684;90.0;0.02638769940578278;1.0
702.6104;90.5;0.0207884856354511;1.0
706.27711;91.0;0.01624971907334357;1.0
709.94662;91.5;0.012611093451927909;1.0
713.63249;92.0;0.009707622523293446;1.0
717.33109;92.5;0.007413135506271097;1.0
721.03893;93.0;0.005616981000721984;1.0
724.75496;93.5;0.004223069222344044;1.0
728.46765;94.0;0.003153232120329875;1.0
732.1838;94.5;0.0023369727876762043;1.0
735.89875;95.0;0.0017198146672113166;1.0
739.61251;95.5;0.0012567316856583613;1.0
743.32685;96.0;0.000911742582483278;1.0
747.03878;96.5;0.0006568786691793551;1.0
750.74775;97.0;0.00047001223593456617;1.0
754.45156;97.5;0.00033407245334882564;1.0
758.16385;98.0;0.00023557514940766072;1.0
761.88054;98.5;0.0001648641266303757;1.0
765.60308;99.0;0.00011448731852810093;1.0
769.32759;99.5;7.89184150621402e-5;1.0
773.04714;100.0;5.4037280482730145e-5;1.0
776.76682;100.5;3.673531447720402e-5;1.0
780.48636;101.0;2.479484322622692e-5;1.0
784.20287;101.5;1.6621221299801898e-5;1.0
787.92078;102.0;1.1060721624151006e-5;1.0
791.63775;102.5;7.308591774192536e-6;1.0
795.3552;103.0;4.794523940119859e-6;1.0
799.075;103.5;3.121930026533772e-6;1.0
802.79867;104.0;2.0173570192624083e-6;1.0
806.51585;104.5;1.295254775671429e-6;1.0
810.23353;105.0;8.256313257153905e-7;1.0
813.94895;105.5;5.226645519255827e-7;1.0
817.66769;106.0;3.2837214517496304e-7;1.0
821.39027;106.5;2.047286973329365e-7;1.0
825.10848;107.0;1.2679831576807688e-7;1.0
828.83296;107.5;7.790634086484597e-8;1.0
832.55713;108.0;4.752508618712264e-8;1.0
836.28349;108.5;2.8775133266587487e-8;1.0
840.00993;109.0;1.7297232557413097e-8;1.0
843.73851;109.5;1.0319906553629566e-8;1.0
847.46384;110.0;6.1156188520200115e-9;1.0
851.17389;110.5;3.6060162433201947e-9;1.0
854.88929;111.0;2.1094750038979407e-9;1.0
858.60524;111.5;1.2251067815645574e-9;1.0
862.3222;112.0;7.063097227338918e-10;1.0
866.0378;112.5;4.043812869989497e-10;1.0
869.75149;113.0;2.2993310343473526e-10;1.0
873.46295;113.5;1.2985326196490888e-10;1.0
877.16955;114.0;7.286683001327211e-11;1.0
880.87456;114.5;4.060871613651824e-11;1.0
884.58329;115.0;2.245713961710225e-11;1.0
888.29093;115.5;1.2332916064293063e-11;1.0
891.99326;116.0;6.730658386871108e-12;1.0
895.69271;116.5;3.64894560697063e-12;1.0
899.39064;117.0;1.9647308149852507e-12;1.0
903.08196;117.5;1.0515859835262636e-12;1.0
