#EXPORTTYPE:DATA SINGLE
#FTYPE:ANSI
#DECIMAL:POINT
#SEPARATOR:SEMICOLON
#MTYPE:DSC
#PROJECT:
#CORR. FILE:005925_bline_Al2O3_900_7.5_N2_20_air_20.ngb-bs1
#TEMPCAL:TCALZERO.TCX
#SENSITIVITY:SENSZERO.EXX
#LABORATORY:13
#OPERATOR:
#REMARK:
#SAMPLE:4
#SAMPLE MASS /mg:7.42
#MATERIAL:
#REFERENCE:
#REFERENCE MASS /mg:0
#TYPE OF CRUCIBLE:DSC/TG pan Al2O3
#SAMPLE CRUCIBLE MASS /mg:0
#REFERENCE CRUCIBLE MASS /mg:0
#DSC RANGE /V:5000
#TG RANGE /mg:5000
#TAU-R:---
#CORR. CODE:020
#EXO:+1
#RANGE:35C/7,5(K/min)/920�C
#SEGMENT:S1/1
#SEG. 1:35�C/7,5(K/min)/920�C

##Temp./�C;Time/min;DSC/(uV/mg);Sensit./(uV/mW)
379.50536;47.5;1.7070131349370574e-23;1.0
383.31778;48.0;7.689435534584086e-23;1.0
387.12696;48.5;3.384753819406704e-22;1.0
390.93715;49.0;1.4583480168631612e-21;1.0
394.73795;49.5;6.126275332584114e-21;1.0
398.53796;50.0;2.517569066432392e-20;1.0
402.33673;50.5;1.0119304993518287e-19;1.0
406.13316;51.0;3.976882370986452e-19;1.0
409.93214;51.5;1.530813913755259e-18;1.0
413.73369;52.0;5.771300671538636e-18;1.0
417.52987;52.5;2.1252169608433437e-17;1.0
421.32731;53.0;7.661523461274167e-17;1.0
425.12158;53.5;2.700018272274057e-16;1.0
428.90907;54.0;9.291255907112056e-16;1.0
432.69609;54.5;3.1286669693364577e-15;1.0
436.48354;55.0;1.0312095076809574e-14;1.0
440.27147;55.5;3.3269065467805256e-14;1.0
444.06617;56.0;1.0525875626886665e-13;1.0
447.85389;56.5;3.252280975662098e-13;1.0
451.63731;57.0;9.82242095770651e-13;1.0
455.42415;57.5;2.906246448848906e-12;1.0
459.21182;58.0;8.417667896495536e-12;1.0
462.99486;58.5;2.383114363845651e-11;1.0
466.78031;59.0;6.607558387872849e-11;1.0
470.55442;59.5;1.7877404071571996e-10;1.0
474.32873;60.0;4.734761724489157e-10;1.0
478.10582;60.5;1.2282878666235903e-9;1.0
481.87747;61.0;3.1147227688142816e-9;1.0
485.65156;61.5;7.735906818436814e-9;1.0
489.42355;62.0;1.8797458390502756e-8;1.0
493.19251;62.5;4.4679362636719056e-8;1.0
496.96454;63.0;1.0402630095938665e-7;1.0
500.74402;63.5;2.3746250359265398e-7;1.0
504.52424;64.0;5.306350958223985e-7;1.0
508.30342;64.5;1.1603329391464468e-6;1.0
512.08816;65.0;2.4861748919192214e-6;1.0
515.87489;65.5;5.215584815312045e-6;1.0
519.66547;66.0;1.0716008189359027e-5;1.0
523.46282;66.5;2.1573631395430865e-5;1.0
527.26785;67.0;4.255913490181655e-5;1.0
531.11107;67.5;8.26868354349705e-5;1.0
535.00133;68.0;0.00015834247947246348;1.0
538.92818;68.5;0.0002981260965919806;1.0
542.74282;69.0;0.0005391602223400687;1.0
546.55013;69.5;0.0009529629205906443;1.0
550.38302;70.0;0.0016540339633354302;1.0
554.18429;70.5;0.0027962239193088834;1.0
557.93544;71.0;0.00459570726788385;1.0
561.66284;71.5;0.007373511121529304;1.0
565.36965;72.0;0.01155776147541416;1.0
569.06301;72.5;0.01771944273794964;1.0
572.75413;73.0;0.026608681448717975;1.0
576.45703;73.5;0.039194920732191024;1.0
580.16107;74.0;0.05656389023409394;1.0
583.86165;74.5;0.07993967094580579;1.0
587.57162;75.0;0.11076414202404983;1.0
591.28702;75.5;0.15039894911899682;1.0
595.01128;76.0;0.20015657941047516;1.0
598.7338;76.5;0.26085261003964855;1.0
602.46202;77.0;0.3330705319160822;1.0
606.19016;77.5;0.41649318201262575;1.0
609.92198;78.0;0.5101466131782698;1.0
613.6602;78.5;0.612103595899864;1.0
617.39442;79.0;0.7190659923162008;1.0
621.12911;79.5;0.8272239375104334;1.0
624.86455;80.0;0.9319402421290357;1.0
628.59634;80.5;1.0280477523519786;1.0
632.32544;81.0;1.1105366078122512;1.0
636.05278;81.5;1.1748202892058532;1.0
639.77706;82.0;1.2171329481413489;1.0
643.49529;82.5;1.2349616612557486;1.0
647.21445;83.0;1.227293128738226;1.0
650.93258;83.5;1.194604896942202;1.0
654.64953;84.0;1.1389114329021301;1.0
658.36834;84.5;1.0634715019928833;1.0
662.08907;85.0;0.9725630530893055;1.0
665.81225;85.5;0.8710523264608053;1.0
669.52587;86.0;0.7643382492062645;1.0
673.23455;86.5;0.6570885695409181;1.0
676.93171;87.0;0.5536501206797605;1.0
680.62133;87.5;0.45720287434654294;1.0
684.30083;88.0;0.3701403598535666;1.0
687.97511;88.5;0.2937250274533906;1.0
691.6386;89.0;0.2285821190467363;1.0
695.29824;89.5;0.17438798810384187;1.0
698.95684;90.0;0.13040407618907063;1.0
702.6104;90.5;0.09561495295338118;1.0
706.27711;91.0;0.06863102969496279;1.0
709.94662;91.5;0.04826414013819326;1.0
