#EXPORTTYPE:DATA SINGLE
#FTYPE:ANSI
#IDENTITY:005922
#DECIMAL:POINT
#SEPARATOR:SEMICOLON
#MTYPE:DSC
#PROJECT:
#TEMPCAL:TCALZERO.TCX
#SENSITIVITY:SENSZERO.EXX
#LABORATORY:13
#REMARK:
#SAMPLE:2
#SAMPLE MASS /mg:7.28
#REFERENCE:
#REFERENCE MASS /mg:0
#TYPE OF CRUCIBLE:DSC/TG pan Al2O3
#SAMPLE CRUCIBLE MASS /mg:0
#REFERENCE CRUCIBLE MASS /mg:0
#DSC RANGE /�V:5000
#TG RANGE /mg:5000
#TAU-R:---
#CORR. CODE:020
#EXO:+1
#RANGE:35�C/00:00/35�C/10,0(K/min)/920�C/
#SEGMENT:S1-2/2
#SEG. 1:35�C/00:15/35�C
#SEG. 2:35�C/10,0(K/min)/920�C

##Temp./�C;Time/min;DSC/(uV/mg);Sensit./(uV/mW);Segment
44.65488;18.0;0.0;1.0;2
46.42406;18.25;0.0;1.0;2
48.26587;18.5;0.0;1.0;2
50.19397;18.75;0.0;1.0;2
52.17875;19.0;0.0;1.0;2
54.22524;19.25;0.0;1.0;2
56.32557;19.5;0.0;1.0;2
58.4711;19.75;0.0;1.0;2
60.6614;20.0;0.0;1.0;2
62.89915;20.25;0.0;1.0;2
65.16764;20.5;0.0;1.0;2
67.4673;20.75;0.0;1.0;2
69.7915;21.0;0.0;1.0;2
72.14683;21.25;0.0;1.0;2
74.51336;21.5;0.0;1.0;2
76.90669;21.75;0.0;1.0;2
79.31675;22.0;0.0;1.0;2
81.75552;22.25;0.0;1.0;2
84.20921;22.5;0.0;1.0;2
86.67746;22.75;0.0;1.0;2
89.17272;23.0;0.0;1.0;2
91.68109;23.25;0.0;1.0;2
94.20287;23.5;0.0;1.0;2
96.73827;23.75;0.0;1.0;2
99.28467;24.0;0.0;1.0;2
101.84424;24.25;0.0;1.0;2
104.40953;24.5;0.0;1.0;2
106.97935;24.75;0.0;1.0;2
109.55263;25.0;0.0;1.0;2
112.12624;25.25;0.0;1.0;2
114.70139;25.5;0.0;1.0;2
117.27746;25.75;0.0;1.0;2
119.85325;26.0;0.0;1.0;2
122.43536;26.25;0.0;1.0;2
125.01972;26.5;0.0;1.0;2
127.60544;26.75;0.0;1.0;2
130.20082;27.0;0.0;1.0;2
132.80888;27.25;0.0;1.0;2
135.41558;27.5;0.0;1.0;2
138.02871;27.75;0.0;1.0;2
140.64478;28.0;0.0;1.0;2
143.2681;28.25;0.0;1.0;2
145.89345;28.5;0.0;1.0;2
148.52188;28.75;3.0e-323;1.0;2
151.14807;29.0;2.6185e-320;1.0;2
153.78547;29.25;2.1882355e-317;1.0;2
156.42044;29.5;1.762325561e-314;1.0;2
159.04443;29.75;1.3386047930397e-311;1.0;2
161.66691;30.0;9.823896275548965e-309;1.0;2
164.29894;30.25;7.161510854592451e-306;1.0;2
166.9269;30.5;5.011406026978138e-303;1.0;2
169.54744;30.75;3.338945580442476e-300;1.0;2
172.17555;31.0;2.1983892478703626e-297;1.0;2
174.79988;31.25;1.3907348344505011e-294;1.0;2
177.42341;31.5;8.516166565081398e-292;1.0;2
180.05013;31.75;5.097115631856996e-289;1.0;2
182.67453;32.0;2.942072235122592e-286;1.0;2
185.30124;32.25;1.6561601527833676e-283;1.0;2
187.92791;32.5;9.040522365621192e-281;1.0;2
190.5591;32.75;4.837762250026033e-278;1.0;2
193.18794;33.0;2.496403933493513e-275;1.0;2
195.81724;33.25;1.2506003096291231e-272;1.0;2
198.4496;33.5;6.11925368239641e-270;1.0;2
201.07316;33.75;2.8443334645013594e-267;1.0;2
203.70007;34.0;1.2922859736070374e-264;1.0;2
206.32994;34.25;5.733110451194014e-262;1.0;2
208.95363;34.5;2.4316462094749696e-259;1.0;2
211.57764;34.75;1.001020285877524e-256;1.0;2
214.20311;35.0;4.009960957789405e-254;1.0;2
216.82669;35.25;1.551223976030556e-251;1.0;2
219.4497;35.5;5.812547618776335e-249;1.0;2
222.07375;35.75;2.1173485150800956e-246;1.0;2
224.6934;36.0;7.407425944480223e-244;1.0;2
227.31428;36.25;2.5204764246336358e-241;1.0;2
229.93817;36.5;8.373859024758272e-239;1.0;2
232.55546;36.75;2.659431351423251e-236;1.0;2
235.17669;37.0;8.263564231309074e-234;1.0;2
237.79109;37.25;2.453820744312065e-231;1.0;2
240.40872;37.5;7.117983896924358e-229;1.0;2
243.01909;37.75;1.971841606493473e-226;1.0;2
245.6302;38.0;5.307900895524771e-224;1.0;2
248.23918;38.25;1.3799039371970612e-221;1.0;2
250.8508;38.5;3.4999474820287145e-219;1.0;2
253.45927;38.75;8.55528546476357e-217;1.0;2
256.06586;39.0;2.021010266332764e-214;1.0;2
258.67727;39.25;4.678878884008889e-212;1.0;2
261.28173;39.5;1.0358883848820836e-209;1.0;2
263.89165;39.75;2.2504416978467982e-207;1.0;2
266.49275;40.0;4.6584888762799625e-205;1.0;2
269.09977;40.25;9.470894292407404e-203;1.0;2
271.70151;40.5;1.8483521337644606e-200;1.0;2
274.30552;40.75;3.516376999271238e-198;1.0;2
276.90529;41.0;6.436351083023636e-196;1.0;2
279.50537;41.25;1.1439498777404586e-193;1.0;2
282.1045;41.5;1.9692997293523677e-191;1.0;2
284.70116;41.75;3.273952297025256e-189;1.0;2
287.29648;42.0;5.268459400483992e-187;1.0;2
289.88859;42.25;8.17692370933771e-185;1.0;2
292.48357;42.5;1.2386048320356696e-182;1.0;2
295.07576;42.75;1.811156124950204e-180;1.0;2
297.66229;43.0;2.54287866762519e-178;1.0;2
300.25521;43.25;3.5078467003551085e-176;1.0;2
302.84371;43.5;4.657635037587135e-174;1.0;2
305.43771;43.75;6.064969342597795e-172;1.0;2
308.02492;44.0;7.568690934684547e-170;1.0;2
310.61192;44.25;9.164855407442143e-168;1.0;2
313.19827;44.5;1.0759579336825671e-165;1.0;2
315.78546;44.75;1.2280631846626656e-163;1.0;2
318.36667;45.0;1.3459125267047747e-161;1.0;2
320.94985;45.25;1.4371302445410769e-159;1.0;2
323.52976;45.5;1.4809947669729886e-157;1.0;2
326.10754;45.75;1.4761105305844333e-155;1.0;2
328.68356;46.0;1.4239937620536972e-153;1.0;2
331.2577;46.25;1.3294005506003753e-151;1.0;2
333.83217;46.5;1.2057719706710392e-149;1.0;2
336.40314;46.75;1.0554736240370242e-147;1.0;2
338.97862;47.0;9.04161287312605e-146;1.0;2
341.5496;47.25;7.462752212182647e-144;1.0;2
344.12417;47.5;6.017894385494817e-142;1.0;2
346.69493;47.75;4.681707167243041e-140;1.0;2
349.26618;48.0;3.539694036550087e-138;1.0;2
351.83278;48.25;2.5787227135162592e-136;1.0;2
354.40405;48.5;1.8385856536698108e-134;1.0;2
356.96612;48.75;1.2538371360992815e-132;1.0;2
359.52981;49.0;8.32677748921339e-131;1.0;2
362.09325;49.25;5.368488456625591e-129;1.0;2
364.65461;49.5;3.3503634602255526e-127;1.0;2
367.21778;49.75;2.0366909655277462e-125;1.0;2
369.77683;50.0;1.1946531144750396e-123;1.0;2
372.33575;50.25;6.805038465301195e-122;1.0;2
374.89447;50.5;3.763967381216316e-120;1.0;2
377.45472;50.75;2.027011052839695e-118;1.0;2
380.01246;51.0;1.0561773308228903e-116;1.0;2
382.5729;51.25;5.367645507308858e-115;1.0;2
385.13126;51.5;2.6412378665544256e-113;1.0;2
387.68467;51.75;1.2530310207455268e-111;1.0;2
390.24101;52.0;5.800085895362772e-110;1.0;2
392.79948;52.25;2.616174292888973e-108;1.0;2
395.35066;52.5;1.1339816916571163e-106;1.0;2
397.90062;52.75;4.76661625102307e-105;1.0;2
400.44929;53.0;1.94291173783567e-103;1.0;2
402.99855;53.25;7.700654454327928e-102;1.0;2
405.54955;53.5;2.9726076610398675e-100;1.0;2
408.09655;53.75;1.1084844165145887e-98;1.0;2
410.63791;54.0;3.984398426358793e-97;1.0;2
413.18787;54.25;1.4084192623531823e-95;1.0;2
415.73191;54.5;4.797342212145198e-94;1.0;2
418.2771;54.75;1.5902389853075103e-92;1.0;2
420.81875;55.0;5.097214430385452e-91;1.0;2
423.36814;55.25;1.6042218219684393e-89;1.0;2
425.91102;55.5;4.8626732246841256e-88;1.0;2
428.45324;55.75;1.4309558399684771e-86;1.0;2
430.99541;56.0;4.0914335907138943e-85;1.0;2
433.53548;56.25;1.1336119447797612e-83;1.0;2
436.07397;56.5;3.0458978903660214e-82;1.0;2
438.611;56.75;7.938129717348145e-81;1.0;2
441.14511;57.0;2.0030429205262184e-79;1.0;2
443.68089;57.25;4.922436030790715e-78;1.0;2
446.2171;57.5;1.1762301389753934e-76;1.0;2
448.75037;57.75;2.7215348812396357e-75;1.0;2
451.28638;58.0;6.1405232897361976e-74;1.0;2
453.81795;58.25;1.3392062223926798e-72;1.0;2
456.35262;58.5;2.8492920019156937e-71;1.0;2
458.88378;58.75;5.86697144007545e-70;1.0;2
461.41813;59.0;1.178577549251631e-68;1.0;2
463.94864;59.25;2.290657053148247e-67;1.0;2
466.47696;59.5;4.3162253395427186e-66;1.0;2
469.00322;59.75;7.886547926643075e-65;1.0;2
471.52882;60.0;1.3996767022115522e-63;1.0;2
474.05852;60.25;2.4258031714809495e-62;1.0;2
476.58194;60.5;4.057916842938321e-61;1.0;2
479.10886;60.75;6.624186111793748e-60;1.0;2
481.63597;61.0;1.0513033458778278e-58;1.0;2
484.1589;61.25;1.6145174818254546e-57;1.0;2
486.68327;61.5;2.4140111218230508e-56;1.0;2
489.20718;61.75;3.506923402231331e-55;1.0;2
491.72796;62.0;4.936288763007652e-54;1.0;2
494.24817;62.25;6.750803252287816e-53;1.0;2
496.76798;62.5;8.971698376470426e-52;1.0;2
499.29372;62.75;1.1661118518011914e-50;1.0;2
501.82077;63.0;1.47523678523731e-49;1.0;2
504.34814;63.25;1.8146611600464865e-48;1.0;2
506.88204;63.5;2.1835822603848472e-47;1.0;2
509.41394;63.75;2.5486703158552708e-46;1.0;2
511.94621;64.0;2.892269195084122e-45;1.0;2
514.48086;64.25;3.197141788363778e-44;1.0;2
517.0203;64.5;3.4500293630048263e-43;1.0;2
519.55775;64.75;3.6111263155898624e-42;1.0;2
522.098;65.0;3.6824829587441604e-41;1.0;2
524.63742;65.25;3.6463753407127688e-40;1.0;2
527.17773;65.5;3.5113856964895267e-39;1.0;2
529.71911;65.75;3.288876172705054e-38;1.0;2
532.26389;66.0;3.0021071745263473e-37;1.0;2
534.81931;66.25;2.686849423167598e-36;1.0;2
537.46834;66.5;2.527104375540154e-35;1.0;2
540.30139;66.75;2.6830782602049933e-34;1.0;2
543.18232;67.0;2.858236713592678e-33;1.0;2
545.88281;67.25;2.539015104282137e-32;1.0;2
548.50058;67.5;2.045227690294456e-31;1.0;2
551.05273;67.75;1.518352844947897e-30;1.0;2
553.56274;68.0;1.0601490257647757e-29;1.0;2
556.04384;68.25;7.041903871263379e-29;1.0;2
558.51592;68.5;4.520720320963693e-28;1.0;2
560.9793;68.75;2.8064086639280865e-27;1.0;2
563.43527;69.0;1.6867474394268098e-26;1.0;2
565.88831;69.25;9.849165928907496e-26;1.0;2
568.33994;69.5;5.593772290665555e-25;1.0;2
570.79396;69.75;3.098334145256212e-24;1.0;2
573.24885;70.0;1.6718073792757538e-23;1.0;2
575.70523;70.25;8.791173475516808e-23;1.0;2
578.16212;70.5;4.502028851633512e-22;1.0;2
580.61789;70.75;2.2428706517843666e-21;1.0;2
583.07657;71.0;1.0898492506780992e-20;1.0;2
585.53958;71.25;5.1693966478254567e-20;1.0;2
588.00179;71.5;2.3855648036808013e-19;1.0;2
590.46976;71.75;1.0753618102612485e-18;1.0;2
592.939;72.0;4.72160954048481e-18;1.0;2
595.41124;72.25;2.0212370143716286e-17;1.0;2
597.88869;72.5;8.445821324454238e-17;1.0;2
600.36575;72.75;3.433410324204593e-16;1.0;2
602.84244;73.0;1.3579352695118787e-15;1.0;2
605.31761;73.25;5.222016523811003e-15;1.0;2
607.79459;73.5;1.956086842185343e-14;1.0;2
610.26862;73.75;7.11925780607343e-14;1.0;2
612.75188;74.0;2.5333492455642355e-13;1.0;2
615.23364;74.25;8.764592271293748e-13;1.0;2
617.71594;74.5;2.9511729549661984e-12;1.0;2
620.19807;74.75;9.667861733303534e-12;1.0;2
622.68512;75.0;3.0885998381211775e-11;1.0;2
625.17213;75.25;9.599468506644086e-11;1.0;2
627.65645;75.5;2.899225190006593e-10;1.0;2
630.14512;75.75;8.535211508267988e-10;1.0;2
632.63053;76.0;2.441194761394378e-9;1.0;2
635.12049;76.25;6.8056750464110905e-9;1.0;2
637.60832;76.5;1.8442026503390793e-8;1.0;2
640.0961;76.75;4.861747501389695e-8;1.0;2
642.58608;77.0;1.247922857795558e-7;1.0;2
645.07338;77.25;3.113119300136901e-7;1.0;2
647.56206;77.5;7.559165809643206e-7;1.0;2
650.05102;77.75;1.7858287537839558e-6;1.0;2
652.53793;78.0;4.101633127690694e-6;1.0;2
655.0239;78.25;9.16236490035951e-6;1.0;2
657.50902;78.5;1.990754225660232e-5;1.0;2
659.99422;78.75;4.2084159475802205e-5;1.0;2
662.47684;79.0;8.649293431471659e-5;1.0;2
664.95285;79.25;0.00017264806551076767;1.0;2
667.43538;79.5;0.00033593432916313037;1.0;2
669.91293;79.75;0.0006351969532153018;1.0;2
672.39253;80.0;0.001169310396251305;1.0;2
674.87294;80.25;0.0020949108293788735;1.0;2
677.35116;80.5;0.003650221521252396;1.0;2
679.8299;80.75;0.006189656429672665;1.0;2
682.30668;81.0;0.01020912152616352;1.0;2
684.78315;81.25;0.01638497448796184;1.0;2
687.25938;81.5;0.02558871526402508;1.0;2
689.73247;81.75;0.03886816127143876;1.0;2
692.20669;82.0;0.0574658936977199;1.0;2
694.67856;82.25;0.08265457109142682;1.0;2
697.15027;82.5;0.11569696153188498;1.0;2
699.62215;82.75;0.1576140121270469;1.0;2
702.09256;83.0;0.20893235754604056;1.0;2
704.56017;83.25;0.2694754619773674;1.0;2
707.03067;83.5;0.3383682243300814;1.0;2
709.50245;83.75;0.41354473476069603;1.0;2
711.97357;84.0;0.49186415366038516;1.0;2
714.4421;84.25;0.5692748785018472;1.0;2
716.90541;84.5;0.641122766659242;1.0;2
719.3678;84.75;0.7028078953267524;1.0;2
721.82323;85.0;0.7498365135255315;1.0;2
724.28976;85.25;0.7789479817923308;1.0;2
726.76832;85.5;0.7875956361053792;1.0;2
729.25063;85.75;0.7748577816234228;1.0;2
731.7324;86.0;0.7417434723271902;1.0;2
734.20734;86.25;0.691034109903726;1.0;2
736.67687;86.5;0.626656177298891;1.0;2
739.14031;86.75;0.5532700445779357;1.0;2
741.59726;87.0;0.475687210908301;1.0;2
744.05303;87.25;0.3981943241043317;1.0;2
746.50514;87.5;0.3246162925243907;1.0;2
748.95361;87.75;0.25774978851555663;1.0;2
751.40039;88.0;0.19931367200790034;1.0;2
753.85354;88.25;0.1499635175182151;1.0;2
756.30468;88.5;0.10988414349436658;1.0;2
758.76648;88.75;0.07827548197378724;1.0;2
761.22803;89.0;0.05427958758892007;1.0;2
763.69663;89.25;0.03659716025950678;1.0;2
766.16936;89.5;0.0239983244685375;1.0;2
768.64942;89.75;0.01529388774112187;1.0;2
771.12968;90.0;0.009483460183343157;1.0;2
773.61073;90.25;0.005720990426730929;1.0;2
776.09174;90.5;0.0033581425574048963;1.0;2
778.57379;90.75;0.0019175321151022585;1.0;2
781.05945;91.0;0.0010644281965057685;1.0;2
783.53942;91.25;0.0005756939501572618;1.0;2
786.02216;91.5;0.0003027463745702682;1.0;2
788.50419;91.75;0.0001549368255345086;1.0;2
790.98616;92.0;7.715216513683659e-5;1.0;2
793.46368;92.25;3.743064602341469e-5;1.0;2
795.93958;92.5;1.767978620719246e-5;1.0;2
798.41666;92.75;8.123289674346274e-6;1.0;2
800.88747;93.0;3.639522213173711e-6;1.0;2
803.36142;93.25;1.585290156714572e-6;1.0;2
805.8379;93.5;6.713878789276097e-7;1.0;2
808.31103;93.75;2.770322936228719e-7;1.0;2
810.78661;94.0;1.111435635950021e-7;1.0;2
813.25832;94.25;4.3456829323628265e-8;1.0;2
815.73342;94.5;1.6514183638652893e-8;1.0;2
818.21009;94.75;6.103163286863673e-9;1.0;2
820.68899;95.0;2.192851511792686e-9;1.0;2
823.16444;95.25;7.677983396337042e-10;1.0;2
825.64309;95.5;2.6124396380449556e-10;1.0;2
828.12127;95.75;8.651276085900448e-11;1.0;2
830.59921;96.0;2.788107009987743e-11;1.0;2
833.07856;96.25;8.737721761071587e-12;1.0;2
835.55949;96.5;2.6625052759409905e-12;1.0;2
838.03628;96.75;7.910328873259564e-13;1.0;2
840.51157;97.0;2.288700817932565e-13;1.0;2
842.98374;97.25;6.454454331131982e-14;1.0;2
845.4585;97.5;1.7690501371036233e-14;1.0;2
847.93537;97.75;4.713095172677249e-15;1.0;2
850.41111;98.0;1.2226499406065688e-15;1.0;2
852.88412;98.25;3.09125109487488e-16;1.0;2
855.3599;98.5;7.594064331328898e-17;1.0;2
857.83256;98.75;1.8187584086793052e-17;1.0;2
860.30519;99.0;4.239195070536521e-18;1.0;2
862.77704;99.25;9.620487488600874e-19;1.0;2
865.24653;99.5;2.1278950801445517e-19;1.0;2
867.72171;99.75;4.564392684591735e-20;1.0;2
870.19252;100.0;9.554397279390925e-21;1.0;2
872.66633;100.25;1.9426520862698156e-21;1.0;2
875.1419;100.5;3.8394665300475013e-22;1.0;2
877.62162;100.75;7.363914077533185e-23;1.0;2
880.09775;101.0;1.3776629692306435e-23;1.0;2
882.57512;101.25;2.505939445674269e-24;1.0;2
885.05163;101.5;4.438295094032266e-25;1.0;2
887.52849;101.75;7.647441219526846e-26;1.0;2
890.00436;102.0;1.2831819676925505e-26;1.0;2
892.48023;102.25;2.0952198027166617e-27;1.0;2
894.95567;102.5;3.33027386743186e-28;1.0;2
897.42963;102.75;5.15693687304967e-29;1.0;2
899.90164;103.0;7.78293944079467e-30;1.0;2
902.37326;103.25;1.1434941468675034e-30;1.0;2
