#EXPORTTYPE:DATA SINGLE
#FTYPE:ANSI
#IDENTITY:005922
#DECIMAL:POINT
#SEPARATOR:SEMICOLON
#MTYPE:DSC
#PROJECT:
#TEMPCAL:TCALZERO.TCX
#SENSITIVITY:SENSZERO.EXX
#LABORATORY:13
#REMARK:
#SAMPLE:2
#SAMPLE MASS /mg:7.28
#REFERENCE:
#REFERENCE MASS /mg:0
#TYPE OF CRUCIBLE:DSC/TG pan Al2O3
#SAMPLE CRUCIBLE MASS /mg:0
#REFERENCE CRUCIBLE MASS /mg:0
#DSC RANGE /�V:5000
#TG RANGE /mg:5000
#TAU-R:---
#CORR. CODE:020
#EXO:+1
#RANGE:35�C/00:00/35�C/10,0(K/min)/920�C/
#SEGMENT:S1-2/2
#SEG. 1:35�C/00:15/35�C
#SEG. 2:35�C/10,0(K/min)/920�C

##Temp./�C;Time/min;DSC/(uV/mg);Sensit./(uV/mW);Segment
34.22108;15.0;1.449999031178984e-52;1.0;2
34.21049;15.25;1.4439425843540056e-52;1.0;2
34.25831;15.5;1.471492451408115e-52;1.0;2
34.4492;15.75;1.5867814225827054e-52;1.0;2
34.84544;16.0;1.8555978222422343e-52;1.0;2
35.4671;16.25;2.371522361721993e-52;1.0;2
36.30742;16.5;3.3027213983157124e-52;1.0;2
37.34251;16.75;4.963437246098535e-52;1.0;2
38.55148;17.0;7.980457910315598e-52;1.0;2
39.90639;17.25;1.3573083618262465e-51;1.0;2
41.38813;17.5;2.4228439343728685e-51;1.0;2
42.97527;17.75;4.499702033119069e-51;1.0;2
44.65488;18.0;8.648290423220087e-51;1.0;2
46.42406;18.25;1.7176924017364706e-50;1.0;2
48.26587;18.5;3.501501046239197e-50;1.0;2
50.19397;18.75;7.362518294275978e-50;1.0;2
52.17875;19.0;1.5782964091087419e-49;1.0;2
54.22524;19.25;3.45525638038761e-49;1.0;2
56.32557;19.5;7.700034617625931e-49;1.0;2
58.4711;19.75;1.7406282562483473e-48;1.0;2
60.6614;20.0;3.98994989914525e-48;1.0;2
62.89915;20.25;9.281795250069607e-48;1.0;2
65.16764;20.5;2.1771462097860073e-47;1.0;2
67.4673;20.75;5.149260541086896e-47;1.0;2
69.7915;21.0;1.224818241606877e-46;1.0;2
72.14683;21.25;2.936838142251032e-46;1.0;2
74.51336;21.5;7.045534916673972e-46;1.0;2
76.90669;21.75;1.7007498484299662e-45;1.0;2
79.31675;22.0;4.1153326448784343e-45;1.0;2
81.75552;22.25;1.0024634998825294e-44;1.0;2
84.20921;22.5;2.4456813018807495e-44;1.0;2
86.67746;22.75;5.974634051058743e-44;1.0;2
89.17272;23.0;1.467965832678128e-43;1.0;2
91.68109;23.25;3.6090807960285955e-43;1.0;2
94.20287;23.5;8.879157915916864e-43;1.0;2
96.73827;23.75;2.185974585653879e-42;1.0;2
99.28467;24.0;5.3800434645221427e-42;1.0;2
101.84424;24.25;1.3246495886389353e-41;1.0;2
104.40953;24.5;3.2541030904184555e-41;1.0;2
106.97935;24.75;7.972315105888416e-41;1.0;2
109.55263;25.0;1.947106520903922e-40;1.0;2
112.12624;25.25;4.735558777659514e-40;1.0;2
114.70139;25.5;1.147383092323327e-39;1.0;2
117.27746;25.75;2.768892741612081e-39;1.0;2
119.85325;26.0;6.65250744030351e-39;1.0;2
122.43536;26.25;1.594832104586827e-38;1.0;2
125.01972;26.5;3.8096669392068003e-38;1.0;2
127.60544;26.75;9.064989275228039e-38;1.0;2
130.20082;27.0;2.1545282907140644e-37;1.0;2
132.80888;27.25;5.119819093767921e-37;1.0;2
135.41558;27.5;1.2107052733038188e-36;1.0;2
138.02871;27.75;2.8563740457564916e-36;1.0;2
140.64478;28.0;6.715468202372182e-36;1.0;2
143.2681;28.25;1.5755145910871855e-35;1.0;2
145.89345;28.5;3.6821902338886363e-35;1.0;2
148.52188;28.75;8.575697129226515e-35;1.0;2
151.14807;29.0;1.986863287307867e-34;1.0;2
153.78547;29.25;4.598971143539209e-34;1.0;2
156.42044;29.5;1.0588944103470087e-33;1.0;2
159.04443;29.75;2.4187090410846116e-33;1.0;2
161.66691;30.0;5.497461377076899e-33;1.0;2
164.29894;30.25;1.247622508829358e-32;1.0;2
166.9269;30.5;2.815132062319316e-32;1.0;2
169.54744;30.75;6.309154911272599e-32;1.0;2
172.17555;31.0;1.4109286701192427e-31;1.0;2
174.79988;31.25;3.1375208886577945e-31;1.0;2
177.42341;31.5;6.944086403364135e-31;1.0;2
180.05013;31.75;1.5314844942051542e-30;1.0;2
182.67453;32.0;3.36014157095999e-30;1.0;2
185.30124;32.25;7.344328106618202e-30;1.0;2
187.92791;32.5;1.5980477052634738e-29;1.0;2
190.5591;32.75;3.466185005555617e-29;1.0;2
193.18794;33.0;7.479243504088657e-29;1.0;2
195.81724;33.25;1.6068179438919465e-28;1.0;2
198.4496;33.5;3.439562609811688e-28;1.0;2
201.07316;33.75;7.31112977912301e-28;1.0;2
203.70007;34.0;1.548578314120909e-27;1.0;2
206.32994;34.25;3.268088700136377e-27;1.0;2
208.95363;34.5;6.853978958586902e-27;1.0;2
211.57764;34.75;1.4311440800514085e-26;1.0;2
214.20311;35.0;2.976134396475089e-26;1.0;2
216.82669;35.25;6.158076381675445e-26;1.0;2
219.4497;35.5;1.2683017109592162e-25;1.0;2
222.07375;35.75;2.6012202909614273e-25;1.0;2
224.6934;36.0;5.304760136968762e-25;1.0;2
227.31428;36.25;1.077350690361193e-24;1.0;2
229.93817;36.5;2.17999459914686e-24;1.0;2
232.55546;36.75;4.383728289338821e-24;1.0;2
235.17669;37.0;8.785094707904731e-24;1.0;2
237.79109;37.25;1.7495511381402416e-23;1.0;2
240.40872;37.5;3.47167792474139e-23;1.0;2
243.01909;37.75;6.845365035615713e-23;1.0;2
245.6302;38.0;1.3440303376089112e-22;1.0;2
248.23918;38.25;2.6257675774771587e-22;1.0;2
250.8508;38.5;5.110571073546611e-22;1.0;2
253.45927;38.75;9.894820036121447e-22;1.0;2
256.06586;39.0;1.9064128417357094e-21;1.0;2
258.67727;39.25;3.661216563945636e-21;1.0;2
261.28173;39.5;6.988086705459779e-21;1.0;2
263.89165;39.75;1.3297036721061034e-20;1.0;2
266.49275;40.0;2.5135653609613832e-20;1.0;2
269.09977;40.25;4.7373395626088936e-20;1.0;2
271.70151;40.5;8.877786224175766e-20;1.0;2
274.30552;40.75;1.6572787639558303e-19;1.0;2
276.90529;41.0;3.0770291639239273e-19;1.0;2
279.50537;41.25;5.688365472277991e-19;1.0;2
282.1045;41.5;1.0467298043759011e-18;1.0;2
284.70116;41.75;1.916557238298456e-18;1.0;2
287.29648;42.0;3.492750921371779e-18;1.0;2
289.88859;42.25;6.332705074411039e-18;1.0;2
292.48357;42.5;1.1439136885837022e-17;1.0;2
295.07576;42.75;2.0559823733054863e-17;1.0;2
297.66229;43.0;3.674472726879989e-17;1.0;2
300.25521;43.25;6.547781854042036e-17;1.0;2
302.84371;43.5;1.1605630355546267e-16;1.0;2
305.43771;43.75;2.0505485548389868e-16;1.0;2
308.02492;44.0;3.6018729140814076e-16;1.0;2
310.61192;44.25;6.299029520327316e-16;1.0;2
313.19827;44.5;1.0966435527018208e-15;1.0;2
315.78546;44.75;1.901264045864119e-15;1.0;2
318.36667;45.0;3.2777827089581886e-15;1.0;2
320.94985;45.25;5.628745125601994e-15;1.0;2
323.52976;45.5;9.617490677963557e-15;1.0;2
326.10754;45.75;1.6354581860894606e-14;1.0;2
328.68356;46.0;2.7681010970630812e-14;1.0;2
331.2577;46.25;4.6631846609411263e-14;1.0;2
333.83217;46.5;7.822356358529844e-14;1.0;2
336.40314;46.75;1.3056180405641194e-13;1.0;2
338.97862;47.0;2.1717523059927206e-13;1.0;2
341.5496;47.25;3.5937421389324465e-13;1.0;2
344.12417;47.5;5.925367458612598e-13;1.0;2
346.69493;47.75;9.720563904332997e-13;1.0;2
349.26618;48.0;1.5879566117541736e-12;1.0;2
351.83278;48.25;2.5806865179540606e-12;1.0;2
354.40405;48.5;4.1797193553459995e-12;1.0;2
356.96612;48.75;6.728984985831261e-12;1.0;2
359.52981;49.0;1.07900677829762e-11;1.0;2
362.09325;49.25;1.722740597853135e-11;1.0;2
364.65461;49.5;2.7377524799114364e-11;1.0;2
367.21778;49.75;4.333640415486292e-11;1.0;2
369.77683;50.0;6.825540032006822e-11;1.0;2
372.33575;50.25;1.0704313850725909e-10;1.0;2
374.89447;50.5;1.671526758118864e-10;1.0;2
377.45472;50.75;2.599740124557697e-10;1.0;2
380.01246;51.0;4.0244545667453333e-10;1.0;2
382.5729;51.25;6.20627434417486e-10;1.0;2
385.13126;51.5;9.526862193362945e-10;1.0;2
387.68467;51.75;1.4549987096916565e-9;1.0;2
390.24101;52.0;2.213802648073702e-9;1.0;2
392.79948;52.25;3.355183177643787e-9;1.0;2
395.35066;52.5;5.057493537511558e-9;1.0;2
397.90062;52.75;7.589784754625439e-9;1.0;2
400.44929;53.0;1.1339567248877635e-8;1.0;2
402.99855;53.25;1.6871969353692355e-8;1.0;2
405.54955;53.5;2.5004183515052385e-8;1.0;2
408.09655;53.75;3.687696766520434e-8;1.0;2
410.63791;54.0;5.411219060391497e-8;1.0;2
413.18787;54.25;7.917031854828583e-8;1.0;2
415.73191;54.5;1.1524260648803617e-7;1.0;2
418.2771;54.75;1.6707267817669266e-7;1.0;2
420.81875;55.0;2.4107093150146893e-7;1.0;2
423.36814;55.25;3.4676358588282803e-7;1.0;2
425.91102;55.5;4.962351166726972e-7;1.0;2
428.45324;55.75;7.070867574126228e-7;1.0;2
430.99541;56.0;1.0032906838266997e-6;1.0;2
433.53548;56.25;1.4171946530952052e-6;1.0;2
436.07397;56.5;1.9930378897452894e-6;1.0;2
438.611;56.75;2.7905846725020524e-6;1.0;2
441.14511;57.0;3.889457625206248e-6;1.0;2
443.68089;57.25;5.399575223075853e-6;1.0;2
446.2171;57.5;7.465088000421997e-6;1.0;2
448.75037;57.75;1.0273793415856064e-5;1.0;2
451.28638;58.0;1.4085052845699333e-5;1.0;2
453.81795;58.25;1.9219043066742067e-5;1.0;2
456.35262;58.5;2.612486831890972e-5;1.0;2
458.88378;58.75;3.534909414485537e-5;1.0;2
461.41813;59.0;4.764883173373548e-5;1.0;2
463.94864;59.25;6.393181163785417e-5;1.0;2
466.47696;59.5;8.540086520227873e-5;1.0;2
469.00322;59.75;0.00011357926657318101;1.0;2
471.52882;60.0;0.0001504176928927924;1.0;2
474.05852;60.25;0.00019846690850888515;1.0;2
476.58194;60.5;0.00026060032574219395;1.0;2
479.10886;60.75;0.0003408952072007627;1.0;2
481.63597;61.0;0.0004440881447296784;1.0;2
484.1589;61.25;0.0005758713617589809;1.0;2
486.68327;61.5;0.0007437793759577264;1.0;2
489.20718;61.75;0.0009566221798545667;1.0;2
491.72796;62.0;0.0012249056696615201;1.0;2
494.24817;62.25;0.0015618658155068079;1.0;2
496.76798;62.5;0.00198322426251641;1.0;2
499.29372;62.75;0.0025092366599671974;1.0;2
501.82077;63.0;0.0031619752841216577;1.0;2
504.34814;63.25;0.003968087871044677;1.0;2
506.88204;63.5;0.004961865957974608;1.0;2
509.41394;63.75;0.006177575991096293;1.0;2
511.94621;64.0;0.007659339594382335;1.0;2
514.48086;64.25;0.009458796340081977;1.0;2
517.0203;64.5;0.011636735640312472;1.0;2
519.55775;64.75;0.014253906815260918;1.0;2
522.098;65.0;0.017390399404066625;1.0;2
524.63742;65.25;0.021126742522431113;1.0;2
527.17773;65.5;0.025559952862479484;1.0;2
529.71911;65.75;0.03079610792743195;1.0;2
532.26389;66.0;0.03695806926539408;1.0;2
534.81931;66.25;0.0441988089065793;1.0;2
537.46834;66.5;0.05296735303125017;1.0;2
540.30139;66.75;0.06395423078584403;1.0;2
543.18232;67.0;0.07705228641694335;1.0;2
545.88281;67.25;0.0913065624138596;1.0;2
548.50058;67.5;0.10714979566198383;1.0;2
551.05273;67.75;0.12470177747537074;1.0;2
553.56274;68.0;0.14416805743646074;1.0;2
556.04384;68.25;0.16572514406617117;1.0;2
558.51592;68.5;0.1896513404960032;1.0;2
560.9793;68.75;0.21607163100140755;1.0;2
563.43527;69.0;0.24510964943374164;1.0;2
565.88831;69.25;0.27692015648390594;1.0;2
568.33994;69.5;0.31161444707844;1.0;2
570.79396;69.75;0.34932357301297373;1.0;2
573.24885;70.0;0.3900779257044095;1.0;2
575.70523;70.25;0.43390801452536154;1.0;2
578.16212;70.5;0.48077984262135626;1.0;2
580.61789;70.75;0.5306011565174856;1.0;2
583.07657;71.0;0.5833536260900635;1.0;2
585.53958;71.25;0.6389304688409959;1.0;2
588.00179;71.5;0.6970232757530389;1.0;2
590.46976;71.75;0.7575450303384185;1.0;2
592.939;72.0;0.8200946363880015;1.0;2
595.41124;72.25;0.8843689788446917;1.0;2
597.88869;72.5;0.9500308731159521;1.0;2
600.36575;72.75;1.0164856598513634;1.0;2
602.84244;73.0;1.0832411471994612;1.0;2
605.31761;73.25;1.1497371247045594;1.0;2
607.79459;73.5;1.215502845200531;1.0;2
610.26862;73.75;1.2798297385837265;1.0;2
612.75188;74.0;1.342427574121504;1.0;2
615.23364;74.25;1.4024075357818189;1.0;2
617.71594;74.5;1.4592138077982573;1.0;2
620.19807;74.75;1.5122361768930561;1.0;2
622.68512;75.0;1.5610006932783957;1.0;2
625.17213;75.25;1.6048583754882613;1.0;2
627.65645;75.5;1.6432760754963471;1.0;2
630.14512;75.75;1.6759147220509703;1.0;2
632.63053;76.0;1.70229018792033;1.0;2
635.12049;76.25;1.7221680203519798;1.0;2
637.60832;76.5;1.735248224791832;1.0;2
640.0961;76.75;1.7413934649654048;1.0;2
642.58608;77.0;1.7405261130844827;1.0;2
645.07338;77.25;1.7326603565284755;1.0;2
647.56206;77.5;1.7178836979795582;1.0;2
650.05102;77.75;1.6963731650189642;1.0;2
652.53793;78.0;1.668412120651072;1.0;2
655.0239;78.25;1.6343291235238346;1.0;2
657.50902;78.5;1.594525643889044;1.0;2
659.99422;78.75;1.5494447898515828;1.0;2
662.47684;79.0;1.4996478183464885;1.0;2
664.95285;79.25;1.4457850680558202;1.0;2
667.43538;79.5;1.3881465770867287;1.0;2
669.91293;79.75;1.327590944392559;1.0;2
672.39253;80.0;1.2645578960683705;1.0;2
674.87294;80.25;1.199682134589479;1.0;2
677.35116;80.5;1.1336417146414004;1.0;2
679.8299;80.75;1.0669460613889024;1.0;2
682.30668;81.0;1.0002164459159968;1.0;2
684.78315;81.25;0.9339295102382171;1.0;2
687.25938;81.5;0.8685653956619985;1.0;2
689.73247;81.75;0.804636479721844;1.0;2
692.20669;82.0;0.742421376326908;1.0;2
694.67856;82.25;0.6823468769596652;1.0;2
697.15027;82.5;0.6246462050062684;1.0;2
699.62215;82.75;0.5695502244651715;1.0;2
702.09256;83.0;0.5172814948012733;1.0;2
704.56017;83.25;0.4679999775764501;1.0;2
707.03067;83.5;0.42168518284555706;1.0;2
709.50245;83.75;0.3784248019028218;1.0;2
711.97357;84.0;0.3382640396385868;1.0;2
714.4421;84.25;0.3012024627404164;1.0;2
716.90541;84.5;0.2672080427568051;1.0;2
719.3678;84.75;0.23612636783539356;1.0;2
721.82323;85.0;0.207913821253385;1.0;2
724.28976;85.25;0.18224489444410988;1.0;2
726.76832;85.5;0.15900644546916132;1.0;2
729.25063;85.75;0.1381474146890362;1.0;2
731.7324;86.0;0.11954781307928582;1.0;2
734.20734;86.25;0.10308091708526808;1.0;2
736.67687;86.5;0.08855816376429759;1.0;2
739.14031;86.75;0.0758093603552496;1.0;2
741.59726;87.0;0.06466735105614284;1.0;2
744.05303;87.25;0.05495081230974006;1.0;2
746.50514;87.5;0.04652286140842367;1.0;2
748.95361;87.75;0.039243612771703296;1.0;2
751.40039;88.0;0.03297831733575613;1.0;2
753.85354;88.25;0.027592512461150548;1.0;2
756.30468;88.5;0.022999438818526074;1.0;2
758.76648;88.75;0.019080454778401538;1.0;2
761.22803;89.0;0.015767192692884784;1.0;2
763.69663;89.25;0.012970640904896228;1.0;2
766.16936;89.5;0.010624255248505066;1.0;2
768.64942;89.75;0.008662462644069602;1.0;2
771.12968;90.0;0.007034561628394253;1.0;2
773.61073;90.25;0.005689353788022756;1.0;2
776.09174;90.5;0.004582992295968761;1.0;2
778.57379;90.75;0.0036766616366399364;1.0;2
781.05945;91.0;0.002936787782488314;1.0;2
783.53942;91.25;0.0023376157120942433;1.0;2
786.02216;91.5;0.0018527649971556855;1.0;2
788.50419;91.75;0.0014626942626047776;1.0;2
790.98616;92.0;0.0011501293960259821;1.0;2
793.46368;92.25;0.0009011336176183456;1.0;2
795.93958;92.5;0.0007033417104632039;1.0;2
798.41666;92.75;0.0005467099773789099;1.0;2
800.88747;93.0;0.0004235410144223413;1.0;2
803.36142;93.25;0.00032671032853404325;1.0;2
805.8379;93.5;0.00025094642929128746;1.0;2
808.31103;93.75;0.00019205377932187195;1.0;2
810.78661;94.0;0.00014635814845004154;1.0;2
813.25832;94.25;0.00011113885523268155;1.0;2
815.73342;94.5;8.402707565778651e-5;1.0;2
818.21009;94.75;6.326463288940349e-5;1.0;2
820.68899;95.0;4.743012918854267e-5;1.0;2
823.16444;95.25;3.543130424803798e-5;1.0;2
825.64309;95.5;2.6352357527557474e-5;1.0;2
828.12127;95.75;1.9522651651649238e-5;1.0;2
830.59921;96.0;1.4405680809298567e-5;1.0;2
833.07856;96.25;1.0585595452772841e-5;1.0;2
835.55949;96.5;7.745884176454245e-6;1.0;2
838.03628;96.75;5.648281571590698e-6;1.0;2
840.51157;97.0;4.10309005257929e-6;1.0;2
842.98374;97.25;2.9699615330302844e-6;1.0;2
845.4585;97.5;2.1404842180712437e-6;1.0;2
847.93537;97.75;1.5360923255288012e-6;1.0;2
850.41111;98.0;1.0981310041246366e-6;1.0;2
852.88412;98.25;7.822053618791997e-7;1.0;2
855.3599;98.5;5.547400383326765e-7;1.0;2
857.83256;98.75;3.9202676593520274e-7;1.0;2
860.30519;99.0;2.759397718433212e-7;1.0;2
862.77704;99.25;1.9347834414121652e-7;1.0;2
865.24653;99.5;1.3516733405376394e-7;1.0;2
867.72171;99.75;9.397692294400892e-8;1.0;2
870.19252;100.0;6.512098422610394e-8;1.0;2
872.66633;100.25;4.492594541553284e-8;1.0;2
875.1419;100.5;3.08621264981858e-8;1.0;2
877.62162;100.75;2.1102950340157593e-8;1.0;2
880.09775;101.0;1.4380166090466029e-8;1.0;2
882.57512;101.25;9.75810663364539e-9;1.0;2
885.05163;101.5;6.5961495994989135e-9;1.0;2
887.52849;101.75;4.44074824195461e-9;1.0;2
890.00436;102.0;2.978215797943131e-9;1.0;2
892.48023;102.25;1.989400362653926e-9;1.0;2
894.95567;102.5;1.32368646316224e-9;1.0;2
897.42963;102.75;8.774492841261318e-10;1.0;2
899.90164;103.0;5.795226381796903e-10;1.0;2
902.37326;103.25;3.812580656430405e-10;1.0;2
