#EXPORTTYPE:DATA SINGLE
#FTYPE:ANSI
#DECIMAL:POINT
#SEPARATOR:SEMICOLON
#MTYPE:DSC
#PROJECT:
#CORR. FILE:005925_bline_Al2O3_900_7.5_N2_20_air_20.ngb-bs1
#TEMPCAL:TCALZERO.TCX
#SENSITIVITY:SENSZERO.EXX
#LABORATORY:13
#OPERATOR:
#REMARK:
#SAMPLE:4
#SAMPLE MASS /mg:7.42
#MATERIAL:
#REFERENCE:
#REFERENCE MASS /mg:0
#TYPE OF CRUCIBLE:DSC/TG pan Al2O3
#SAMPLE CRUCIBLE MASS /mg:0
#REFERENCE CRUCIBLE MASS /mg:0
#DSC RANGE /V:5000
#TG RANGE /mg:5000
#TAU-R:---
#CORR. CODE:020
#EXO:+1
#RANGE:35C/7,5(K/min)/920�C
#SEGMENT:S1/1
#SEG. 1:35�C/7,5(K/min)/920�C

##Temp./�C;Time/min;DSC/(uV/mg);Sensit./(uV/mW)
802.79867;104.0;1.1890910966378907e-36;1.0
806.51585;104.5;5.403481552688949e-39;1.0
810.23353;105.0;2.0660826519071665e-41;1.0
813.94895;105.5;6.675517882138202e-44;1.0
817.66769;106.0;1.806811962997531e-46;1.0
821.39027;106.5;4.091257782399911e-49;1.0
825.10848;107.0;7.855361343348068e-52;1.0
828.83296;107.5;1.256057602885607e-54;1.0
832.55713;108.0;1.691013829586453e-57;1.0
836.28349;108.5;1.908073227109448e-60;1.0
840.00993;109.0;1.8111468384470116e-63;1.0
843.73851;109.5;1.4404063896903827e-66;1.0
847.46384;110.0;9.698470684804009e-70;1.0
851.17389;110.5;5.667736089675765e-73;1.0
854.88929;111.0;2.7600966446241254e-76;1.0
858.60524;111.5;1.1307045864451652e-79;1.0
862.3222;112.0;3.8924037423553335e-83;1.0
866.0378;112.5;1.1317465189965493e-86;1.0
869.75149;113.0;2.783331656472427e-90;1.0
873.46295;113.5;5.795632646847177e-94;1.0
877.16955;114.0;1.0284396099086979e-97;1.0
880.87456;114.5;1.5441287352423114e-101;1.0
884.58329;115.0;1.9367393664372986e-105;1.0
888.29093;115.5;2.0526880866839662e-109;1.0
891.99326;116.0;1.8584680727362015e-113;1.0
895.69271;116.5;1.429419482561087e-117;1.0
899.39064;117.0;9.310141441385263e-122;1.0
903.08196;117.5;5.2065551295507275e-126;1.0
