#EXPORTTYPE:DATA SINGLE
#FTYPE:ANSI
#DECIMAL:POINT
#SEPARATOR:SEMICOLON
#MTYPE:DSC
#PROJECT:
#CORR. FILE:005925_bline_Al2O3_900_7.5_N2_20_air_20.ngb-bs1
#TEMPCAL:TCALZERO.TCX
#SENSITIVITY:SENSZERO.EXX
#LABORATORY:13
#OPERATOR:
#REMARK:
#SAMPLE:4
#SAMPLE MASS /mg:7.42
#MATERIAL:
#REFERENCE:
#REFERENCE MASS /mg:0
#TYPE OF CRUCIBLE:DSC/TG pan Al2O3
#SAMPLE CRUCIBLE MASS /mg:0
#REFERENCE CRUCIBLE MASS /mg:0
#DSC RANGE /V:5000
#TG RANGE /mg:5000
#TAU-R:---
#CORR. CODE:020
#EXO:+1
#RANGE:35C/7,5(K/min)/920�C
#SEGMENT:S1/1
#SEG. 1:35�C/7,5(K/min)/920�C

##Temp./�C;Time/min;DSC/(uV/mg);Sensit./(uV/mW)
264.2732;32.5;1.0228994089523959e-11;1.0
268.14446;33.0;1.9240544556374376e-11;1.0
272.01558;33.5;3.590647848845606e-11;1.0
275.88229;34.0;6.643645366400641e-11;1.0
279.74731;34.5;1.219310463218919e-10;1.0
283.61204;35.0;2.2202124319340281e-10;1.0
287.47454;35.5;4.0097731988925065e-10;1.0
291.33366;36.0;7.181598397319017e-10;1.0
295.18742;36.5;1.275205367117714e-9;1.0
299.03844;37.0;2.2458309990096743e-9;1.0
302.89008;37.5;3.924905343542925e-9;1.0
306.74185;38.0;6.806199031776302e-9;1.0
310.59553;38.5;1.1714162327127852e-8;1.0
314.44818;39.0;2.000174598401285e-8;1.0
318.30158;39.5;3.3890843381358746e-8;1.0
322.14887;40.0;5.693168094510733e-8;1.0
325.99403;40.5;9.486951793604934e-8;1.0
329.83591;41.0;1.5679825626358945e-7;1.0
333.67614;41.5;2.570968031299986e-7;1.0
337.51342;42.0;4.1814449419892305e-7;1.0
341.34351;42.5;6.742333966324284e-7;1.0
345.16604;43.0;1.0778233784186644e-6;1.0
348.9924;43.5;1.7106074542218622e-6;1.0
352.81507;44.0;2.6929240955307304e-6;1.0
356.63256;44.5;4.204396275662535e-6;1.0
360.4502;45.0;6.514268622192189e-6;1.0
364.26445;45.5;1.0012397267011107e-5;1.0
368.07553;46.0;1.5266525324098538e-5;1.0
371.88493;46.5;2.309670373839839e-5;1.0
375.69218;47.0;3.4669716057713235e-5;1.0
379.50536;47.5;5.167856975544552e-5;1.0
383.31778;48.0;7.643983013037407e-5;1.0
387.12696;48.5;0.0001121689341886679;1.0
390.93715;49.0;0.0001633645652207114;1.0
394.73795;49.5;0.0002359069542459557;1.0
398.53796;50.0;0.00033806139318100003;1.0
402.33673;50.5;0.00048073583597845187;1.0
406.13316;51.0;0.0006783188417794236;1.0
409.93214;51.5;0.0009501016076744928;1.0
413.73369;52.0;0.0013210191943633784;1.0
417.52987;52.5;0.001822031087011331;1.0
421.32731;53.0;0.002494360676045591;1.0
425.12158;53.5;0.0033881520371623858;1.0
428.90907;54.0;0.00456512918242512;1.0
432.69609;54.5;0.006104567914148553;1.0
436.48354;55.0;0.008102116971232568;1.0
440.27147;55.5;0.010672944537232852;1.0
444.06617;56.0;0.013960516938525342;1.0
447.85389;56.5;0.01811456725690261;1.0
451.63731;57.0;0.023321598340778838;1.0
455.42415;57.5;0.029806953251952456;1.0
459.21182;58.0;0.03781180427301318;1.0
462.99486;58.5;0.04759307393047082;1.0
466.78031;59.0;0.05946418410395563;1.0
470.55442;59.5;0.07369241562563922;1.0
474.32873;60.0;0.09064524346067258;1.0
478.10582;60.5;0.11068270464780068;1.0
481.87747;61.0;0.13410399000212506;1.0
485.65156;61.5;0.1612905304517171;1.0
489.42355;62.0;0.19252378870420536;1.0
493.19251;62.5;0.22806358958071726;1.0
496.96454;63.0;0.2681899879444292;1.0
500.74402;63.5;0.3131211195584733;1.0
504.52424;64.0;0.3628568619584933;1.0
508.30342;64.5;0.41733205128991885;1.0
512.08816;65.0;0.4764878146299574;1.0
515.87489;65.5;0.5399846781191684;1.0
519.66547;66.0;0.6074209566990068;1.0
523.46282;66.5;0.67826966199082;1.0
527.26785;67.0;0.751816755857915;1.0
531.11107;67.5;0.8277843330899158;1.0
535.00133;68.0;0.9053199262140256;1.0
538.92818;68.5;0.9829941583429028;1.0
542.74282;69.0;1.0565972733505307;1.0
546.55013;69.5;1.126931158265522;1.0
550.38302;70.0;1.193253500995826;1.0
554.18429;70.5;1.2532933384592089;1.0
557.93544;71.0;1.3057493913500773;1.0
561.66284;71.5;1.3501258533104323;1.0
565.36965;72.0;1.3856861553132944;1.0
569.06301;72.5;1.411876347697283;1.0
572.75413;73.0;1.4282825875057243;1.0
576.45703;73.5;1.4345784611590753;1.0
580.16107;74.0;1.4305574724159218;1.0
583.86165;74.5;1.4163207168177636;1.0
587.57162;75.0;1.3921005230815091;1.0
591.28702;75.5;1.3583805774442421;1.0
595.01128;76.0;1.3157888469886339;1.0
598.7338;76.5;1.2653047000816515;1.0
602.46202;77.0;1.207839468966626;1.0
606.19016;77.5;1.1445970346496825;1.0
609.92198;78.0;1.0767060872925414;1.0
613.6602;78.5;1.0053346261269944;1.0
617.39442;79.0;0.9319075598527825;1.0
621.12911;79.5;0.8575290381352078;1.0
624.86455;80.0;0.7833112692159993;1.0
628.59634;80.5;0.7103615847733139;1.0
632.32544;81.0;0.6395599942471337;1.0
636.05278;81.5;0.5716551889256838;1.0
639.77706;82.0;0.5072957184423739;1.0
643.49529;82.5;0.44700840027948197;1.0
647.21445;83.0;0.3910218142096071;1.0
650.93258;83.5;0.33958449762656057;1.0
654.64953;84.0;0.2927935981826812;1.0
658.36834;84.5;0.25060436055532953;1.0
662.08907;85.0;0.21292325424515207;1.0
665.81225;85.5;0.17957643549254973;1.0
669.52587;86.0;0.1504232777795435;1.0
673.23455;86.5;0.12512466354953142;1.0
676.93171;87.0;0.10339409542496392;1.0
680.62133;87.5;0.08486105631922924;1.0
684.30083;88.0;0.06919317998469363;1.0
687.97511;88.5;0.05603528500550117;1.0
691.6386;89.0;0.0450881381614907;1.0
695.29824;89.5;0.036033378284023705;1.0
698.95684;90.0;0.028597034092579278;1.0
702.6104;90.5;0.022543829941939608;1.0
706.27711;91.0;0.017631963438900878;1.0
709.94662;91.5;0.013690559137782946;1.0
713.63249;92.0;0.010542875938643271;1.0
717.33109;92.5;0.008053589103558016;1.0
721.03893;93.0;0.006103723810097723;1.0
724.75496;93.5;0.004589731626641337;1.0
728.46765;94.0;0.0034272414987204618;1.0
732.1838;94.5;0.0025400054562768086;1.0
735.89875;95.0;0.001869034854224132;1.0
739.61251;95.5;0.0013655123741027108;1.0
743.32685;96.0;0.0009903875502709175;1.0
747.03878;96.5;0.0007132809269001232;1.0
750.74775;97.0;0.0005101406117496964;1.0
754.45156;97.5;0.0003624012490243908;1.0
758.16385;98.0;0.0002553929345918974;1.0
761.88054;98.5;0.0001786068675546121;1.0
765.60308;99.0;0.00012393212061823872;1.0
769.32759;99.5;8.535353822343469e-5;1.0
773.04714;100.0;5.8387013442394376e-5;1.0
776.76682;100.5;3.965049057900861e-5;1.0
780.48636;101.0;2.6731950773225163e-5;1.0
784.20287;101.5;1.789779753342937e-5;1.0
787.92078;102.0;1.1894598138199094e-5;1.0
791.63775;102.5;7.848601896048813e-6;1.0
795.3552;103.0;5.141132284479624e-6;1.0
799.075;103.5;3.342359667588366e-6;1.0
802.79867;104.0;2.1562106000152048e-6;1.0
806.51585;104.5;1.3819926201619235e-6;1.0
810.23353;105.0;8.793082974365697e-7;1.0
813.94895;105.5;5.555786375022491e-7;1.0
817.66769;106.0;3.483517642929835e-7;1.0
821.39027;106.5;2.1673105198518662e-7;1.0
825.10848;107.0;1.339399477307346e-7;1.0
828.83296;107.5;8.210780619013388e-8;1.0
832.55713;108.0;4.9970303114156454e-8;1.0
836.28349;108.5;3.0181829092285014e-8;1.0
840.00993;109.0;1.809698623510337e-8;1.0
843.73851;109.5;1.0768828328090634e-8;1.0
847.46384;110.0;6.364429130589166e-9;1.0
851.17389;110.5;3.742315917105563e-9;1.0
854.88929;111.0;2.18293943824137e-9;1.0
858.60524;111.5;1.264032132606758e-9;1.0
862.3222;112.0;7.265380607719459e-10;1.0
866.0378;112.5;4.146639189737056e-10;1.0
869.75149;113.0;2.3502386155912597e-10;1.0
873.46295;113.5;1.3229152073930204e-10;1.0
877.16955;114.0;7.398475860796099e-11;1.0
880.87456;114.5;4.108925225786207e-11;1.0
884.58329;115.0;2.2642333324613598e-11;1.0
888.29093;115.5;1.2389489331695044e-11;1.0
891.99326;116.0;6.7364500011569115e-12;1.0
895.69271;116.5;3.638236527124191e-12;1.0
899.39064;117.0;1.951372322245698e-12;1.0
903.08196;117.5;1.0403067258898843e-12;1.0
