#EXPORTTYPE:DATA SINGLE
#FTYPE:ANSI
#DECIMAL:POINT
#SEPARATOR:SEMICOLON
#MTYPE:DSC
#PROJECT:
#CORR. FILE:005925_bline_Al2O3_900_7.5_N2_20_air_20.ngb-bs1
#TEMPCAL:TCALZERO.TCX
#SENSITIVITY:SENSZERO.EXX
#LABORATORY:13
#OPERATOR:
#REMARK:
#SAMPLE:4
#SAMPLE MASS /mg:7.42
#MATERIAL:
#REFERENCE:
#REFERENCE MASS /mg:0
#TYPE OF CRUCIBLE:DSC/TG pan Al2O3
#SAMPLE CRUCIBLE MASS /mg:0
#REFERENCE CRUCIBLE MASS /mg:0
#DSC RANGE /V:5000
#TG RANGE /mg:5000
#TAU-R:---
#CORR. CODE:020
#EXO:+1
#RANGE:35C/7,5(K/min)/920�C
#SEGMENT:S1/1
#SEG. 1:35�C/7,5(K/min)/920�C

##Temp./�C;Time/min;DSC/(uV/mg);Sensit./(uV/mW)
787.92078;102.0;0.0;1.0
791.63775;102.5;0.0;1.0
795.3552;103.0;0.0;1.0
799.075;103.5;0.0;1.0
802.79867;104.0;0.0;1.0
806.51585;104.5;0.0;1.0
810.23353;105.0;0.0;1.0
813.94895;105.5;0.0;1.0
817.66769;106.0;0.0;1.0
821.39027;106.5;0.0;1.0
825.10848;107.0;0.0;1.0
828.83296;107.5;0.0;1.0
832.55713;108.0;0.0;1.0
836.28349;108.5;0.0;1.0
840.00993;109.0;0.0;1.0
843.73851;109.5;0.0;1.0
847.46384;110.0;0.0;1.0
851.17389;110.5;0.0;1.0
854.88929;111.0;0.0;1.0
858.60524;111.5;0.0;1.0
862.3222;112.0;0.0;1.0
866.0378;112.5;0.0;1.0
869.75149;113.0;0.0;1.0
873.46295;113.5;0.0;1.0
877.16955;114.0;0.0;1.0
880.87456;114.5;0.0;1.0
884.58329;115.0;0.0;1.0
888.29093;115.5;0.0;1.0
891.99326;116.0;0.0;1.0
895.69271;116.5;0.0;1.0
899.39064;117.0;0.0;1.0
903.08196;117.5;0.0;1.0
