#EXPORTTYPE:DATA SINGLE
#FTYPE:ANSI
#DECIMAL:POINT
#SEPARATOR:SEMICOLON
#MTYPE:DSC
#PROJECT:
#CORR. FILE:005925_bline_Al2O3_900_7.5_N2_20_air_20.ngb-bs1
#TEMPCAL:TCALZERO.TCX
#SENSITIVITY:SENSZERO.EXX
#LABORATORY:13
#OPERATOR:
#REMARK:
#SAMPLE:4
#SAMPLE MASS /mg:7.42
#MATERIAL:
#REFERENCE:
#REFERENCE MASS /mg:0
#TYPE OF CRUCIBLE:DSC/TG pan Al2O3
#SAMPLE CRUCIBLE MASS /mg:0
#REFERENCE CRUCIBLE MASS /mg:0
#DSC RANGE /V:5000
#TG RANGE /mg:5000
#TAU-R:---
#CORR. CODE:020
#EXO:+1
#RANGE:35C/7,5(K/min)/920�C
#SEGMENT:S1/1
#SEG. 1:35�C/7,5(K/min)/920�C

##Temp./�C;Time/min;DSC/(uV/mg);Sensit./(uV/mW)
97.22127;11.0;5.072015116560072e-114;1.0
101.0636;11.5;2.0068841917607173e-112;1.0
104.91793;12.0;7.824616885748807e-111;1.0
108.78251;12.5;3.0004178824002415e-109;1.0
112.64249;13.0;1.1157518090077895e-107;1.0
116.50784;13.5;4.06137781949543e-106;1.0
120.36778;14.0;1.432668012247951e-104;1.0
124.22933;14.5;4.929641962356504e-103;1.0
128.09969;15.0;1.6653350976073666e-101;1.0
131.96873;15.5;5.47230005852687e-100;1.0
135.85067;16.0;1.7715065775998674e-98;1.0
139.73913;16.5;5.61631514172104e-97;1.0
143.63669;17.0;1.7475194415194307e-95;1.0
147.54049;17.5;5.322185801769542e-94;1.0
151.44664;18.0;1.581024070737521e-92;1.0
155.35118;18.5;4.565316430459854e-91;1.0
159.25395;19.0;1.2812757040735698e-89;1.0
163.1588;19.5;3.5065561517153316e-88;1.0
167.05856;20.0;9.301650330198426e-87;1.0
170.9538;20.5;2.3929382013253666e-85;1.0
174.8622;21.0;6.058399288594403e-84;1.0
178.75347;21.5;1.4722465526274347e-82;1.0
182.6578;22.0;3.520204842153674e-81;1.0
186.56078;22.5;8.184259898170024e-80;1.0
190.46731;23.0;1.8574645905984805e-78;1.0
194.36991;23.5;4.0906917943945556e-77;1.0
198.27002;24.0;8.752506129604654e-76;1.0
202.16893;24.5;1.8213111025782626e-74;1.0
206.06338;25.0;3.676842894257449e-73;1.0
209.95464;25.5;7.20883615833748e-72;1.0
213.84576;26.0;1.375885500350427e-70;1.0
217.73087;26.5;2.545200482871957e-69;1.0
221.61424;27.0;4.578377832483544e-68;1.0
225.49647;27.5;8.012314321626506e-67;1.0
229.38404;28.0;1.3706200266991496e-65;1.0
233.26766;28.5;2.2763333204138915e-64;1.0
237.15058;29.0;3.679225045216558e-63;1.0
241.03071;29.5;5.778880039399895e-62;1.0
244.90976;30.0;8.83165828214978e-61;1.0
248.78506;30.5;1.310866791716219e-59;1.0
252.66656;31.0;1.9027843335933595e-58;1.0
256.53507;31.5;2.665762950815119e-57;1.0
260.40607;32.0;3.643248427343327e-56;1.0
264.2732;32.5;4.8365046076255205e-55;1.0
268.14446;33.0;6.27006562859742e-54;1.0
272.01558;33.5;7.915258281795499e-53;1.0
275.88229;34.0;9.703228055687782e-52;1.0
279.74731;34.5;1.1572264857702986e-50;1.0
283.61204;35.0;1.3439101034129582e-49;1.0
287.47454;35.5;1.5179184396340474e-48;1.0
291.33366;36.0;1.6663433622471533e-47;1.0
295.18742;36.5;1.775919928153745e-46;1.0
299.03844;37.0;1.8406012520436495e-45;1.0
302.89008;37.5;1.8589553179522694e-44;1.0
306.74185;38.0;1.829026512682743e-43;1.0
310.59553;38.5;1.7549416372074963e-42;1.0
314.44818;39.0;1.6392450098344665e-41;1.0
318.30158;39.5;1.4921523094450303e-40;1.0
322.14887;40.0;1.3185200912727008e-39;1.0
325.99403;40.5;1.1336528944290499e-38;1.0
329.83591;41.0;9.478458339838458e-38;1.0
333.67614;41.5;7.713876323133157e-37;1.0
337.51342;42.0;6.10656673976883e-36;1.0
341.34351;42.5;4.6920538881421606e-35;1.0
345.16604;43.0;3.4990475236878635e-34;1.0
348.9924;43.5;2.5478516930758963e-33;1.0
352.81507;44.0;1.8044329290992494e-32;1.0
356.63256;44.5;1.2421021408735317e-31;1.0
360.4502;45.0;8.333275409125441e-31;1.0
364.26445;45.5;5.43955937792617e-30;1.0
368.07553;46.0;3.455230973988877e-29;1.0
371.88493;46.5;2.137425696033679e-28;1.0
375.69218;47.0;1.2874332105396823e-27;1.0
379.50536;47.5;7.57908114523285e-27;1.0
383.31778;48.0;4.347035122680534e-26;1.0
387.12696;48.5;2.4264904569824884e-25;1.0
390.93715;49.0;1.3207355494232774e-24;1.0
394.73795;49.5;6.978036676505866e-24;1.0
398.53796;50.0;3.5926181488231105e-23;1.0
402.33673;50.5;1.802079350033278e-22;1.0
406.13316;51.0;8.803080232190054e-22;1.0
409.93214;51.5;4.196427064050567e-21;1.0
413.73369;52.0;1.9520463914543228e-20;1.0
417.52987;52.5;8.83250500900898e-20;1.0
421.32731;53.0;3.897839239425736e-19;1.0
425.12158;53.5;1.6748134524738773e-18;1.0
428.90907;54.0;6.997654902735248e-18;1.0
432.69609;54.5;2.8500230966335284e-17;1.0
436.48354;55.0;1.1318767392383353e-16;1.0
440.27147;55.5;4.383375990499667e-16;1.0
444.06617;56.0;1.6589065081715324e-15;1.0
447.85389;56.5;6.105836839802994e-15;1.0
451.63731;57.0;2.1879037790308904e-14;1.0
455.42415;57.5;7.652543790080404e-14;1.0
459.21182;58.0;2.6102827989305283e-13;1.0
462.99486;58.5;8.668058694641498e-13;1.0
466.78031;59.0;2.8085899198316328e-12;1.0
470.55442;59.5;8.84242475601477e-12;1.0
474.32873;60.0;2.7148285964099535e-11;1.0
478.10582;60.5;8.134324929382155e-11;1.0
481.87747;61.0;2.372919864789003e-10;1.0
485.65156;61.5;6.754785373075936e-10;1.0
489.42355;62.0;1.873954131082886e-9;1.0
493.19251;62.5;5.0656864480519746e-9;1.0
496.96454;63.0;1.336436766406601e-8;1.0
500.74402;63.5;3.4445522731611e-8;1.0
504.52424;64.0;8.6581630538451e-8;1.0
508.30342;64.5;2.1214860274294325e-7;1.0
512.08816;65.0;5.075000245971375e-7;1.0
515.87489;65.5;1.184195018898334e-6;1.0
519.66547;66.0;2.6962300091253664e-6;1.0
523.46282;66.5;5.993300838218345e-6;1.0
527.26785;67.0;1.3006803413955542e-5;1.0
531.11107;67.5;2.771833044216513e-5;1.0
535.00133;68.0;5.80543352206536e-5;1.0
538.92818;68.5;0.00011916164608590933;1.0
542.74282;69.0;0.00023344052180624422;1.0
546.55013;69.5;0.00044515711101221413;1.0
550.38302;70.0;0.0008307888255147354;1.0
554.18429;70.5;0.0015034564433785706;1.0
557.93544;71.0;0.0026327980397091045;1.0
561.66284;71.5;0.004482302809268925;1.0
565.36965;72.0;0.007425541249255797;1.0
569.06301;72.5;0.011985772023517952;1.0
572.75413;73.0;0.018880471180607615;1.0
576.45703;73.5;0.029072175675886505;1.0
580.16107;74.0;0.04369848834583598;1.0
583.86165;74.5;0.06408694365457442;1.0
587.57162;75.0;0.09182039245398053;1.0
591.28702;75.5;0.1284532705482396;1.0
595.01128;76.0;0.1754935095341775;1.0
598.7338;76.5;0.23392174987004602;1.0
602.46202;77.0;0.30437309533645773;1.0
606.19016;77.5;0.38642627611407554;1.0
609.92198;78.0;0.4787853496806455;1.0
613.6602;78.5;0.5789664145161626;1.0
617.39442;79.0;0.6829113405475957;1.0
621.12911;79.5;0.785913489292259;1.0
624.86455;80.0;0.8824374927732086;1.0
628.59634;80.5;0.9665963807175849;1.0
632.32544;81.0;1.0329892730393655;1.0
636.05278;81.5;1.0771153210615878;1.0
639.77706;82.0;1.0958691335830728;1.0
643.49529;82.5;1.087973545493284;1.0
647.21445;83.0;1.054040192367812;1.0
650.93258;83.5;0.9965128047499595;1.0
654.64953;84.0;0.9194030054424212;1.0
658.36834;84.5;0.8277415564633748;1.0
662.08907;85.0;0.7271641796180386;1.0
665.81225;85.5;0.6232931149569085;1.0
669.52587;86.0;0.5215797303671441;1.0
673.23455;86.5;0.42607239471741054;1.0
676.93171;87.0;0.33994332456407056;1.0
680.62133;87.5;0.26489007185725266;1.0
684.30083;88.0;0.20165624669004875;1.0
687.97511;88.5;0.14995184323607008;1.0
691.6386;89.0;0.1089805085528701;1.0
695.29824;89.5;0.0773752373230506;1.0
698.95684;90.0;0.05365592729717112;1.0
702.6104;90.5;0.03635761564911429;1.0
706.27711;91.0;0.02402477696688202;1.0
709.94662;91.5;0.015497092353122969;1.0
713.63249;92.0;0.009740545085722125;1.0
717.33109;92.5;0.005966692203655331;1.0
721.03893;93.0;0.003562940942916566;1.0
724.75496;93.5;0.0020739448686847603;1.0
728.46765;94.0;0.0011787123550920607;1.0
732.1838;94.5;0.0006534171829419376;1.0
735.89875;95.0;0.00035355499428793054;1.0
739.61251;95.5;0.00018673108506342466;1.0
743.32685;96.0;9.623653093359222e-5;1.0
747.03878;96.5;4.8424657390600055e-5;1.0
750.74775;97.0;2.3793786808470648e-5;1.0
754.45156;97.5;1.1422172620015174e-5;1.0
758.16385;98.0;5.3423717635013885e-6;1.0
761.88054;98.5;2.4362809961312003e-6;1.0
765.60308;99.0;1.0828083850769585e-6;1.0
769.32759;99.5;4.6939705319890796e-7;1.0
773.04714;100.0;1.9878420733141863e-7;1.0
776.76682;100.5;8.21459627759709e-8;1.0
780.48636;101.0;3.31269381848772e-8;1.0
784.20287;101.5;1.3046292745894368e-8;1.0
787.92078;102.0;5.012198751639042e-9;1.0
791.63775;102.5;1.879595105564638e-9;1.0
795.3552;103.0;6.877560536302509e-10;1.0
799.075;103.5;2.454182608036091e-10;1.0
802.79867;104.0;8.536348532504311e-11;1.0
806.51585;104.5;2.9028022860010827e-11;1.0
810.23353;105.0;9.631359202961514e-12;1.0
813.94895;105.5;3.120654939237522e-12;1.0
817.66769;106.0;9.85717256111007e-13;1.0
821.39027;106.5;3.034637035003456e-13;1.0
825.10848;107.0;9.129344954102398e-14;1.0
828.83296;107.5;2.674545600264524e-14;1.0
832.55713;108.0;7.64635311637852e-15;1.0
836.28349;108.5;2.1314715317661874e-15;1.0
840.00993;109.0;5.797355839177944e-16;1.0
843.73851;109.5;1.537388047213464e-16;1.0
847.46384;110.0;3.982705863742218e-17;1.0
851.17389;110.5;1.0124833118150728e-17;1.0
854.88929;111.0;2.506960889060454e-18;1.0
858.60524;111.5;6.056409951805931e-19;1.0
862.3222;112.0;1.4272759354851227e-19;1.0
866.0378;112.5;3.2841828678932065e-20;1.0
869.75149;113.0;7.380433529512857e-21;1.0
873.46295;113.5;1.6201123922019656e-21;1.0
877.16955;114.0;3.477876011099912e-22;1.0
880.87456;114.5;7.291665732619358e-23;1.0
884.58329;115.0;1.489709593351492e-23;1.0
888.29093;115.5;2.9718164802614927e-24;1.0
891.99326;116.0;5.799786580302234e-25;1.0
895.69271;116.5;1.106218399158814e-25;1.0
899.39064;117.0;2.060927915870791e-26;1.0
903.08196;117.5;3.759385811854191e-27;1.0
